StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,QID3,QID17,age,gender,ethnicity,education,QID7_Id,QID7_Name,QID7_Size,QID7_Type,ranking,comments,PROLIFIC_PID
2023-04-27 10:22:11,2023-04-27 10:28:09,IP Address,173.26.139.190,100,358,True,2023-04-27 10:28:10,R_2sc0qTES7czTgMb,,,,,37.168,-93.3039,anonymous,EN,I agree to participate.,63d148b2255821a940922c1a,42,Male,White or Caucasian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",F_21FycR1TezOTMM1,1.PNG,18795,image/png,5th rank,,63d148b2255821a940922c1a
2023-04-27 10:26:20,2023-04-27 10:28:08,IP Address,155.246.151.38,100,108,True,2023-04-27 10:28:10,R_33dsn8NZ8Q2p7d9,,,,,40.7424,-74.0325,anonymous,EN,I agree to participate.,62aa265d938c612f7c8361e3,22,Male,White or Caucasian,Bachelor’s degree,F_SN1CWjSfGlcIMsV,WIN_20221031_14_00_35_Pro.jpg,119885,image/jpeg,3rd rank,,62aa265d938c612f7c8361e3
2023-04-27 10:25:08,2023-04-27 10:28:17,IP Address,128.252.154.9,100,189,True,2023-04-27 10:28:18,R_6sTyuLmgecp233X,,,,,38.6433,-90.2575,anonymous,EN,I agree to participate.,5d3522b6eac3d50017df02cb,39,Male,Asian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",F_3FLPTD3bNguBklU,11111.webp,14770,image/webp,7th rank,,5d3522b6eac3d50017df02cb
2023-04-27 10:27:17,2023-04-27 10:28:27,IP Address,104.162.168.90,100,70,True,2023-04-27 10:28:28,R_3262DvmznXG7RVA,,,,,40.726,-73.848,anonymous,EN,I agree to participate.,5de96ccf7aeafe09d7e8a74a,54,Male,White or Caucasian,Bachelor’s degree,,,,,,,5de96ccf7aeafe09d7e8a74a
2023-04-27 10:25:33,2023-04-27 10:28:29,IP Address,163.116.135.116,100,176,True,2023-04-27 10:28:34,R_2qh3vtCvPYXa80o,,,,,40.7123,-74.0068,anonymous,EN,I agree to participate.,5e13e0232d2185a20d9c3b4f,29,Female,Black or African American,Bachelor’s degree,F_2X0AtHS0T9w4W6p,1.jpg,1574808,image/jpeg,7th rank,,5e13e0232d2185a20d9c3b4f
2023-04-27 10:25:38,2023-04-27 10:28:37,IP Address,72.83.137.234,100,179,True,2023-04-27 10:28:39,R_rfGYETnGxHYWI01,,,,,38.8476,-77.3281,anonymous,EN,I agree to participate.,5dd3cfb7b103ee3b428185b2,55,Female,White or Caucasian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",F_3GdFAV4fIewANfW,WIN_20230427_12_26_59_Pro.jpg,156413,image/jpeg,8th rank,stressful!,5dd3cfb7b103ee3b428185b2
2023-04-27 10:26:06,2023-04-27 10:28:43,IP Address,76.33.176.131,100,156,True,2023-04-27 10:28:46,R_1jpsTrT9ImO4nnC,,,,,34.1794,-118.4313,anonymous,EN,I agree to participate.,63e52478ebc8e17c77aacaa9,27,Male,Asian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",F_1ghdLASNWhsSnP5,Daniel Leong - Optional.jpg,974903,image/jpeg,3rd rank,,63e52478ebc8e17c77aacaa9
2023-04-27 10:27:36,2023-04-27 10:28:56,IP Address,24.209.149.53,100,79,True,2023-04-27 10:28:57,R_28IGMTF32o7roXe,,,,,43.0006,-88.22,anonymous,EN,I agree to participate.,5a69629c35f26b0001499826,31,Male,White or Caucasian,Bachelor’s degree,F_2OUPUqsP5PYUw8t,Img_4737.jpg,89920,image/jpeg,4th rank,,5a69629c35f26b0001499826
2023-04-27 10:28:47,2023-04-27 10:29:13,IP Address,136.62.28.150,100,26,True,2023-04-27 10:29:14,R_2merRTc0T9Cizv3,,,,,30.2423,-97.7672,anonymous,EN,I agree to participate.,578673a9275be6000135880e,32,Male,White or Caucasian,Bachelor’s degree,,,,,,,578673a9275be6000135880e
2023-04-27 10:28:34,2023-04-27 10:29:26,IP Address,67.80.138.252,100,52,True,2023-04-27 10:29:27,R_3elBDed1ZqV3um0,,,,,40.674,-73.9701,anonymous,EN,I agree to participate.,600c1d2734acba30af2a7528,32,Male,Asian,Bachelor’s degree,,,,,,,600c1d2734acba30af2a7528
2023-04-27 10:28:43,2023-04-27 10:29:29,IP Address,45.51.0.125,100,46,True,2023-04-27 10:29:30,R_3n7UD13D4mXivvf,,,,,33.7873,-117.9231,anonymous,EN,I agree to participate.,5ededc7ab3595e17ef9533df,35,Male,"White or Caucasian,American Indian/Native American or Alaska Native",Bachelor’s degree,,,,,,,5ededc7ab3595e17ef9533df
2023-04-27 10:23:00,2023-04-27 10:29:42,IP Address,50.88.85.149,100,401,True,2023-04-27 10:29:42,R_238LXQ21Tc0Y1Ry,,,,,28.9025,-81.248,anonymous,EN,I agree to participate.,5dc37cc0380a67285572a9b3,29,Male,White or Caucasian,Bachelor’s degree,,,,,,,5dc37cc0380a67285572a9b3
2023-04-27 10:25:22,2023-04-27 10:29:41,IP Address,172.4.34.83,100,258,True,2023-04-27 10:29:44,R_217Jfr4WfMw9XZm,,,,,32.7203,-117.1552,anonymous,EN,I agree to participate.,5ee142b292607215593aa9af,54,Female,White or Caucasian,Bachelor’s degree,F_12JV7zcZsUeAkNI,IMG_3775.jpg,1417039,image/jpeg,8th rank,,5ee142b292607215593aa9af
2023-04-27 10:27:56,2023-04-27 10:29:45,IP Address,97.101.105.93,100,108,True,2023-04-27 10:29:45,R_vcaSVb2KSy2cMA9,,,,,28.5344,-81.3783,anonymous,EN,I agree to participate.,5c4fa169ee5ae100010a2057,42,Male,Black or African American,High school diploma or GED,,,,,,,5c4fa169ee5ae100010a2057
2023-04-27 10:29:03,2023-04-27 10:29:50,IP Address,24.75.196.105,100,46,True,2023-04-27 10:29:55,R_3HCzok1gK1p5Nwl,,,,,33.4314,-105.6776,anonymous,EN,I agree to participate.,613fb653aa6f033cb05cc587,22,Female,White or Caucasian,Bachelor’s degree,F_xh0FG9fPtcEcNyx,Taylor Montez.jpg,1926427,image/jpeg,3rd rank,,613fb653aa6f033cb05cc587
2023-04-27 10:25:02,2023-04-27 10:29:57,IP Address,128.252.154.9,100,295,True,2023-04-27 10:29:58,R_33ez45RsoH9j4aj,,,,,38.6433,-90.2575,anonymous,EN,I agree to participate.,5ec59e86c9569f5e8000717b,36,Female,Asian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",,,,,,,5ec59e86c9569f5e8000717b
2023-04-27 10:28:36,2023-04-27 10:30:07,IP Address,24.170.248.78,100,90,True,2023-04-27 10:30:07,R_3HAYcypP5Blgffv,,,,,39.6343,-77.7337,anonymous,EN,I agree to participate.,611bed11fa6a3b35c9226c29,67,Male,White or Caucasian,Associates or technical degree,,,,,,,611bed11fa6a3b35c9226c29
2023-04-27 10:29:17,2023-04-27 10:30:07,IP Address,98.114.13.121,100,49,True,2023-04-27 10:30:08,R_2uvpYYa1hVyi9pU,,,,,39.9544,-75.1657,anonymous,EN,I agree to participate.,5d1fee93a3262d0019af14d2,39,Male,Other,Associates or technical degree,,,,,,,5d1fee93a3262d0019af14d2
2023-04-27 10:28:09,2023-04-27 10:30:31,IP Address,108.56.246.192,100,141,True,2023-04-27 10:30:32,R_2uNAjn43tyJOGFz,,,,,38.5281,-76.9842,anonymous,EN,I agree to participate.,63f02c686a43074bf1a16dc8,28,Female,Black or African American,Bachelor’s degree,F_3GpQNZQJOly5LsW,selfie.jpeg,35852,image/jpeg,5th rank,no,63f02c686a43074bf1a16dc8
2023-04-27 10:22:29,2023-04-27 10:30:28,IP Address,70.15.68.46,100,478,True,2023-04-27 10:30:33,R_2P4FiaJAzZ0UcHJ,,,,,40.5929,-75.1025,anonymous,EN,I agree to participate.,5dee8ee31255595293a9906b,34,Male,White or Caucasian,Associates or technical degree,F_2flbSZ3386sePEL,PXL_20220403_210057030.MP.jpg,4294137,image/jpeg,4th rank,,5dee8ee31255595293a9906b
2023-04-27 10:27:18,2023-04-27 10:30:35,IP Address,68.100.76.148,100,196,True,2023-04-27 10:30:36,R_2yr7hoQOkEWMbUx,,,,,38.9258,-77.3939,anonymous,EN,I agree to participate.,6288fcde51a372bff1785173,28,Male,White or Caucasian,Bachelor’s degree,F_3iR6nmcIs3N6lbZ,99355953.webp,23424,image/webp,7th rank,,6288fcde51a372bff1785173
2023-04-27 10:28:05,2023-04-27 10:30:38,IP Address,217.180.216.127,100,153,True,2023-04-27 10:30:41,R_3nGx4Z0Nm0sxEy6,,,,,42.9656,-85.65,anonymous,EN,I agree to participate.,5484739ffdf99b0379939c95,34,Female,White or Caucasian,"Some college, but no degree",F_cGwjIv1Me8Foy6R,IMG_9859.heic,2053447,image/heic,4th rank,,5484739ffdf99b0379939c95
2023-04-27 10:23:07,2023-04-27 10:30:44,IP Address,70.141.182.94,100,456,True,2023-04-27 10:30:45,R_1H5BAxWBzCrB582,,,,,29.7925,-95.3673,anonymous,EN,I agree to participate.,5fbd18be2b7651043385b705,28,Male,Other,Associates or technical degree,,,,,,,5fbd18be2b7651043385b705
2023-04-27 10:23:08,2023-04-27 10:30:52,IP Address,107.129.65.101,100,463,True,2023-04-27 10:30:54,R_3nGYqkUPf4TzWnp,,,,,33.2867,-87.0991,anonymous,EN,I agree to participate.,63d7ec164d40c184be89bf34,32,Female,White or Caucasian,Bachelor’s degree,F_RdYd39PfJo9Hdq9,IMG_5861.JPG,294337,image/jpeg,5th rank,,63d7ec164d40c184be89bf34
2023-04-27 10:29:54,2023-04-27 10:31:03,IP Address,67.216.140.234,100,69,True,2023-04-27 10:31:05,R_2R7YANm4gSN0M72,,,,,32.4301,-80.6694,anonymous,EN,I agree to participate.,5e3c79de24984505f37d3903,36,Female,White or Caucasian,"Some college, but no degree",F_3q8ndAoNJ0R4Wbo,340507891_752703459893994_9146630211891026572_n.jpg,224520,image/jpeg,8th rank,,5e3c79de24984505f37d3903
2023-04-27 10:30:41,2023-04-27 10:31:07,IP Address,70.183.94.130,100,26,True,2023-04-27 10:31:08,R_sMwdLhzvNMTjBOV,,,,,33.0562,-117.2688,anonymous,EN,I agree to participate.,55d5e2c9db6a810006fa078b,39,Female,Asian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",,,,,,,55d5e2c9db6a810006fa078b
2023-04-27 10:28:39,2023-04-27 10:31:10,IP Address,71.86.204.206,100,151,True,2023-04-27 10:31:11,R_1pPZov2UHdRCGB7,,,,,43.7746,-88.4376,anonymous,EN,I agree to participate.,63e589c58e069e904b031beb,36,Male,White or Caucasian,Bachelor’s degree,F_9slh31DfkNT7Oh3,1923388_512595644258_3586_n.jpg,54740,image/jpeg,3rd rank,"Thanks! Should be fun! ",63e589c58e069e904b031beb
2023-04-27 10:29:49,2023-04-27 10:31:27,IP Address,208.38.228.56,100,97,True,2023-04-27 10:31:27,R_2xMf6rniBvuBZMV,,,,,42.0514,-93.6908,anonymous,EN,I agree to participate.,63d0293ea72094f49357ebe6,40,Male,White or Caucasian,"Some college, but no degree",,,,,,,63d0293ea72094f49357ebe6
2023-04-27 10:30:21,2023-04-27 10:31:35,IP Address,23.241.10.207,100,73,True,2023-04-27 10:31:37,R_29prNqa4CpfMxzv,,,,,34.1082,-118.1569,anonymous,EN,I agree to participate.,612d20ea1043719545f90f62,37,Male,Asian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",F_2DOIr8Hxz10zA5n,WIN_20220622_22_24_02_Pro.jpg,963491,image/jpeg,9th rank,,612d20ea1043719545f90f62
2023-04-27 10:26:51,2023-04-27 10:31:38,IP Address,96.236.197.190,100,287,True,2023-04-27 10:31:40,R_xhdiNENBoOE4wXn,,,,,40.2692,-80.1611,anonymous,EN,I agree to participate.,5c663cd56fdc87000162e255,25,Male,White or Caucasian,"Some college, but no degree",F_2bNMbNUHwOsjSfQ,02-01-2023-23-12-26.heic,781571,image/heic,6th rank,,5c663cd56fdc87000162e255
2023-04-27 10:30:41,2023-04-27 10:31:49,IP Address,209.251.157.244,100,67,True,2023-04-27 10:31:52,R_1Lp9i2r13E9mDEK,,,,,29.6959,-82.4042,anonymous,EN,I agree to participate.,63fcb1bc5430196e4e652913,49,Male,White or Caucasian,Bachelor’s degree,F_3fjBNr5YrkSrSP3,20221229_151351015_iOS.jpg,2058504,image/jpeg,9th rank,No,63fcb1bc5430196e4e652913
2023-04-27 10:30:00,2023-04-27 10:31:59,IP Address,173.235.113.98,100,118,True,2023-04-27 10:32:01,R_2Y3b2XhaI9vNwkA,,,,,31.3616,-89.5751,anonymous,EN,I agree to participate.,5f4beb12d01b150d4fe1d9f3,32,Male,White or Caucasian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",F_12awRKxduNjMyEk,IMG_20230427_113131.jpg,142845,image/jpeg,8th rank,,5f4beb12d01b150d4fe1d9f3
2023-04-27 10:23:57,2023-04-27 10:31:57,IP Address,71.253.146.179,100,480,True,2023-04-27 10:32:02,R_3Hqus5adNA7Tmls,,,,,37.5537,-77.4602,anonymous,EN,I agree to participate.,558afa29fdf99b7dfdbac1c6,31,Male,White or Caucasian,Bachelor’s degree,F_3P7QMxuPXNg4nVd,20180922_151143.jpg,1639444,image/jpeg,4th rank,,558afa29fdf99b7dfdbac1c6
2023-04-27 10:31:22,2023-04-27 10:32:03,IP Address,208.196.102.103,100,41,True,2023-04-27 10:32:04,R_27rElU6jsFuad5n,,,,,26.3477,-80.1094,anonymous,EN,I agree to participate.,628670c8e05972777725990b,33,Male,White or Caucasian,Bachelor’s degree,,,,,,,628670c8e05972777725990b
2023-04-27 10:30:42,2023-04-27 10:32:03,IP Address,47.183.121.108,100,81,True,2023-04-27 10:32:04,R_2w6pzzHazLBMTBg,,,,,29.4203,-95.4537,anonymous,EN,I agree to participate.,61531681e3a3743f9ce59135,60,Male,White or Caucasian,Associates or technical degree,,,,,,,61531681e3a3743f9ce59135
2023-04-27 10:31:28,2023-04-27 10:32:10,IP Address,99.3.14.186,100,42,True,2023-04-27 10:32:11,R_1IxW2NbrXus2Scd,,,,,41.4951,-81.6939,anonymous,EN,I agree to participate.,60feba907cda681c2cf6cb07,29,Female,White or Caucasian,Bachelor’s degree,,,,,,I don't feel comfortable uploading a photo of myself.,60feba907cda681c2cf6cb07
2023-04-27 10:29:06,2023-04-27 10:32:22,IP Address,128.61.37.131,100,195,True,2023-04-27 10:32:24,R_TnKc9kmMVhjRzCp,,,,,33.7838,-84.4455,anonymous,EN,I agree to participate.,5c02c3b20eb9aa00010dc4cc,22,Male,White or Caucasian,Bachelor’s degree,F_2y0ZAHSnXimOSw1,IMG_3357.jpg,727376,image/jpeg,6th rank,,5c02c3b20eb9aa00010dc4cc
2023-04-27 10:31:15,2023-04-27 10:32:23,IP Address,24.5.207.75,100,67,True,2023-04-27 10:32:24,R_3oLstxf9jmzYG69,,,,,37.2941,-121.8996,anonymous,EN,I agree to participate.,5c479e4cdeaef300017e5c9c,32,Male,Other,High school diploma or GED,F_p6GtSWtu4Pa3JDP,lol.jpg,99381,image/jpeg,5th rank,"I have no additional feedback, thanks.",5c479e4cdeaef300017e5c9c
2023-04-27 10:30:35,2023-04-27 10:32:27,IP Address,198.30.180.103,100,112,True,2023-04-27 10:32:35,R_1nUikrRpqRs4cqm,,,,,41.6489,-83.6015,anonymous,EN,I agree to participate.,636150594cc2bf3d89365438,23,Female,White or Caucasian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",F_2b1WvETvZdlBk9L,CUPP_RAEGAN.jpg,19271083,image/vnd.adobe.photoshop,5th rank,,636150594cc2bf3d89365438
2023-04-27 10:32:22,2023-04-27 10:32:59,IP Address,72.201.200.145,100,37,True,2023-04-27 10:33:00,R_vNfbVvhH7Vopzpf,,,,,33.6069,-112.2822,anonymous,EN,I agree to participate.,599467b55f49420001cafa81,48,Female,White or Caucasian,High school diploma or GED,,,,,,,599467b55f49420001cafa81
2023-04-27 10:31:26,2023-04-27 10:32:57,IP Address,206.124.211.25,100,90,True,2023-04-27 10:33:01,R_1Ig5oDvYgsMMS04,,,,,30.2459,-90.9158,anonymous,EN,I agree to participate.,63d40e2ebf8618778fa289f9,41,Female,White or Caucasian,Bachelor’s degree,F_rrquzuXUWb2McPT,20230322_163539.jpg,1282151,image/jpeg,4th rank,,63d40e2ebf8618778fa289f9
2023-04-27 10:32:11,2023-04-27 10:33:05,IP Address,23.93.95.0,100,53,True,2023-04-27 10:33:06,R_2S1aAunKT9BCHDU,,,,,37.8922,-122.2729,anonymous,EN,I agree to participate.,5c748b9188fdc20017c60436,27,Male,"White or Caucasian,Asian",Bachelor’s degree,F_UT1tt9RkNiudDXz,630AB974-7F40-45E2-897D-4407D03A90DF_1_105_c.jpeg,227939,image/jpeg,8th rank,,5c748b9188fdc20017c60436
2023-04-27 10:32:26,2023-04-27 10:33:06,IP Address,66.75.252.70,100,40,True,2023-04-27 10:33:07,R_3ReHJy95j3DILp1,,,,,32.7203,-117.1552,anonymous,EN,I agree to participate.,611e6704567a73202f78bef7,41,Male,White or Caucasian,Bachelor’s degree,F_25EoTM2h4cFmj5U,Head Shot.png,73939,image/png,7th rank,,611e6704567a73202f78bef7
2023-04-27 10:25:49,2023-04-27 10:33:09,IP Address,172.59.177.30,100,439,True,2023-04-27 10:33:10,R_tWgAAx2BHKmmE6Z,,,,,42.6453,-73.7639,anonymous,EN,I agree to participate.,643ac6fbde0ec215743bc625,55,Male,Black or African American,Bachelor’s degree,F_3qJsykkAPnjfcV4,WhatsApp Image 2023-04-27 at 12.31.09 PM.jpeg,103623,image/jpeg,1st rank (most attractive),nothing much,643ac6fbde0ec215743bc625
2023-04-27 10:25:15,2023-04-27 10:33:21,IP Address,73.99.147.148,100,485,True,2023-04-27 10:33:23,R_a9IeCUPECXNxMiZ,,,,,37.9451,-77.4714,anonymous,EN,I agree to participate.,62d86c63e2966588c71b9ff2,43,Male,White or Caucasian,"Some college, but no degree",F_3HudzLjXZAzWqJw,pic.jpg,83744,image/jpeg,6th rank,,62d86c63e2966588c71b9ff2
2023-04-27 10:30:17,2023-04-27 10:33:29,IP Address,63.241.173.16,100,192,True,2023-04-27 10:33:31,R_2zhZpJTpHVkZvhc,,,,,41.2627,-111.9837,anonymous,EN,I agree to participate.,61087e4fc006ee7d6be38641,28,Male,White or Caucasian,Bachelor’s degree,F_3G0xHm2ntQIYLtA,selfie.jpg,81843,image/jpeg,8th rank,,61087e4fc006ee7d6be38641
2023-04-27 10:30:54,2023-04-27 10:33:28,IP Address,68.59.140.229,100,154,True,2023-04-27 10:33:31,R_6EGmIpnBYln7Kff,,,,,34.7048,-85.2819,anonymous,EN,I agree to participate.,54d2c4e2fdf99b2c319a8cf6,45,Male,White or Caucasian,Bachelor’s degree,F_3fpoQCqhnavxk0V,Chris+-+Photo.jpg,732153,image/jpeg,3rd rank,,54d2c4e2fdf99b2c319a8cf6
2023-04-27 10:29:48,2023-04-27 10:33:36,IP Address,172.56.209.51,100,228,True,2023-04-27 10:33:38,R_2TMFne03UenPu6m,,,,,36.1685,-115.1164,anonymous,EN,I agree to participate.,610ab5a4cbc548edb197aaf1,62,Female,White or Caucasian,Associates or technical degree,F_DeZPoEYe2paJTBn,WIN_20230427_09_32_40_Pro.jpg,297754,image/jpeg,9th rank,,610ab5a4cbc548edb197aaf1
2023-04-27 10:31:59,2023-04-27 10:33:36,IP Address,107.77.223.136,100,96,True,2023-04-27 10:33:39,R_bl2tXKHI2f2xmed,,,,,41.2325,-80.234,anonymous,EN,I agree to participate.,570d891d42a1db000fc65b4d,46,Female,White or Caucasian,"Some college, but no degree",F_32UQWIzcYNUchmQ,weddingpic.jpg,1040425,image/jpeg,7th rank,,570d891d42a1db000fc65b4d
2023-04-27 10:32:17,2023-04-27 10:33:39,IP Address,98.44.129.130,100,82,True,2023-04-27 10:33:39,R_2Sli9rjng2W3KAN,,,,,29.8143,-95.8049,anonymous,EN,I agree to participate.,5ed3fdbdb6ee6f39f590e455,42,Male,White or Caucasian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",,,,,,,5ed3fdbdb6ee6f39f590e455
2023-04-27 10:32:36,2023-04-27 10:33:42,IP Address,97.84.145.141,100,66,True,2023-04-27 10:33:43,R_XXK5grFtNw4bw5z,,,,,43.4052,-83.9223,anonymous,EN,I agree to participate.,5589a9d1fdf99b118adfa3a6,46,Male,White or Caucasian,"Some college, but no degree",,,,,,,5589a9d1fdf99b118adfa3a6
2023-04-27 10:32:04,2023-04-27 10:33:59,IP Address,107.216.255.65,100,114,True,2023-04-27 10:34:01,R_W1CZpof7MVacv5L,,,,,37.168,-93.3039,anonymous,EN,I agree to participate.,6307a5e6e8a35c5eaeddb421,65,Female,White or Caucasian,"Some college, but no degree",F_2SJHPgJExaZV9dD,189462005_10226534459173405_8661749780889234052_n.jpg,124384,image/jpeg,6th rank,,6307a5e6e8a35c5eaeddb421
2023-04-27 10:31:57,2023-04-27 10:34:12,IP Address,23.114.225.220,100,134,True,2023-04-27 10:34:16,R_1mLD7zUy5H9IzWj,,,,,33.4035,-84.6559,anonymous,EN,I agree to participate.,5ab8026547a9f7000153a324,35,Female,White or Caucasian,Bachelor’s degree,F_2co5uEIZZFLMyAO,IMG_8065.jpg,1554230,image/jpeg,7th rank,,5ab8026547a9f7000153a324
2023-04-27 10:30:52,2023-04-27 10:34:21,IP Address,47.208.118.51,100,209,True,2023-04-27 10:34:22,R_3HOGylnnsISTww5,,,,,40.8765,-124.0761,anonymous,EN,I agree to participate.,612d5aec388ae7382c6d9d59,36,Female,White or Caucasian,"Some college, but no degree",F_1IygysIWEzMiCyp,image000000 (7).jpg,27263,image/jpeg,8th rank,No,612d5aec388ae7382c6d9d59
2023-04-27 10:29:18,2023-04-27 10:34:31,IP Address,5.182.16.99,100,313,True,2023-04-27 10:34:34,R_2qxuVfU2yOvyMR5,,,,,34.0544,-118.2441,anonymous,EN,I agree to participate.,6110ddd172ac2b9522e22511,20,Female,Asian,Bachelor’s degree,F_2qDb7rlgGSBrGaB,IMG_7482.png,2420646,image/png,5th rank,,6110ddd172ac2b9522e22511
2023-04-27 10:33:08,2023-04-27 10:34:47,IP Address,66.170.77.3,100,98,True,2023-04-27 10:34:48,R_24w4jDVyOdKWwzs,,,,,42.5977,-88.753,anonymous,EN,I agree to participate.,5ade0203066c510001d42abf,42,Male,White or Caucasian,Bachelor’s degree,F_YXHHH4EA6MT8eiZ,ben.jpg,25830,image/jpeg,6th rank,No.  Thanks.,5ade0203066c510001d42abf
2023-04-27 10:32:04,2023-04-27 10:34:58,IP Address,50.29.169.79,100,174,True,2023-04-27 10:34:59,R_1o1ik1sjxEbrhLq,,,,,40.986,-75.2436,anonymous,EN,I agree to participate.,55ce148b34e9060012e56279,41,Female,White or Caucasian,Bachelor’s degree,,,,,,,55ce148b34e9060012e56279
2023-04-27 10:31:58,2023-04-27 10:35:06,IP Address,107.127.35.63,100,188,True,2023-04-27 10:35:08,R_1mXEr3SXKsY8NKu,,,,,43.0382,-87.91,anonymous,EN,I agree to participate.,62c63362e7342ad8be294866,42,Male,White or Caucasian,"Some college, but no degree",F_saRNtG3Voy3wMud,16637923901490.jpg,77882,image/jpeg,10th rank (least attractive),,62c63362e7342ad8be294866
2023-04-27 10:32:33,2023-04-27 10:35:10,IP Address,107.77.204.217,100,156,True,2023-04-27 10:35:11,R_AtlczUWY4FG6hNf,,,,,39.2909,-76.6096,anonymous,EN,I agree to participate.,5deaac8dff7f711d9032fa94,32,Female,White or Caucasian,Bachelor’s degree,F_aWOW8dtf77NGDUR,Resized_20220306_093655.jpeg,214394,image/jpeg,6th rank,,5deaac8dff7f711d9032fa94
2023-04-27 10:25:20,2023-04-27 10:35:12,IP Address,72.231.16.195,100,591,True,2023-04-27 10:35:17,R_3gNR4P6ZCUQkKNP,,,,,40.5468,-74.1804,anonymous,EN,I agree to participate.,63f4021039d138e8425201c7,67,Male,White or Caucasian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",F_2P8dAbbylEFAIIv,PXL_20210627_230242949.PORTRAIT~2.jpg,4794133,image/jpeg,7th rank,,63f4021039d138e8425201c7
2023-04-27 10:33:54,2023-04-27 10:35:33,IP Address,67.135.240.116,100,98,True,2023-04-27 10:35:39,R_CmFP0uc1xRgE6zf,,,,,35.1499,-90.0558,anonymous,EN,I agree to participate.,612e9fb57400639a88cfae33,27,Female,White or Caucasian,Bachelor’s degree,F_bCukQEaY4CpLyeZ,IMG_8050.jpeg,2120383,image/jpeg,6th rank,,612e9fb57400639a88cfae33
2023-04-27 10:34:55,2023-04-27 10:36:04,IP Address,99.146.238.80,100,68,True,2023-04-27 10:36:06,R_6L4S35nsxt0SYYp,,,,,28.4883,-81.4061,anonymous,EN,I agree to participate.,642b13588b14d970fd232575,25,Male,Black or African American,"Some college, but no degree",F_1k0T4yHXh6oltUO,WIN_20220123_12_39_25_Pro.jpg,418466,image/jpeg,10th rank (least attractive),none,642b13588b14d970fd232575
2023-04-27 10:32:29,2023-04-27 10:36:09,IP Address,47.216.139.208,100,219,True,2023-04-27 10:36:10,R_3fxbSxTmEgQXVUh,,,,,35.0052,-114.5687,anonymous,EN,I agree to participate.,62fd17440d5147b43183b0aa,55,Male,White or Caucasian,Bachelor’s degree,F_25sXyX3UPSCmm26,AP.jpg,6127,image/jpeg,4th rank,thank you,62fd17440d5147b43183b0aa
2023-04-27 10:33:20,2023-04-27 10:36:20,IP Address,98.215.83.230,100,179,True,2023-04-27 10:36:21,R_eWCBjN05nINiEYp,,,,,40.4693,-88.9424,anonymous,EN,I agree to participate.,5bd8a00a96b35e0001679819,43,Male,White or Caucasian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",F_1hJZqTl8MA7HPUq,Screen Shot 2013-03-04 at 4.15.05 PM.png,132817,image/png,7th rank,,5bd8a00a96b35e0001679819
2023-04-27 10:34:25,2023-04-27 10:36:29,IP Address,70.179.153.201,100,123,True,2023-04-27 10:36:34,R_3iRzVHEOYEBkprl,,,,,38.8253,-97.6389,anonymous,EN,I agree to participate.,6286f7e85258b1fba2cd6f0d,31,Male,White or Caucasian,Associates or technical degree,F_Zz6Ve5cC7HcBidr,20230427_113528.jpg,2777802,image/jpeg,10th rank (least attractive),,6286f7e85258b1fba2cd6f0d
2023-04-27 10:31:42,2023-04-27 10:36:52,IP Address,75.190.228.230,100,310,True,2023-04-27 10:36:54,R_esroVAXpFekMtCp,,,,,35.5838,-80.864,anonymous,EN,I agree to participate.,6361b032a20001fc86b0ff1b,38,Male,White or Caucasian,Bachelor’s degree,F_3scAHdnVWjYAWT7,summersurfsession.JPG,46934,image/jpeg,5th rank,,6361b032a20001fc86b0ff1b
2023-04-27 10:35:14,2023-04-27 10:37:01,IP Address,76.150.216.64,100,107,True,2023-04-27 10:37:03,R_3R2c46UQAeopIAh,,,,,42.3275,-88.2918,anonymous,EN,I agree to participate.,63ed00d9a442d349cd6b2a4e,29,Male,Asian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",F_1CecDFT0KKP76GX,733301AD-A56B-44B2-95C0-72873CEC2999.jpeg,321504,image/jpeg,6th rank,,63ed00d9a442d349cd6b2a4e
