"","ProlificID","ResponseId","Condition","QID10","QID11","QID12","QID13","QID14","QID15","QID16","QID17","QID18","QID19","Guess","Gender","Age","Ethnicity","Education","count"
"491","656e0027693b68d1e742a02c","R_1IWXANm7i5IpJrp","Low","113 feet","y = -2","x15","11","2.07","-34","12","117°",NA,NA,2,"Female",52,"White or Caucasian","Bachelor’s degree",3
"492","61131eef1a6c06f4f18c8f5e","R_3ebkss9r2sTORnY","Low","36 feet","x = -2y","x15","13","5.05","-34","6","117°","6","4x2 + 16x + 16",1,"Female",22,"White or Caucasian","Bachelor’s degree",4
"493","5f78ce64cb5f144a98a4fa38","R_1jfzGpAjFpeszR0","Low","36 feet","x = -2y","x15","15","2.06","-34","6","180°","-6","4x2 + 32x + 48",1,"Female",26,"White or Caucasian","Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",5
"494","6115958dad51758e7fd40ba4","R_2c6oUh7wlpfOEa2","Low","54 feet","x - 2 = y","x15","13","2.06","-34","6","63°","-3","4x2 + 16x + 48",3,"Female",32,"White or Caucasian","Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",6
"495","63e52076fc677ee3ccce9a4d","R_3nCOZyvHwYiNb38","High","36 feet","y = -2","x15","11","2.07","-22","6","63°","3","4x2 + 16x + 16",5,"Female",31,"White or Caucasian","Some college, but no degree",4
"496","570758d5374137000fbb68cd","R_3iF751XN2pM2vgE","High","54 feet","x = -2","x8","13","5.05","42","6","63°","-6","4x2 + 32x + 48",5,"Female",46,"White or Caucasian","Bachelor’s degree",5
"497","61158d62ef1430be1b35a396","R_43peuGn5UgUa2Ah","High","36 feet","y = -2","x15","11","2.060154","42","8","180°","-3","4x2 + 16x + 16",2,"Female",26,"White or Caucasian","Bachelor’s degree",1
"498","6508626da81a2fc20dd4aa54","R_3EiGgwffMDl5LAw","Low","36 feet","x - 2 = y","x15","13","5.05","-34","12","63°","-3","4x2 + 16x + 48",4,"Female",23,"Asian","Bachelor’s degree",4
"499","650c2f6c46bf4bff764e24e4","R_WC2vDdGg5yoNlSx","Low","113 feet","x = -2y","x15","13","5.05","-34","8","63°","-3","4x2 + 32x + 48",4,"Female",42,"White or Caucasian","Bachelor’s degree",6
"500","5f8d17ad018e591938a0b0bf","R_1JDRtKNteBab5g2","Low","113 feet","x = -2y","x15","15","2.07",NA,NA,NA,NA,NA,3,"Female",29,"White or Caucasian","Bachelor’s degree",2
"501","63e534e8ae837950bc60d88b","R_0fiTBoIUxOKcLWV","Low","113 feet","y = -2","x15","13","2.06",NA,NA,NA,NA,NA,4,"Male",30,"Asian","Bachelor’s degree",4
"502","655790bd05279f9c3e10c007","R_R9aTBrhWY0e9Jhn","High","54 feet","x = -2","x15","13",NA,NA,NA,NA,NA,NA,4,"Male",51,"Black or African American","Bachelor’s degree",3
"503","654e55aaa6d9987cb675cb2c","R_3OqaAjgE9aa1Z8X","Low","54 feet","x = -2y","x15","11","5.05","-34","6","63°","3","4x2 + 32x + 48",5,"Male",63,"Black or African American","Bachelor’s degree",6
"504","656dc70f0cd8f24c7152e08a","R_3fr7RobteKjrGyH","Low","113 feet","x = -2y","x25","13","5.05","-34","6","180°","3","4x2 + 32x + 48",3,"Male",63,"Black or African American","Bachelor’s degree",6
"505","6558f5cd0b526b963e4e5a90","R_DCAz2OERYRGDTqh","Low","113 feet","x = -2",NA,NA,NA,NA,NA,NA,NA,NA,2,"Male",64,"Black or African American","Some college, but no degree",2
"506","604eb32b7405f25e90f5acce","R_28SX4HJoJlfQoCi","High","113 feet","x = -2","x8","13","2.06","-34","6","63°","3","4x2 + 32x + 48",8,"Male",25,"Asian","Bachelor’s degree",9
"507","653efdb0f60588dbb6c205cf","R_11ZN7CMVEwIIKhH","High","54 feet","x = -2y","2x5","11","5.05","42","8","180°","-3","4x2 + 16x + 48",5,"Male",40,"Black or African American","Bachelor’s degree",0
"508","64db6562e5551a2f0b277fe1","R_3EWu5Va20Jm5WEk","Low","113 feet","x - 2 = y","x15","13","2.06","-34","6","117°","3",NA,7,"Male",54,"Black or African American","Bachelor’s degree",7
"509","63d68e4f60c155f4f1fd9681","R_1JPjD5ueVlItYno","High","113 feet","x = -2","x8","15","2.060154","-34","12","63°",NA,NA,4,"Male",32,"Black or African American","Bachelor’s degree",4
"510","654e3c8cc3afc7374425fe78","R_2P0fxKaTlTLesUd","Low","113 feet","x = -2","x15","13","2.060154","-22","6","63°","-6","4x2 + 32x + 48",2,"Male",71,"Black or African American","Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",7
"511","650b6c4babc7aa25099a457d","R_3m1tPkpG0YAZT6A","Low","113 feet","x = -2y","x25","13","2.07",NA,NA,NA,NA,"4x2 + 32x + 48",4,"Male",54,"Black or African American","Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",3
"512","654e5bcb8cb6aeb8ca9b33a0","R_3G8jv2t7BVAKErC","High","113 feet","x = -2y","x15","11","2.060154","42","8","63°","3","4x2 + 32x + 48",8,"Male",44,"White or Caucasian","Bachelor’s degree",5
"513","6554d37b930cdddd5d185854","R_2uVXuncknpg0IjM","High","113 feet","x = -2","2x5","13","5.05","14","6","63°","6","2x2 + 7x + 24",4,"Male",69,"Black or African American","Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",5
"514","63e6a210aed5ff20a7f66025","R_BMx5M4kM7oCyn4t","High","113 feet","x - 2 = y","x25",NA,"2.06","-22","6","117°","-6","4x2 + 32x + 48",2,"Male",29,"Black or African American","Bachelor’s degree",4
"515","6328ddce9adceb215c2334ee","R_1KfmYJ6os25Y1Eu","Low","54 feet","x = -2y","x25","13","2.060154","-22","6","63°","-3","4x2 + 16x + 48",1,"Male",30,"Black or African American","Some college, but no degree",3
"516","63175d865ac96b0149de8ad6","R_A7pyA9WOlBTFPot","High","113 feet","x = -2","x15","13","2.06","-34","6","63°",NA,NA,5,"Male",32,"Asian","Bachelor’s degree",8
"517","653a9c57c974283419bba454","R_DiWhRuLv0X39jxL","Low","113 feet","x = -2","x8","13","2.06","-34",NA,NA,NA,NA,7,"Male",62,"Black or African American","Bachelor’s degree",5
"518","63b63938dbf229f3eb46d4a4","R_33eZIH4cPCsjCSK","Low","113 feet","x - 2 = y","x15","13","2.060154","-34","6","63°","-6","4x2 + 32x + 48",7,"Male",50,"White or Caucasian","Bachelor’s degree",7
"519","5c1053202b16ba0001c86317","R_3Ms1ymumd4L2B8f","High","36 feet","x = -2","x15","13","2.06","-34","6","63°","-6","4x2 + 32x + 48",4,"Male",38,"Black or African American","Bachelor’s degree",8
"520","6523fd484d1a5101f5a14ed9","R_2VxUhydQKvgU9Lf","High","113 feet","x - 2 = y","x15","13","2.06",NA,NA,NA,NA,NA,3,"Male",66,"White or Caucasian","Associates or technical degree",4
"521","655e418cd0a6130a864d7d56","R_O3VNIbchflepOx3","Low","108 feet","x = -2","x15","13","2.06","-34","6","63°","3","4x2 + 32x + 48",7,"Male",25,"Asian","Bachelor’s degree",9
"522","6569e9a278a24d3828aff150","R_2yq4xROoGqRohQR","Low","113 feet","x = -2","x8","13","2.06","14","6","117°","6","2x2 + 7x + 24",4,"Male",23,"Black or African American","Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",5
"523","5b15d20c444cef0001cb1153","R_1esqewnDcRfLJ2e","High","36 feet","x = -2y","x15","13","5.05","-22","12","180°","3","4x2 + 16x + 16",3,"Male",38,"Other","Bachelor’s degree",3
"524","5a6d3a19e6cc4a0001b6c47a","R_2UarfZgQEACtHaj","High","54 feet","x = -2","x8","11","2.06","42","12","63°","3","4x2 + 16x + 48",5,"Male",55,"White or Caucasian","Some college, but no degree",4
"525","656dbcf67e4c72430888d926","R_3qKlaw0qQtexXyt","Low","113 feet","x = -2y","x15","13","2.06","-34","6","117°","3","4x2 + 32x + 48",4,"Male",66,"Black or African American","Bachelor’s degree",8
"526","63a4af8f8b8722876fa88952","R_sZrbnRsKAGh8HKx","Low","36 feet","x = -2y","x15","13","5.05","-34","12","63°","-3","4x2 + 16x + 48",3,"Male",62,"White or Caucasian","Some college, but no degree",4
"527","640266a614e4080b6cf0deac","R_3VHg6siT3dOf1hn","Low","113 feet","x = -2y","2x5","13","2.07","14",NA,NA,NA,NA,3,"Male",27,"Black or African American","Bachelor’s degree",2
"528","5f63d462fb4c4713b69d4bb7","R_eM2KZr7pCtIefPX","Low","113 feet","x - 2 = y","2x5","13","2.06","-22","6","117°","6","4x2 + 32x + 48",2,"Male",26,"White or Caucasian","High school diploma or GED",5
"529","5ef9e7a8e1d3567a48fa1154","R_3prs2w8GWY1ENp5","Low","108 feet","x = -2","x15","13","2.06","-34","6","63°",NA,NA,6,"Male",22,"Asian","Bachelor’s degree",7
"530","654d632fa8bf1b41207f4416","R_3LXrWPklXek3t4n","High","113 feet","x = -2","x15","9","2.06","-22","6","117°","-3","4x2 + 16x + 16",5,"Male",35,"Black or African American","Bachelor’s degree",5
"531","5b26da1934ffd00001b45d8d","R_1FCxY1VExtSBg6r","Low","36 feet","x = -2","x15","11","2.06","-34","12","117°",NA,NA,3,"Male",39,"White or Caucasian","Bachelor’s degree",4
"532","655ca373c2a312979a9450fd","R_3gF6jvDkVM1oafD","High","113 feet","x - 2 = y","x8","13","5.05","14","6","180°","-3","4x2 + 16x + 16",5,"Male",70,"Black or African American","Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",3
"533","6409c99005586d3591dffca9","R_3pgslOWf5JXHORB","High","113 feet",NA,"x15","13",NA,"-34","6",NA,NA,NA,4,"Male",57,"White or Caucasian","Bachelor’s degree",5
"534","5b6482e9f5bc0a00019fd571","R_3mfLiDTZnxkncKu","Low","113 feet","x - 2 = y","x15","13","2.06","-34","6","63°","3","4x2 + 32x + 48",7,"Male",43,"White or Caucasian","Bachelor’s degree",9
"535","6266a95d927943d0147dc188","R_zUwfpR3O51ngM6Z","High","36 feet","x = -2","x25","15","5.05","42","6","63°","6","4x2 + 16x + 48",3,"Male",57,"White or Caucasian","Bachelor’s degree",3
"536","5f80bc44efa2c013099af460","R_vuzAqrNnafKFPVL","Low","113 feet","x = -2","x15","13","2.060154","-34","6","63°","3","4x2 + 32x + 48",7,"Male",33,"White or Caucasian","Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",9
"537","63ea4471a837335f74ef0f68","R_31HQNUrahGUu116","High","113 feet","x - 2 = y","x15","13","5.05","-34","6","117°","3",NA,6,"Male",25,"Black or African American","Bachelor’s degree",6
"538","63e40cde6487028afe7bec5d","R_D8kaiPg11cpO20V","Low","54 feet","x = -2y","x25","9","2.07","-22","12","63°","-6","4x2 + 32x + 48",3,"Male",33,"Other","Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",2
"539","5e64ef1a247a9d2561f47509","R_2BmqJ4eoYk74smz","Low","113 feet","x - 2 = y","x8","13",NA,NA,"10",NA,NA,NA,5,"Male",34,"White or Caucasian","Bachelor’s degree",2
"540","60ca4cfb5c287146cad0695a","R_10oevON6fWVWUjT","High","36 feet","x = -2","x15","13","2.060154","14","12","117°","-3","4x2 + 16x + 48",2,"Male",39,"White or Caucasian","Bachelor’s degree",3
"541","5ffa5b733bd20c42d0b40b87","R_a5ErTLpRjadar2p","High","113 feet","x = -2","x15","13","2.06","14","6","117°","-6","4x2 + 16x + 48",7,"Male",27,"Asian","Bachelor’s degree",6
"542","5fc5ab0e7bad151445fc8594","R_2pWfhCZjoxrUN9a","High","36 feet","x = -2","x15","13","2.060154","-22","12","117°","-3","4x2 + 32x + 48",3,"Male",31,"White or Caucasian","Bachelor’s degree",4
"543","628bb39061393e64b1907bbb","R_DpMACJb0JbvyHBv","High","54 feet","x = -2","x15","13","5.05","42","6","63°","-6","4x2 + 32x + 48",3,"Male",66,"White or Caucasian","Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",6
"544","62f18c2d37a5f255f351b61d","R_11bGJbsgVE1k2Yc","Low","113 feet","x = -2y","x15","13","5.05","14","8","63°","6","4x2 + 16x + 16",3,"Male",49,"White or Caucasian","Some high school or less",4
"545","6286e40c379938abc16e254b","R_PNd78gzWTWCLITn","Low","113 feet","x = -2","x15","11","5.05","-34","6","63°","-3","4x2 + 16x + 48",3,"Male",32,"White or Caucasian","Bachelor’s degree",6
"546","6463e382425ee2c5d0a1b2c9","R_bCV2XNDkQ6KAe5j","High","36 feet","x = -2","x8","13","2.07","-34","12","117°",NA,NA,6,"Male",24,"White or Caucasian","Bachelor’s degree",3
"547","5c1655c7ad682500017070d2","R_3PnuA3GBaU2PGyy","Low","54 feet","x - 2 = y","x15","11","5.05","-34","6","63°","-6","4x2 + 16x + 48",4,"Male",35,"White or Caucasian","High school diploma or GED",4
"548","640127622027c81567db087f","R_1Nf7TX2VPLZkeqf","High","113 feet","x = -2y","x15","13","2.06","-34","6","63°","3","4x2 + 32x + 48",7,"Male",20,"Other","Some college, but no degree",9
"549","62ed458d61ebd1930833e95a","R_TnZGSxwdWqnBsVX","High","108 feet","x = -2y","x15","13","2.060154","42","8","180°","6","2x2 + 7x + 24",2,"Male",59,"White or Caucasian","Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",2
"550","6111a1893c0daa13e23ab15a","R_2XcBEWEiatLVOiM","Low","113 feet","x - 2 = y","x15","13","2.06","-34","6","63°","3","4x2 + 32x + 48",8,"Male",34,"Black or African American","Bachelor’s degree",9
"551","5feb8ceb559f43c870488b51","R_1QbC3EK4uM6sL77","High","54 feet","x = -2","x15","11","5.05","-34","6","63°","-3","4x2 + 16x + 48",6,"Male",31,"White or Caucasian","Associates or technical degree",5
"552","5e8533ea660027000945d9bf","R_2QlBS9WEN0vRqcx","Low","113 feet","x = -2","x8","13","2.06","-34","6","63°","3","4x2 + 32x + 48",6,"Male",33,"White or Caucasian","Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",9
"553","63e4491f920c1457c5e63649","R_1K1fUQGRLveHPYV","Low","108 feet","x = -2","x15","13","2.06","-34","6","63°",NA,NA,6,"Male",42,"White or Caucasian","Associates or technical degree",7
"554","62c6ff08253faea76eb548ed","R_OczG6HUp2GR31zb","High","54 feet","x = -2y","x15","13","2.06","-22","6","63°","-3",NA,5,"Male",29,"White or Caucasian","Bachelor’s degree",5
"555","5a0c63e15d06850001affd96","R_1jwDY0flhMSRmSC","Low","36 feet","x - 2 = y","x15","13","2.07","-22","12","63°","-6","4x2 + 16x + 16",4,"Male",39,"White or Caucasian","Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",3
"556","6287d1278f5285de4c237d50","R_WqUXPYheiYb9s6R","Low","36 feet","x = -2","x25","13","2.06","-34","8","117°","-3","2x2 + 7x + 24",3,"Male",33,"White or Caucasian","High school diploma or GED",4
"557","6045a06a5ea7976e20f82c1f","R_1drXkBqzfrLZhSJ","Low","113 feet","x = -2","x15","11","2.06","-34","6","63°","-6","4x2 + 16x + 16",9,"Male",27,"White or Caucasian","Bachelor’s degree",7
"558","5f4966420471864c5533666f","R_VKDeMdquLBo1JxT","Low","113 feet","y = -2","x8","13","5.05","-34","6","117°",NA,NA,5,"Male",26,"White or Caucasian","Bachelor’s degree",4
"559","6400e3697879c55c323f34d0","R_2VvGHRQEOA7tRhZ","High","36 feet","x = -2","x15","13","5.05","-22","6","63°","-6","4x2 + 16x + 48",5,"Male",30,"White or Caucasian","Bachelor’s degree",5
"560","64415cccab771017a37d3d93","R_12orknSiMk0NoC2","High","113 feet","x = -2","x15","13","5.05",NA,NA,"63°","3","4x2 + 32x + 48",7,"Male",44,"White or Caucasian","Bachelor’s degree",7
"561","5fe508e86079e12a8a3b2427","R_3Es86B6DfXZbML3","Low","113 feet","x = -2y","x15","13","2.06","-34","6","63°","6","4x2 + 32x + 48",8,"Male",31,"White or Caucasian","Bachelor’s degree",8
"562","5c830a66d6a4d0000164097d","R_54QP2rrdkVdJ0UF","Low","113 feet","x = -2","x15","13","2.06","-34","6","63°","3","4x2 + 32x + 48",8,"Male",29,"White or Caucasian","Some college, but no degree",10
"563","601e13b872774f263d64acac","R_2QKyWUxnbeBiRph","High","113 feet","x = -2","x15","13","2.06","-34","6","63°","3","4x2 + 32x + 48",10,"Male",34,"White or Caucasian","Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",10
"564","6266e63b82fa38e800e33a24","R_1dyoWildwcucCdm","Low","54 feet","x = -2y","x15","13","5.05","-34","12","63°","-3",NA,5,"Male",57,"Asian","Some college, but no degree",4
"565","652c821a3d99a68b56fe9bcb","R_1CDunZrXjMOpAEG","High","113 feet","x - 2 = y","2x5","13","2.06","-22","6","63°","-6","4x2 + 16x + 48",5,"Male",30,"White or Caucasian","High school diploma or GED",5
"566","651752412b1f19fef16f6902","R_31oM5WA53rXEBMi","High","36 feet","x = -2","x15","13","5.05","-22",NA,NA,NA,NA,3,"Male",49,"White or Caucasian","Bachelor’s degree",3
"567","6526c3297277ece1f3273549","R_2v0WlWLZfrDBqYI","High","108 feet","x - 2 = y","x8","11","2.06","-22","12","63°",NA,NA,3,"Male",74,"White or Caucasian","Associates or technical degree",2
"568","610a81561cb8c17ebce209b3","R_2fiGwZ5xWYWGN62","Low","113 feet","x = -2y","x15","13","2.06","-34","6","63°","6",NA,5,"Male",31,"White or Caucasian","Some college, but no degree",8
"569","6527336a10697bd2ce775a8e","R_1GUGGQCw5f0yZIK","Low","113 feet","x - 2 = y","x15","13","5.05","-22","6","117°","3","4x2 + 32x + 48",4,"Male",48,"White or Caucasian","Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",6
"570","65486ad91a5493d24f94d4d1","R_278RfTAsZqLuEQ3","High","113 feet","x = -2y","x15","13","5.05","-34","6","63°",NA,NA,7,"Male",31,"Asian","Bachelor’s degree",6
"571","5f0c98239c6dab0fadfee6de","R_1cTA8osZj08nEQk","High","36 feet","x - 2 = y","x15","13","5.05","-34","6","117°","6","4x2 + 16x + 48",5,"Male",35,"White or Caucasian","Bachelor’s degree",4
"572","630da8a405a780b7f8c3002f","R_O0s5Hylo5VgPC9P","Low","36 feet","x - 2 = y","x8","13","2.06","14","8","180°","6","4x2 + 16x + 48",3,"Male",34,"Black or African American","Bachelor’s degree",2
"573","6400e1da013c92ee33537ed8","R_2wMH5xEeeQm4j6i","High","108 feet","x = -2","x15","13","5.05","-34","6","63°","-3","4x2 + 32x + 48",5,"Male",52,"Other","Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",7
"574","652fcdc57cc2ae3b4731184b","R_3OddlTjJLrHZ6MS","Low","36 feet","x = -2y","x15","11","2.06","-22",NA,NA,NA,NA,2,"Male",54,"Black or African American","Associates or technical degree",2
"575","6276044d01f3dab873d5b0a5","R_3UGcsU8HK9Ixcbf","Low","113 feet","x = -2","x15","11","5.05",NA,NA,NA,NA,NA,5,"Male",43,"White or Caucasian","High school diploma or GED",3
"576","5cd34d42fe890a00174debb5","R_2YonJUGNAKrfkya","Low","108 feet","x = -2y","x15","11",NA,"14","12","63°","-3","4x2 + 32x + 48",3,"Male",22,"White or Caucasian","Some college, but no degree",3
"577","628f700669d5f6e4e33c8d8e","R_3GqBhQBpJ0zFPe0","Low","54 feet","x - 2 = y","x15","11","5.05","42","6","63°","-6","4x2 + 16x + 48",3,"Male",71,"White or Caucasian","Bachelor’s degree",3
"578","6345bfdce5f06f5b4ee98ea8","R_ypVIACyGbtpWZYB","High","54 feet","x = -2y","x15","13","5.05","42","8",NA,NA,NA,2,"Male",37,"Black or African American","Associates or technical degree",2
"579","5f1c72e25a26d503c77bfdc9","R_TedB8B8nLw2cAF3","High","113 feet","x = -2y","x15","11","5.05","-34","10","180°","3","4x2 + 16x + 16",3,"Male",51,"White or Caucasian","Bachelor’s degree",4
"580","54847f1cfdf99b07b28f22f9","R_0P9VvOBDYMEVY5z","High","113 feet","x - 2 = y","2x5","11","2.060154","-22","6","180°","-3","4x2 + 16x + 16",6,"Male",50,"Black or African American","Bachelor’s degree",2
"581","5fa17ddeabc188288bde81c8","R_aaWh4unV3hJ3eTv","High","113 feet","x = -2y","x15","13",NA,"-34","6","63°","6",NA,7,"Male",62,"White or Caucasian","Bachelor’s degree",7
"582","6564cb5f7d4164d398e8d895","R_poay7Qs3A5k2xJ7","Low","113 feet","x = -2","x15","13","2.060154","-34","6","117°","3","4x2 + 32x + 48",8,"Male",54,"Black or African American","Bachelor’s degree",8
"583","5fc035f6c039c1402117124b","R_2YfaRXSU49tu4gV","Low","113 feet","x - 2 = y","x8","13","2.060154","-34","6","63°","-3","4x2 + 32x + 48",4,"Male",29,"White or Caucasian","Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",6
"584","6501f7c274092e1270832a17","R_AiIvrDnkGfetJG9","High","54 feet","x = -2y","x15","11","5.05","42","6","63°","-3","4x2 + 16x + 16",1,"Male",48,"White or Caucasian","Some college, but no degree",3
"585","652d5dcfbf51f8f449531f8d","R_2VJV9fs4UtEPz0d","High","36 feet","x = -2y","2x5","13","2.060154","42","12","63°","-6","4x2 + 16x + 16",2,"Male",40,"Other","Associates or technical degree",2
"586","5c3c7913b4f22c0001a0809c","R_1PS46lJxbdyxBTW","High","113 feet","x - 2 = y","x8","13","2.07","-34","12","63°","6","4x2 + 16x + 48",5,"Male",71,"White or Caucasian","High school diploma or GED",4
"587","5ecaf0fa5c1f7f6599d959ff","R_2YE2gNjV34DMoJ3","Low","36 feet","x = -2","x15","13","2.06","14","6","180°","-6","4x2 + 16x + 16",4,"Male",49,"White or Caucasian","High school diploma or GED",5
"588","654281dc418a3f4f38c24932","R_3sjJcYxyyvSMsz3","High","54 feet","x - 2 = y","x15","13","2.07","-34","6","63°","3","4x2 + 32x + 48",6,"Male",28,"Native Hawaiian or Other Pacific Islander","Bachelor’s degree",7
"589","654c7305aba05b86538b72be","R_3DkDTNokXz4FzAb","Low","113 feet","x = -2","x8",NA,"2.06",NA,"6","117°","-6","4x2 + 32x + 48",5,"Male",64,"Black or African American","Some college, but no degree",5
"590","60cb3c4b9454f7a196355088","R_3Mm7euNm687xwqs","High","113 feet","x = -2","2x5","13","2.07","-22","6",NA,NA,NA,7,"Male",36,"Black or African American","Bachelor’s degree",4
"591","5cb60f1eefd4130001bbfdb7","R_2VvSKWZNGxjqleX","High","36 feet","x = -2y","x15","13","5.05","-34","6","63°","-6","4x2 + 32x + 48",4,"Male",31,"White or Caucasian","Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",6
"592","604fe822b095421e07e3f93e","R_R8O0gwXFfpnLfK9","Low","113 feet","x = -2","x15","13","2.06","-34","6","63°","3","4x2 + 32x + 48",10,"Male",31,"White or Caucasian","Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",10
"593","58d069219dbe3f0001258793","R_O705e6aBNhe19wB","Low","36 feet","x = -2y","x15","11","5.05","-22","12","63°","-6","4x2 + 32x + 48",2,"Male",44,"White or Caucasian","Some college, but no degree",3
"594","64d78f0b32711ec68958c832","R_1IFXT5hd6YbofqH","Low","36 feet","y = -2","x15","13","2.06","-22","12","63°","-6","4x2 + 16x + 48",2,"Male",48,"White or Caucasian","Bachelor’s degree",4
"595","6333813956b0fd924b64a4d0","R_1FwT8S4WZ6tIJTR","High","113 feet","x = -2","x15","13",NA,NA,NA,NA,NA,NA,4,"Male",32,"White or Caucasian","Associates or technical degree",4
"596","60fb534aa3d839c152fa8f36","R_3PdlneXERofdKBw","Low","54 feet","x = -2","x15","13","5.05","-22","12","63°","-6","4x2 + 16x + 48",3,"Male",53,"White or Caucasian","Bachelor’s degree",4
"597","63d6873b65a6170d64a652f6","R_3MEYXPIz4WmRtU6","High","108 feet","x - 2 = y","x15","13","2.06","-34","6","117°","-3","4x2 + 16x + 48",5,"Male",41,"White or Caucasian","Bachelor’s degree",5
"598","65206f1c8fdb45b55ae8ae4c","R_22nWz9ztkcZ374J","Low","36 feet","x = -2y","x25","13","5.05","-34","6","117°","-6","4x2 + 32x + 48",6,"Male",56,"White or Caucasian","Associates or technical degree",4
"599","63d14652689d5918c3efdb81","R_3OlevDvKDEoOMlx","High","54 feet","x = -2y","x15","13","5.05","-34","10","63°","-3","4x2 + 32x + 48",4,"Male",31,"White or Caucasian","Associates or technical degree",5
"600","6562f994412013dde08ac03e","R_wXogD1KuHfnQGhb","High","113 feet","x = -2y","x15","13","2.06","42","8","180°","3","4x2 + 16x + 48",5,"Male",44,"Black or African American","Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",5
"601","63d04eb9d1bdb95639c4826d","R_1Fsa146CBdH7TEZ","High","113 feet","x = -2","x15","13","2.060154","-34","6","63°","3","4x2 + 32x + 48",10,"Male",31,"White or Caucasian","Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",9
"602","55a43c83fdf99b02ff6cb0aa","R_NUWiXiQvP2asLoR","Low","108 feet","x = -2","x15","13","2.06",NA,"6",NA,NA,NA,3,"Male",43,"White or Caucasian","High school diploma or GED",5
"603","6506fb8c1609b3c2918bccb4","R_1BOPa5g2z4swJYV","Low","54 feet","x = -2","x15","9","2.07","42","12","63°","-6","2x2 + 7x + 24",2,"Male",35,"White or Caucasian","Associates or technical degree",3
"604","63d69e4d6648b39324fdf0ad","R_3I4WAUtY5a6k398","Low","54 feet","x = -2","x15","13","5.05",NA,NA,NA,NA,NA,4,"Male",31,"Asian","Bachelor’s degree",3
"605","5de7f88b762dc2775b2265b8","R_vquh63BeHVWWuHL","High","54 feet","x - 2 = y","x15","13","2.06","42","12","63°","-3","4x2 + 16x + 16",4,"Male",69,"White or Caucasian","Bachelor’s degree",4
"606","6559cdab800b1fea9ae41e51","R_2VarkBMTp4gn4yK","Low","113 feet","x = -2y","x15","11","5.05","-22","6","63°","-3","4x2 + 16x + 48",6,"Male",26,"White or Caucasian","High school diploma or GED",4
"607","60e36e6ecb9f00e7b4dab92e","R_2pRmgKfdo9MSuF4","Low","36 feet","x - 2 = y","x15","15","2.06","14","12","63°","3","4x2 + 16x + 48",2,"Male",68,"White or Caucasian","Some college, but no degree",4
"608","627e806c3aed88dec8b99815","R_3izdSRhA9cOQSii","High","113 feet","x = -2y","2x5","13","2.06","-34","6","117°",NA,NA,5,"Male",54,"White or Caucasian","Associates or technical degree",5
"609","63d7b2bf8c384775818d4be0","R_1DU6B7m5G5BCxlh","High","113 feet","x - 2 = y","x8","13","2.06","-22","6","63°",NA,"4x2 + 32x + 48",7,"Male",32,"Black or African American","Bachelor’s degree",6
"610","615914a33224dc31f1045612","R_27yz1Q0ezk6JyOS","Low","36 feet","y = -2","x15","11","2.060154","-22","6","63°","3","4x2 + 16x + 48",1,"Male",63,"White or Caucasian","High school diploma or GED",4
"611","65329f9f32a6d18b78fea874","R_1mrfLpDpTXmGy3y","Low","113 feet","x = -2y","x15","13","2.07","-34","6","117°","-6",NA,6,"Male",65,"Black or African American","Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",5
"612","62c2f70f10a2a5cf48c9ab2f","R_b7OLqyiOjhALaRr","High","54 feet","x = -2","x15","13","5.05","-34","6","63°","-3","4x2 + 32x + 48",7,"Male",27,"White or Caucasian","Bachelor’s degree",7
"613","644e80f65a5c0e0d2f9a433b","R_9AI02wpbInSuzbX","High","113 feet","x = -2y","x15","13","5.05","-22",NA,NA,NA,NA,5,"Male",66,"Black or African American","Bachelor’s degree",3
