"","ResponseId","PROLIFIC_PID","Condition","1_advice","2_advice","3_advice","4_advice","5_advice","6_advice","7_advice","8_advice","9_advice","10_advice","GroupNum","age","gender","ethnicity","education","0.AdviseeID","0.Estimate","0.Performance","0.Gender","0.Treatment","1.AdviseeID","1.Estimate","1.Performance","1.Gender","1.Treatment","2.AdviseeID","2.Estimate","2.Performance","2.Gender","2.Treatment","3.AdviseeID","3.Estimate","3.Performance","3.Gender","3.Treatment","4.AdviseeID","4.Estimate","4.Performance","4.Gender","4.Treatment","5.AdviseeID","5.Estimate","5.Performance","5.Gender","5.Treatment","6.AdviseeID","6.Estimate","6.Performance","6.Gender","6.Treatment","7.AdviseeID","7.Estimate","7.Performance","7.Gender","7.Treatment","8.AdviseeID","8.Estimate","8.Performance","8.Gender","8.Treatment","9.AdviseeID","9.Estimate","9.Performance","9.Gender","9.Treatment"
"484","R_1qXuD0jat2kSLlr","5fe10efce036673268e98633","E",1,0,1,1,0,1,0,1,0,0,163,33,"Female","White or Caucasian","Some college, but no degree","616da8d2898bf561b8c61a05",4,7,"Male","Low","5d74001d391b6600175f433b",5,8,"Female","Low","647e0f22b1d466181ae694c4",5,7,"Female","Low","61509f6eb3a929e50f33ede1",3,5,"Male","High","5ee5e3b02eebe932ee9559c5",6,8,"Male","High","62fba37f3560a85b4eb94aac",1,2,"Male","Low","5d93aeb1cec22300195493fc",0,2,"Female","High","656e09b763f76df09ba6f8d8",5,5,"Female","Low","63235c5bf70d8e4f79b205cd",10,10,"Male","High","6330f30b973410dadd20eb64",8,10,"Female","High"
"485","R_1i9RPL1BBhqulRc","5f6e36c7f042f033d0f97bc1","E",0,0,1,1,0,0,1,1,0,0,211,32,"Male","White or Caucasian","Some college, but no degree","63ed2c1c840bed5a398b9e1f",4,3,"Male","High","59ffb939517dfb00013dadda",5,4,"Male","High","60ff7c8f4f066ccf6fe05587",3,8,"Female","Low","5e63e24eaf3bd51660031dbe",6,8,"Male","High","65639bc09216e3f40fcd1d4b",3,4,"Female","Low","64a0240af7461068d2e1e1c0",2,4,"Female","Low","63d7b2bf8c384775818d4be0",7,6,"Male","High","63d000d62878aa92b833c5fc",7,6,"Female","High","5f4966420471864c5533666f",5,4,"Male","Low","63ed2515d3fe6335b2c11094",2,3,"Female","High"
"486","R_24q3NHL3wvgzAPI","650f31c40fc72d4ffb4d4c03","None",1,1,1,0,0,0,1,0,0,0,204,22,"Male","White or Caucasian","Bachelor’s degree","60cc2df057f885d47d8bfa89",9,7,"Male","Low","654b9e50dc38506c10831a0b",7,6,"Male","High","650c2f6c46bf4bff764e24e4",4,6,"Female","Low","6400db77211380d3116572fc",3,5,"Female","High","55a43c83fdf99b02ff6cb0aa",3,5,"Male","Low","63d14652689d5918c3efdb81",4,5,"Male","High","655edbead5167a59c54d9353",6,7,"Female","High","63d7eca29f0291aff53b003e",5,2,"Female","High","6394e32126ebbdc7b10c6748",2,2,"Male","Low","5ded9996838b4f45b83bb3f9",3,5,"Female","High"
"487","R_2ZNtFa5u2UVSePg","5f467b0a0d1aef037515c8c9","E",0,0,1,0,0,0,0,0,1,0,214,41,"Male","White or Caucasian","High school diploma or GED","572041d6fd3a5200093c1295",1,1,"Female","Low","5dbaded2af6b8e0e8c3632ed",4,4,"Male","High","5dd663c3cf8e7e5efc123950",4,6,"Male","High","62ed458d61ebd1930833e95a",2,2,"Male","High","656c29aa6d8a2bdfd346239b",4,2,"Female","High","652d8afc5aaab078ef2baeb3",5,4,"Female","Low","5d79156e0c89aa0001026dc8",1,1,"Male","Low","6555f62f633506d42cf023e6",7,3,"Male","Low","63ea6fc5092518554c9b8111",6,6,"Female","Low","63bcf141136313265f65eec9",1,3,"Female","Low"
"488","R_27pp0rRU2puDMSl","62c30d738badf86bc0875490","E",0,0,0,1,0,0,1,0,1,1,14,41,"Female","Other","Bachelor’s degree","5fc10e3c8200cf0b1b66714c",4,3,"Female","High","63a49d5bb18f18863fe82dae",2,0,"Female","High","6400f14b24ac2b910c9f2d93",3,3,"Male","High","655e158f0cb9ac079b34b12f",5,7,"Female","High","5ffd055afa9eac21f6e8bc6f",1,2,"Female","Low","641feb2494b8a1eb706ab8a5",5,2,"Male","High","650b03136ab3d4c832d98b71",4,7,"Male","High","656330bce859fe9d4d59f7cd",2,0,"Male","High","6567492900b32685a1ca02ae",2,6,"Female","Low","60d2cf988de167c9da56eeb0",4,6,"Male","Low"
"489","R_yC2vNb0Oo3wMuJ3","583f12f545073d0001fac52d","None",0,0,0,0,0,1,0,0,1,0,183,36,"Male","White or Caucasian","Bachelor’s degree","64da2707c3e6642220490de0",2,1,"Male","High","64014e60aa3da4437a518c64",2,6,"Male","Low","6129cc7a565c9c03752802fa",8,6,"Female","High","65344ec64854d12a1baf93d6",1,2,"Female","High","5f9057735c69b00e72665f84",3,5,"Male","Low","5dfd077e3690bd03bfa91d48",3,7,"Male","Low","63caa01beb22afd1f8a42b54",1,1,"Female","Low","655e0bb280cc9051e9e53b34",7,5,"Female","High","652d7b1e3b3bbcbeecac8e1b",5,7,"Female","High","6564cc28c3224c4a8984d793",7,2,"Male","Low"
"490","R_3031wwUu95x0SOb","5b11afecc85dc40001621432","E",0,0,0,0,1,1,0,1,1,1,163,25,"Male","White or Caucasian","High school diploma or GED","616da8d2898bf561b8c61a05",4,7,"Male","Low","61509f6eb3a929e50f33ede1",3,5,"Male","High","62fba37f3560a85b4eb94aac",1,2,"Male","Low","656e09b763f76df09ba6f8d8",5,5,"Female","Low","5ee5e3b02eebe932ee9559c5",6,8,"Male","High","63235c5bf70d8e4f79b205cd",10,10,"Male","High","5d93aeb1cec22300195493fc",0,2,"Female","High","5d74001d391b6600175f433b",5,8,"Female","Low","647e0f22b1d466181ae694c4",5,7,"Female","Low","6330f30b973410dadd20eb64",8,10,"Female","High"
"491","R_0vKI1bInitezh4t","55d35447da14d7000e95318f","E",1,1,1,1,0,0,0,0,0,0,83,35,"Male","White or Caucasian","Bachelor’s degree","645d0cb1881552d9f9e509dc",7,9,"Male","High","5d012930cfeb82001817c9c9",6,10,"Female","High","653681c1d399b35dd1f194ab",6,9,"Female","Low","63c13fcab1eda5bbe034a17c",9,10,"Male","Low","654c7305aba05b86538b72be",5,5,"Male","Low","6567644b0a4a14cbeaac5a79",5,1,"Male","High","5fab76ecea3019678ca9ef4d",2,1,"Female","High","6562f994412013dde08ac03e",5,5,"Male","High","65649e26fc062fd174f780eb",5,5,"Female","High","65300429e91bd34ec87a1b30",6,5,"Female","High"
"492","R_eP5cK6Xizk1cLIJ","62a42874616cea6120350ad9","None",0,0,0,0,0,0,0,0,1,1,36,34,"Male","White or Caucasian","Some college, but no degree","558ab509fdf99b65685f024e",4,4,"Male","Low","6569f75e1535619c755d8c2b",3,3,"Female","Low","63c32f671ec650018875f3ee",5,5,"Male","High","5e2f5b28129198070e2996db",0,1,"Female","Low","59f22a9fd6380600018b2929",2,5,"Female","Low","646fea6f93d07b0354140441",6,3,"Male","Low","6508626da81a2fc20dd4aa54",4,4,"Female","Low","5eceed79840590300f53fa51",5,1,"Male","High","5fb9121bc62f406e59c95c81",6,6,"Male","Low","6102ced1a983f0479d576146",2,6,"Female","Low"
"493","R_1ml8huTNX93MTRs","631b4849c2daec6a4966605c","None",0,0,0,0,0,0,0,0,1,0,82,38,"Male","Black or African American","High school diploma or GED","572041d6fd3a5200093c1295",1,1,"Female","Low","5f57620f2095071eaf7a8224",6,6,"Male","High","5fa62963d5f64b209953d321",5,6,"Female","Low","63c5c3192e709e19fc67d5dd",0,1,"Male","Low","654e55aaa6d9987cb675cb2c",5,6,"Male","Low","6501bb247a918443bb34fc33",2,3,"Female","Low","65628f277bcd810f66b36764",4,3,"Female","High","6555f62f633506d42cf023e6",7,3,"Male","Low","5fa62963d5f64b209953d321",5,6,"Female","Low","5ff3dd153986cc9fd8a6ba4f",3,3,"Male","Low"
"494","R_1in8qtfUIwwfOHT","5e92cdecf9c9d15e994c37e2","None",0,0,0,0,1,0,1,0,1,1,184,29,"Male","White or Caucasian","Some college, but no degree","60bdbf4e2b3c3ca3cf73ae40",3,3,"Male","Low","65620162ac816ef126ac0ecb",6,3,"Male","High","6526ce4262f3620572961085",2,3,"Female","Low","65366f1bc993d0465c14266f",3,3,"Female","Low","5c022a94d183df000141f1e2",3,4,"Male","High","653d1b8a4739d6bcfc9d9879",2,2,"Female","Low","6428cf95700357ed9473c9a8",0,5,"Female","High","5c2019f5cc850a0001b329e8",4,2,"Male","High","5c23c03889f035000173d7d7",4,4,"Female","High","656bf1dfc5463c1ed2f2d6f6",6,5,"Male","Low"
"495","R_2WvQpCBnY7PLyhs","59715b4b50e2f000016fe00e","None",0,0,1,1,1,0,0,0,0,1,241,37,"Male","White or Caucasian","Bachelor’s degree","5b23d0784fb0d40001e95407",6,6,"Female","High","5d83c1e911cb3a0001570ea4",5,6,"Female","High","650b2ee81386e0c27f7efe26",9,10,"Male","High","6106f21752ad2407a4d8b74c",7,7,"Female","Low","65328193809b5163b9a9a8c1",10,10,"Female","Low","613c03f2b2bf929a716abfa4",5,6,"Male","High","6564a15b2940ef1f1daa20dd",3,6,"Male","Low","6564b279c75a09e2e42f9550",4,5,"Female","Low","650065e0f3202d7bba91e031",3,5,"Male","Low","5d4a6459061e2a000138bad3",9,7,"Male","High"
"496","R_2OTukrBB0MFiCOE","644c061ce861c17549323c00","None",0,0,1,0,0,0,0,0,1,0,250,48,"Male","White or Caucasian","Associates or technical degree","5c2019f5cc850a0001b329e8",4,2,"Male","High","6463e382425ee2c5d0a1b2c9",6,3,"Male","High","62da97c1d0ea5d209bdef664",7,9,"Female","High","5484d361fdf99b0379939d5b",6,5,"Male","Low","65546aa7c0658d91981170f1",5,5,"Female","High","656766dc27c035c9ac54f90d",3,3,"Female","High","6334d869011b16ac13de3546",5,1,"Male","High","64509bfcd8d8b7e61f801e95",3,1,"Female","Low","604eb32b7405f25e90f5acce",8,9,"Male","High","62ceba5fdab49dfc90278cbb",5,2,"Female","High"
"497","R_26mxfgazZfvS1g6","5cd1a619240bc80013310b4e","None",1,1,1,1,0,1,0,1,0,0,183,49,"Female","White or Caucasian","Some college, but no degree","5dfd077e3690bd03bfa91d48",3,7,"Male","Low","652d7b1e3b3bbcbeecac8e1b",5,7,"Female","High","64014e60aa3da4437a518c64",2,6,"Male","Low","5f9057735c69b00e72665f84",3,5,"Male","Low","6564cc28c3224c4a8984d793",7,2,"Male","Low","655e0bb280cc9051e9e53b34",7,5,"Female","High","64da2707c3e6642220490de0",2,1,"Male","High","6129cc7a565c9c03752802fa",8,6,"Female","High","63caa01beb22afd1f8a42b54",1,1,"Female","Low","65344ec64854d12a1baf93d6",1,2,"Female","High"
"498","R_3knyQyKOgIdbVPC","5b2f2c586d601d0001d5cd73","E",0,1,1,1,0,0,1,0,1,1,5,38,"Male","White or Caucasian","Some college, but no degree","645ff03216381bea1acfcc03",3,5,"Female","Low","6466a87b80cdf3d7f07c1e96",7,8,"Female","High","651adee4c39c1b8ccfd30c2c",4,8,"Female","Low","628f83dc5398c04bac86f9e6",8,8,"Male","High","63d7fb6ee49281f6c41d6630",2,5,"Male","Low","654c7305aba05b86538b72be",5,5,"Male","Low","604eb32b7405f25e90f5acce",8,9,"Male","High","636148a83d7a7c349bb08436",1,5,"Female","Low","60bd4bfc88b646e72d772977",6,9,"Female","Low","60d3740f31606cb50e49f00c",1,8,"Male","Low"
"499","R_AzaHriZHAOeAfSN","5d3695969749cc00165c222f","E",0,1,0,0,0,0,0,0,0,1,234,28,"Male","White or Caucasian","Some college, but no degree","5ff3dd153986cc9fd8a6ba4f",3,3,"Male","Low","5c9567e99d4cac0011609746",5,7,"Male","High","642f3188cc01a6b87e28a081",4,6,"Male","High","6361b846bf7ec695367cbfee",3,3,"Male","Low","59ac5e9f9fdf6c0001cba8bf",2,5,"Male","Low","63936bad01efa1e55f6e149d",2,6,"Female","High","62b146e365eca239ef0dbbfb",6,5,"Female","High","63da9d744c860382808770bd",2,3,"Female","Low","6056bcf1cee7a41435889255",0,3,"Female","High","656c8a2eba4ac7120453cdaa",5,7,"Female","High"
"500","R_6tVc8Fk2975qW77","638371bc3a1d7da12422ea22","None",0,1,1,0,0,0,0,0,0,0,11,67,"Female","White or Caucasian","Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)","6107acfe97c63575a2344e36",0,1,"Female","High","655f9ce6ddf0c9decedc6297",6,8,"Female","Low","63fcf26a814570a76bcf2237",2,8,"Male","Low","61155a7ed7bb8ba7da579301",5,5,"Female","High","5f6e2f793c9b1032dbe72def",4,0,"Male","Low","6523d77974cdfbc583035c7c",5,5,"Male","High","6112c911a83cc494df38b468",2,5,"Female","Low","63a49d5bb18f18863fe82dae",2,0,"Female","High","5c1980c24a03080001139d5a",2,1,"Male","Low","65382bd75cef4070421e08e3",6,5,"Male","Low"
"501","R_12hAS0OhsqNzM8y","622a42c21de0c55ba18a2acb","E",0,0,0,0,0,1,1,0,1,1,245,61,"Female","White or Caucasian","Bachelor’s degree","6439db560a5e06fd3451c47c",3,2,"Male","Low","64356a3c3a7e7f1170215972",4,0,"Female","High","6411493f08fd400dc0d5eacc",4,0,"Male","High","6085bb66296b0a411198d8fd",3,0,"Male","Low","63a49d5bb18f18863fe82dae",2,0,"Female","High","5f5452df72345118f58d187b",8,6,"Male","High","65486ad91a5493d24f94d4d1",7,6,"Male","High","6553a027c17b97e04110e168",4,2,"Female","High","5ebb4e079797f9127c0f03ab",6,6,"Female","Low","5d1283351716480017019be7",5,6,"Female","Low"
"502","R_2v1cOvRGBaNGxk7","60e8b68c9033e23d58e9dcc0","E",1,0,1,0,0,0,0,0,1,0,2,33,"Female","White or Caucasian","Some high school or less","62bd1d1283b326cde10cf27a",5,7,"Male","Low","5e42fc295135b5000cd20d0b",4,5,"Female","Low","61099a5c04f32c99f34ce2a8",5,7,"Female","High","6529648ca1ade4b6c9e876f4",1,1,"Female","Low","60e5e4a8f7dedf082efd5af9",2,5,"Female","Low","62c6ff08253faea76eb548ed",5,5,"Male","High","6562f994412013dde08ac03e",5,5,"Male","High","5eceed79840590300f53fa51",5,1,"Male","High","647e0f22b1d466181ae694c4",5,7,"Female","Low","606f3c95cbb4f981c7a17a9c",4,7,"Male","Low"
"503","R_pAZOx6ojNjd0oZH","61254fba095b9df425e816ea","E",0,1,1,0,1,1,0,0,0,0,72,26,"Female","Black or African American","Some college, but no degree","5f6e2f793c9b1032dbe72def",4,0,"Male","Low","5e224d74e8ec0753489bff2a",9,8,"Male","Low","5eb5f6d5e38e9f4e6c8dde3f",2,7,"Female","Low","65384d4f1c35096f3f32e972",0,0,"Female","High","647be991db1ffbd6bbcc5bc6",3,7,"Male","High","606a27ecc448bcda408cee13",9,8,"Female","Low","656330bce859fe9d4d59f7cd",2,0,"Male","High","656c29aa6d8a2bdfd346239b",4,2,"Female","High","64356a3c3a7e7f1170215972",4,0,"Female","High","641feb2494b8a1eb706ab8a5",5,2,"Male","High"
"504","R_55w5qTbd6rwOpW1","561e760fed6e5a000dc7e7ba","E",1,0,1,0,0,0,1,0,0,0,158,28,"Male","Black or African American","High school diploma or GED","58752fed445a5f00019b4a3f",8,9,"Male","Low","60e36e6ecb9f00e7b4dab92e",2,4,"Male","Low","5e35ee03ce5a725a283da8cd",7,9,"Female","High","6111a61a1f00387413cc1321",2,4,"Female","Low","6568f424e6cd14a69a3ccba2",2,4,"Male","High","62a885d5b6af18b3d4579e1b",6,5,"Male","Low","5ffa5b733bd20c42d0b40b87",7,6,"Male","High","65218b754dddc1ca107dd9c2",4,6,"Female","High","5f485c765324cf1ed7d564cd",2,4,"Female","Low","63dac3039dddeaa909a790fb",3,5,"Female","Low"
"505","R_1cVeOsgKMRFR0gZ","646f77d9a7d75c8264dba865","E",0,0,0,0,0,1,1,1,0,0,226,55,"Male","White or Caucasian","Some college, but no degree","60ff7c8f4f066ccf6fe05587",3,8,"Female","Low","581291fd072c230001933d38",3,6,"Female","High","555d0683fdf99b3fde8fd4e4",0,3,"Female","Low","5f63d462fb4c4713b69d4bb7",2,5,"Male","Low","650b165cc7166c1d62c704e4",4,3,"Male","High","63d40f21ea1c311723c7c847",8,9,"Male","High","655cf40ba825347658f39aa0",8,9,"Female","Low","5a07a6af002e1800019d6aab",6,8,"Male","High","5d4a36e8a61675000169036f",4,5,"Female","High","642f3188cc01a6b87e28a081",4,6,"Male","High"
"506","R_x3qYjuywXHUKzLz","5d227f901e99f80018c60e1f","E",0,1,1,1,0,1,1,1,0,0,153,59,"Female","White or Caucasian","Some college, but no degree","583d5dd49c5f2a0001b85f40",3,5,"Female","Low","647f32146ae0a0e10b634f67",8,7,"Male","High","6103664b32254e61282aaf0f",8,7,"Female","Low","58752fed445a5f00019b4a3f",8,9,"Male","Low","5d63867550d0dd0017805976",3,5,"Male","High","646d3710dea5554a4b83d2a2",10,7,"Male","High","654371f34cabd62e8649aedd",7,9,"Female","High","58742bf5d53c97000159df8c",3,7,"Female","High","58ccfada8460040001e1ec4f",5,5,"Female","High","62c66885ba0578c9b5a0e4ae",3,5,"Male","Low"
"507","R_1H5LVbKa0QXWAzQ","564d1fedb48dec0005b5191d","E",0,0,0,0,0,0,0,1,0,0,106,47,"Male","White or Caucasian","Bachelor’s degree","653555db179dc4e859ef43fb",3,4,"Female","Low","652d7b1e3b3bbcbeecac8e1b",5,7,"Female","High","646792a49a85f35e7a7f5169",1,4,"Female","High","5b15d20c444cef0001cb1153",3,3,"Male","High","5de7d10810088f749c347bb6",3,3,"Female","High","59baa339ab8d830001fe56f5",2,4,"Male","Low","59baa339ab8d830001fe56f5",2,4,"Male","Low","63175d865ac96b0149de8ad6",5,8,"Male","High","60fdf01326f76cc0c5be3d2f",10,8,"Female","High","632b947efa9da6a9bde31f94",8,7,"Male","High"
"508","R_5zMnFfJRt9IVURP","6554d2c9b3037682f40395d7","None",1,1,0,0,0,1,0,0,1,1,46,62,"Male","Black or African American","Bachelor’s degree","60ff5fb6cbf1bb7de9bf2801",6,8,"Female","Low","636148a83d7a7c349bb08436",1,5,"Female","Low","5ce330b9c536f50001104f78",2,6,"Female","Low","649609322cee8b311a1c3f0f",7,6,"Male","Low","6517d7cba42b62b2aef0c44a",5,8,"Male","Low","656c8a2eba4ac7120453cdaa",5,7,"Female","High","5a9262251eda410001360b2c",4,3,"Female","High","5fb33154a2f41ea504c25dcf",2,3,"Male","Low","62c2f70f10a2a5cf48c9ab2f",7,7,"Male","High","5de84ccaeddfc97c4eed1f5d",4,5,"Male","High"
"509","R_1prjqrKY6df67ib","55ba244bfdf99b13f63baf7f","None",0,0,1,1,0,0,1,0,0,1,134,36,"Male","White or Caucasian","High school diploma or GED","638a3fd5992f01b81d0e1e93",1,2,"Male","High","653d688454266dc6f45bb770",5,3,"Male","Low","63469e0a9552017beb3cfb82",6,7,"Male","Low","65304957819744cb14dd6428",6,7,"Female","Low","5d1d3f10d5669200017b4e46",4,3,"Female","High","5a973b8235237b0001127686",2,2,"Female","High","65640c5907bb3c72f8a7609f",6,6,"Female","High","655011cf71b8b185b7f6cd93",3,3,"Female","High","650b6c4babc7aa25099a457d",4,3,"Male","Low","613c03f2b2bf929a716abfa4",5,6,"Male","High"
"510","R_3qKmItHcEBaARjD","5e9e19d808b9931ef37373c6","E",0,1,0,0,0,1,0,1,0,0,247,26,"Male","Asian","Bachelor’s degree","63c3068bd61c16717eeea2e5",4,2,"Female","High","651ebcca48c60acc82f1f2bd",5,8,"Female","Low","652fe0006f7b5322e54a6f71",9,0,"Female","Low","63e5dea962e51a42174210da",5,2,"Male","Low","6564cc28c3224c4a8984d793",7,2,"Male","Low","59ac5e9f9fdf6c0001cba8bf",2,5,"Male","Low","65086108065f757ea3cf2e0c",3,2,"Female","High","5f712c16875f0375275c57d5",7,8,"Male","High","6411493f08fd400dc0d5eacc",4,0,"Male","High","61539b3fa541b182c0fadde1",2,5,"Female","High"
"511","R_3HCzvs4VkcJvoiQ","5ea70b0537c5170b90ece8ac","E",0,0,0,1,0,0,0,0,0,1,110,32,"Male","Other","Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)","61283769a39dd638c256540c",4,3,"Male","Low","5dd2f94a238a913096c52317",5,4,"Female","High","644f162cac2c2b8aa0583b89",2,2,"Female","High","60fdf01326f76cc0c5be3d2f",10,8,"Female","High","6119b49f27559993be13f40b",3,3,"Female","High","6266a95d927943d0147dc188",3,3,"Male","High","6328caf907eb4c31a55028cf",3,2,"Male","High","62957302ad8c1756b553a298",1,4,"Male","Low","6119b49f27559993be13f40b",3,3,"Female","High","601b28841ca7bb2f8edaa293",8,8,"Male","High"
"512","R_3GqdKldoqde1Pay","654001b69df601c766451ba4","None",0,1,0,1,1,0,1,1,1,0,6,43,"Female","White or Caucasian","Associates or technical degree","63d41c2627381fc53af61e58",3,1,"Female","High","63614899ad49a91f1ef09067",9,7,"Male","Low","5a8f13595292b80001235e09",4,4,"Male","Low","55bb9ae7fdf99b26d27fda01",5,9,"Female","Low","63852fbf95d78ba25b99005e",8,7,"Female","Low","60d9e874269237cc2a228006",2,4,"Female","High","6567b1e08b8c77ef72d0ab84",2,7,"Female","Low","5d4a6459061e2a000138bad3",9,7,"Male","High","6266a849331cc893a5b22cf6",7,9,"Male","High","655a395e2828d333bae0ea4b",4,1,"Male","High"
"513","R_1dAbSOB3nfkxc5R","655119bd8e1ff8096f0e777b","None",0,0,0,0,0,0,0,1,0,1,62,26,"Male","Asian","Some college, but no degree","6394e32126ebbdc7b10c6748",2,2,"Male","Low","5d9373b0e04970001ab482da",1,2,"Female","Low","64509bfcd8d8b7e61f801e95",3,1,"Female","Low","6334d869011b16ac13de3546",5,1,"Male","High","64da2707c3e6642220490de0",2,1,"Male","High","5f202731ebb8a92abf3b7268",3,4,"Male","Low","6454023a00d29eb604027c8f",1,1,"Female","High","5f117601aeef1d5095578b01",4,7,"Female","Low","615dd0b0a024ba4f4b4f7c24",6,4,"Female","High","612547f89bad5437aaecfa66",7,7,"Male","High"
"514","R_3D77neu2wkaaNdm","6278038e3c9ead31c9a91a09","None",1,1,1,0,0,0,1,1,0,1,18,38,"Female","White or Caucasian","Associates or technical degree","5f57620f2095071eaf7a8224",6,6,"Male","High","6553a1d1ca63d5c0ea71a758",5,7,"Female","High","63bc7645044a7d5ab6c9cb96",2,7,"Male","Low","5f6e50b66df91337616891fe",2,5,"Female","High","5dd1df8fb48da3240ca85c45",2,3,"Female","Low","60e2492cefd43293dfa7d74a",4,5,"Male","High","65086c7f03eb48d5537d2e17",3,6,"Female","Low","5fb9121bc62f406e59c95c81",6,6,"Male","Low","614e1a28a1851394f80ede61",6,3,"Male","High","6130948c797e3ff6838513f3",2,6,"Female","High"
"515","R_1ZI6GQGFlA04Vah","566a1a337da0350012b3e8ca","E",1,0,1,1,1,0,0,0,0,0,166,40,"Female","White or Caucasian","Bachelor’s degree","609449f609ad18c98dba5787",2,5,"Female","Low","62dc65fdd3bbfeff289f1500",4,3,"Male","High","651c2cc23704dc10500ae77c",2,5,"Female","High","62b6611f74e3b822f99b90f0",4,5,"Male","High","63d14652689d5918c3efdb81",4,5,"Male","High","5d5daa0457be9400014544ab",3,4,"Female","Low","5783027f913c71000197300d",3,1,"Female","High","5a8f13595292b80001235e09",4,4,"Male","Low","63c9fd72104f2f9bdc6b1fcc",4,1,"Male","High","656766dc27c035c9ac54f90d",3,3,"Female","High"
"516","R_339n85XIzeXWEGI","62dc24fa35bc6caa02048e3e","None",1,0,0,1,0,0,1,1,1,1,190,43,"Male","White or Caucasian","Bachelor’s degree","5e09ffd8fa3d102a583771c1",3,7,"Female","High","6554d46d51c7f11955e666a3",6,4,"Male","High","656b7888c053d63a280abc18",1,4,"Female","Low","635407b0f2c5045f78bd9326",6,8,"Male","High","65086108065f757ea3cf2e0c",3,2,"Female","High","652d5dcfbf51f8f449531f8d",2,2,"Male","High","60ff5fb6cbf1bb7de9bf2801",6,8,"Female","Low","628f9b391ab8b87c64643248",8,7,"Male","High","62b6611f74e3b822f99b90f0",4,5,"Male","High","607cbf385d3202721e3f719f",4,5,"Female","High"
"517","R_6JrFK6PsDnvjCff","5efca939634adc0710e3ecab","None",1,1,0,0,1,0,1,1,1,1,157,37,"Male","White or Caucasian","Bachelor’s degree","5c3c4726e8da5300012422c1",6,6,"Female","Low","650b03136ab3d4c832d98b71",4,7,"Male","High","5a53d878acc75b000179e52e",3,6,"Male","Low","581291fd072c230001933d38",3,6,"Female","High","55fc1a7c77f33b0010cb229f",4,9,"Male","Low","63624e53b014a5fc8b293253",5,6,"Male","Low","655b6d4f57ae1636c0b4f647",8,7,"Female","High","6400e1da013c92ee33537ed8",5,7,"Male","High","655cf40ba825347658f39aa0",8,9,"Female","Low","615dbec57d764bf5ab0a56e5",7,7,"Female","Low"
"518","R_5uVG6suu3X9mk81","5690a966a3b94e000d6c3c13","E",0,1,0,0,0,1,0,0,0,0,129,65,"Female","White or Caucasian","Associates or technical degree","631bf371cafbcf75cee93374",3,3,"Male","Low","5bc9f8b677740000016a08b5",9,8,"Female","High","6562c55e28c4121b6401c0c7",4,5,"Female","High","60171c9b1a726593103182b3",6,5,"Male","Low","5d7ff85ffec5620017b07c40",5,3,"Female","High","654f39d42ccb9fe00c46be78",7,8,"Male","High","5bf349126f97050001e6a6e6",2,0,"Female","Low","5c1980c24a03080001139d5a",2,1,"Male","Low","653efdb0f60588dbb6c205cf",5,0,"Male","High","5f0c7ea47cf1495f4587f741",2,1,"Female","Low"
"519","R_3W7jWLo966oaIGR","654cede3e7e7f75c59cc6064","E",0,1,0,0,0,0,0,0,0,0,59,35,"Male","White or Caucasian","Some college, but no degree","63caa01beb22afd1f8a42b54",1,1,"Female","Low","6564cc28c3224c4a8984d793",7,2,"Male","Low","638f8a0121203e0ddbf80e02",4,1,"Female","High","654c7305aba05b86538b72be",5,5,"Male","Low","5e544727059e3744ccdd4c3b",1,4,"Female","High","5c560b6fccb08c0001e134a8",3,2,"Female","Low","62d61912c1eab298bdc2c642",2,1,"Male","Low","62dd2f0668b37a65531fae67",4,1,"Male","High","63e53f1ad00dc1f9f2c3cc36",4,4,"Male","Low","5ef246c6d2b9060809858e7e",3,5,"Female","Low"
"520","R_1gSAs3SvyTb28oo","5b21702b6dba320001b072ce","E",0,1,0,0,0,0,0,0,1,1,234,29,"Male","Asian","Associates or technical degree","6056bcf1cee7a41435889255",0,3,"Female","High","5c9567e99d4cac0011609746",5,7,"Male","High","59ac5e9f9fdf6c0001cba8bf",2,5,"Male","Low","5ff3dd153986cc9fd8a6ba4f",3,3,"Male","Low","642f3188cc01a6b87e28a081",4,6,"Male","High","63936bad01efa1e55f6e149d",2,6,"Female","High","63da9d744c860382808770bd",2,3,"Female","Low","6361b846bf7ec695367cbfee",3,3,"Male","Low","62b146e365eca239ef0dbbfb",6,5,"Female","High","656c8a2eba4ac7120453cdaa",5,7,"Female","High"
"521","R_3CZamzoTv2JlPWa","5a5aa9dcac5624000153e6f6","None",0,1,0,0,0,0,0,1,1,1,35,38,"Female","White or Caucasian","High school diploma or GED","651f8f555a5fde411587c859",3,3,"Male","Low","61356a75a26f82d5cf223390",3,7,"Female","High","5ded9996838b4f45b83bb3f9",3,5,"Female","High","5e1fa60088eb2e2d97c4a4a7",2,5,"Female","High","656c9c1da68a2c317817ce01",4,4,"Female","Low","656766dc27c035c9ac54f90d",3,3,"Female","High","594425f07ccfd00001d3f462",3,4,"Male","Low","63ebb22fae90027a0e121582",5,7,"Male","High","63d60e3ca4fa1f7b4bf61e82",4,5,"Male","High","63d7fb6ee49281f6c41d6630",2,5,"Male","Low"
