"","GiverID","Condition","1_advice","2_advice","3_advice","4_advice","5_advice","6_advice","7_advice","8_advice","9_advice","10_advice","age","GiverGender","ethnicity","education","0.PROLIFIC_PID","0.Score","0.Guess","1.PROLIFIC_PID","1.Score","1.Guess","2.PROLIFIC_PID","2.Score","2.Guess","3.PROLIFIC_PID","3.Score","3.Guess","4.PROLIFIC_PID","4.Score","4.Guess","5.PROLIFIC_PID","5.Score","5.Guess","6.PROLIFIC_PID","6.Score","6.Guess","7.PROLIFIC_PID","7.Score","7.Guess","8.PROLIFIC_PID","8.Score","8.Guess","9.PROLIFIC_PID","9.Score","9.Guess","ExpShow"
"499","55b12208fdf99b43fb57aab3","E",0,0,0,0,0,1,0,0,1,0,"44","Female","White or Caucasian","Bachelor’s degree","664250a81fa926d87545981c","4","Low Performer Group","5ceef17d410beb0001e40023","4","Low Performer Group","647bbb93aebd39c3a3c3a400","4","Low Performer Group","5a6b580de6cc4a0001b6a06b","3","Low Performer Group","63f8a056531af02b77961676","4","High Performer Group","61030f5dbce8843411a01c3d","8","Low Performer Group","577f70d1454e5400015f1845","4","High Performer Group","663a5c6e39dfa69f53adf8af","5","High Performer Group","65cb7691255c006ed6ad4b3c","6","High Performer Group","6290ddd05d614beb1ebce874","3","Low Performer Group",1
"500","65695a10b3ea933621416f25","E",1,0,1,1,1,0,1,0,1,0,"49","Male","Black or African American","Bachelor’s degree","60d3370ae32bc81e9f0c6279","4","High Performer Group","663a4df4333d3a15282edebb","3","Low Performer Group","61030f5dbce8843411a01c3d","8","Low Performer Group","5a6b580de6cc4a0001b6a06b","3","Low Performer Group","663131c22e2e18f9313982c9","5","Low Performer Group","64163b7fba78217f4b18b12f","6","Low Performer Group","5cfe0c0b09897800014ff31b","7","High Performer Group","622a426e8900cf2b495353e8","6","Low Performer Group","6644c703d8e32fd739ab1622","7","Low Performer Group","5ee561897247c02ad544c299","6","High Performer Group",1
"501","65d8c1f4982c1f030ade1edc","E",0,0,1,0,1,1,1,1,0,0,"49","Male","Black or African American","Bachelor’s degree","650dc4baafc4dc1243a13f13","4","High Performer Group","653ac482f1c82326343e55f8","8","Low Performer Group","63ed3c71811f2a4a5e54bd75","6","Low Performer Group","663b3a1748613046cb47c778","1","High Performer Group","6010a8d40410bb4361630b89","6","Low Performer Group","6622ac5eeb96ef36c7123167","7","High Performer Group","63fe455ba7773f34f0382ecc","5","Low Performer Group","616da8d2898bf561b8c61a05","6","High Performer Group","66375415c3c10e7bb36351dc","0","Low Performer Group","5d0fc2558cf933001663c77b","4","High Performer Group",1
"502","655fdd950e4ff12b601483a6","None",0,0,0,0,0,0,0,0,0,0,"29","Female","Asian","Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)","5ee561897247c02ad544c299","6","High Performer Group","6644c703d8e32fd739ab1622","7","Low Performer Group","657a3e928a5bd029366a6692","5","High Performer Group","65c14be50ad597a9eb201591","7","Low Performer Group","65c1a6c5977b643d51d32eac","4","High Performer Group","648a20d992b7fa8718009072","6","Low Performer Group","5bac1d9dc1155b0001175e55","6","High Performer Group","5974561734b844000168d1e0","6","Low Performer Group","5c3eb901ef1d0d0001b2ab29","4","Low Performer Group","66463a720c519d1fe8124afb","3","Low Performer Group",0
"503","5e693502cec9061e5c76525a","None",0,0,0,0,0,0,1,1,0,0,"23","Female","Black or African American","Bachelor’s degree","6612bd96ca838588cd93d6c0","6","High Performer Group","65e3321b89bd7513faa0cb76","4","Low Performer Group","5974561734b844000168d1e0","6","Low Performer Group","62e0715747189999644b9868","3","Low Performer Group","6476122c3edb0289e7d0efb2","2","Low Performer Group","5ceef17d410beb0001e40023","4","Low Performer Group","6622ac5eeb96ef36c7123167","7","High Performer Group","6577d6144d050ed948328da8","7","High Performer Group","6475d02dd3c77e5a73e63ad7","2","Low Performer Group","5e72ca5b264abb21732427cf","3","Low Performer Group",0
"504","663e7d8a388c73d856a38e59","None",0,1,0,1,0,0,0,0,0,0,"26","Female","Other","Bachelor’s degree","5e4db97c679288216771f059","4","Low Performer Group","5ef42ba59401801d9f859e2d","7","Low Performer Group","66462e5a0a965c4190374d88","5","Low Performer Group","5cfe0c0b09897800014ff31b","7","High Performer Group","657db19ca4e2e63c2eb7296f","5","Low Performer Group","5a6b580de6cc4a0001b6a06b","3","Low Performer Group","6434ca569e4ece2d6062bd6b","6","Low Performer Group","5bf0b1ecaf38d100016bd609","5","Low Performer Group","664618e6f6c113081e97a049","5","Low Performer Group","642e10f11d857b6e6bf20522","4","Low Performer Group",0
"505","66426c5e08409623a0ede5fd","E",0,0,1,0,1,1,1,0,0,1,"20","Female","White or Caucasian","Some college, but no degree","647bbb93aebd39c3a3c3a400","4","Low Performer Group","65c1a6c5977b643d51d32eac","4","High Performer Group","5ed427e3bcd0c00b58a177c0","7","Low Performer Group","66394a51094e646c0a97d78b","3","Low Performer Group","5ee561897247c02ad544c299","6","High Performer Group","65b00390ec6477cad19388eb","6","High Performer Group","615504bb4a1b3dfd4a773dcd","6","High Performer Group","607fe1df924739a885d805fb","3","Low Performer Group","6290ddd05d614beb1ebce874","3","Low Performer Group","648a20d992b7fa8718009072","6","Low Performer Group",1
"506","6606e93fbb8cbe12379ec72e","E",1,0,0,0,0,0,1,1,1,0,"43","Female","White or Caucasian","Some college, but no degree","63d1462855a43c2aa551bda2","8","Low Performer Group","63c3c2a5f0e42f44a0d68d27","2","High Performer Group","65990b102faa4ff4b116d1d7","3","High Performer Group","5dc47ddd034b45342d3b2e3a","5","Low Performer Group","663742d4b6ecce6de34189ad","5","Low Performer Group","6638d5cffc98d5e437bd8d99","3","High Performer Group","60a2b9a6ad671cebb06f2b0d","6","Low Performer Group","6644f40c3117b782ed4ff39d","6","Low Performer Group","65b00390ec6477cad19388eb","6","High Performer Group","5c330cefca23620001b262b1","3","Low Performer Group",1
"507","660cd7b61a24eeff3eac6e93","E",1,0,1,1,0,0,1,1,0,0,"26","Male","White or Caucasian","Associates or technical degree","6148c0a6e2353cbbac1cd506","5","Low Performer Group","63bc83e58f58b8076e7fad9b","2","High Performer Group","60821a94db2dbf765571caf8","9","High Performer Group","604196269c9962199e6dd85c","8","Low Performer Group","66463a30baea3318abca0425","3","Low Performer Group","5aa9153235237b00011322e9","4","High Performer Group","5ec70d2d62e69c157fde4884","8","High Performer Group","5c237be889f035000173c96c","6","High Performer Group","63d43839677cd9a315302808","4","Low Performer Group","6127072ecbce58c5df452c58","3","Low Performer Group",1
"508","66087779533f1a209a98e0d8","None",0,0,1,1,1,1,1,1,1,1,"29","Male","White or Caucasian","Bachelor’s degree","6489f5f10dc480fe353ca487","3","High Performer Group","607fe1df924739a885d805fb","3","Low Performer Group","60fd7cca95936026b622beee","6","High Performer Group","5c237be889f035000173c96c","6","High Performer Group","615deb85c655c2768d2b5caa","6","Low Performer Group","6047d1d9637a510a06458c85","6","Low Performer Group","60fb26e75427cb8125f2e4a4","7","High Performer Group","584626b7e0ba710001a47438","4","High Performer Group","636166e1694fe8d9ed77dd68","9","High Performer Group","63ed3c71811f2a4a5e54bd75","6","Low Performer Group",0
"509","65fa14080b0a6b8bbaf10a97","E",1,0,0,0,1,0,0,0,0,0,"27","Female","Black or African American","Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)","63d1462855a43c2aa551bda2","8","Low Performer Group","65e0bfb71c7004790598da5e","6","Low Performer Group","5974561734b844000168d1e0","6","Low Performer Group","648a20d992b7fa8718009072","6","Low Performer Group","61030f5dbce8843411a01c3d","8","Low Performer Group","640266a614e4080b6cf0deac","1","Low Performer Group","664595c663d73d4c31647e63","6","Low Performer Group","647b906892173516daadcced","4","High Performer Group","622a426e8900cf2b495353e8","6","Low Performer Group","664374cc8a801ccc6c371881","4","High Performer Group",1
"510","663a5fa6c0dd77f659a12550","E",1,0,0,1,0,1,0,0,1,1,"27","Female","White or Caucasian","Bachelor’s degree","5fd80a7f7100cd12eb473a9f","5","High Performer Group","5fc035f6c039c1402117124b","4","Low Performer Group","577f70d1454e5400015f1845","4","High Performer Group","6341b868a41dcb8f252c509a","6","High Performer Group","664618e6f6c113081e97a049","5","Low Performer Group","66461994e103419718948598","7","High Performer Group","6127072ecbce58c5df452c58","3","Low Performer Group","6148c0a6e2353cbbac1cd506","5","Low Performer Group","5c4724e19afd7b000196ec24","7","Low Performer Group","6644c703d8e32fd739ab1622","7","Low Performer Group",1
"511","662b78652571f9e3bb123db9","E",0,1,0,1,1,1,1,1,1,0,"29","Male","White or Caucasian","Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)","63d148b2255821a940922c1a","4","High Performer Group","605f61f6a2529d666698844b","9","Low Performer Group","5e72ca5b264abb21732427cf","3","Low Performer Group","5f4fef64fd3fc113300fbb44","5","Low Performer Group","6549361190dc221dcf738b39","6","High Performer Group","643f385f50c7a5996c445a37","7","High Performer Group","6646048266d840868ce9810f","5","Low Performer Group","5b257a0fbee7c80001f4a0c1","5","Low Performer Group","636166e1694fe8d9ed77dd68","9","High Performer Group","62e0715747189999644b9868","3","Low Performer Group",1
"512","636170aa8140956fdb365473","E",1,1,0,0,1,1,1,1,1,1,"47","Male","American Indian/Native American or Alaska Native","Some high school or less","663196c1ffc03b67904d0401","4","High Performer Group","6489f5f10dc480fe353ca487","3","High Performer Group","6644f40c3117b782ed4ff39d","6","Low Performer Group","6605f575db29f06270dcdd68","4","High Performer Group","648a18701640913de29ef479","3","High Performer Group","657a3e928a5bd029366a6692","5","High Performer Group","615deb85c655c2768d2b5caa","6","Low Performer Group","654bd5ea8932a978a8a05ad9","4","Low Performer Group","5d0fc2558cf933001663c77b","4","High Performer Group","63279085ec65a992cc521187","5","High Performer Group",1
"513","5be8eb4d40b06b0001372c77","E",1,1,0,0,0,0,0,0,1,1,"52","Female","White or Caucasian","Bachelor’s degree","5cfe0c0b09897800014ff31b","7","High Performer Group","66461994e103419718948598","7","High Performer Group","615504bb4a1b3dfd4a773dcd","6","High Performer Group","6476122c3edb0289e7d0efb2","2","Low Performer Group","6646048266d840868ce9810f","5","Low Performer Group","65cc4e01c9d34c613eea95cb","5","Low Performer Group","616c1cc2510fe9022f6577f8","6","Low Performer Group","5e88fe6f9fb1af0009d1294a","5","Low Performer Group","66045bbc41315e6d4151f0c4","7","Low Performer Group","593444cd7f60d200011e5798","9","High Performer Group",1
"514","662954f2cb1bde784c9a4ad4","None",1,0,0,0,0,1,1,1,0,0,"48","Male","White or Caucasian","High school diploma or GED","5deadb731aaabf212ed16016","7","Low Performer Group","5accd8d399835c00015e9cf4","6","Low Performer Group","663a51dc82447019250dafed","5","Low Performer Group","66462d867fe1025286613561","4","High Performer Group","5d0fc2558cf933001663c77b","4","High Performer Group","5f032457e2b9844beff1a2ec","6","High Performer Group","647bbb93aebd39c3a3c3a400","4","Low Performer Group","5e8dd293b7dd310583dd2b41","6","Low Performer Group","6638cec62a2c194dbee4e80a","3","High Performer Group","5e72ca5b264abb21732427cf","3","Low Performer Group",0
"515","66362c599c58570d437989ca","None",1,0,1,1,1,0,0,0,0,0,"23","Male","White or Caucasian","Bachelor’s degree","604196269c9962199e6dd85c","8","Low Performer Group","5e72ca5b264abb21732427cf","3","Low Performer Group","62d22695270242b5b620ba4f","7","Low Performer Group","5dd6e8e3e426bd67d5b1c7e0","7","High Performer Group","5ef42ba59401801d9f859e2d","7","Low Performer Group","5dc592c6aa431440aa755d5b","5","High Performer Group","63d1819e544fa53e891614ec","6","Low Performer Group","5accd8d399835c00015e9cf4","6","Low Performer Group","65cd1e5f0906cdfd7a2ecff9","4","Low Performer Group","63cbfaf6ab54f6b8d8a054d7","6","Low Performer Group",0
"516","663a90a39034033e8449d5f7","None",0,0,0,0,0,0,0,0,0,1,"33","Female","White or Caucasian","Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)","66394a51094e646c0a97d78b","3","Low Performer Group","5e88fe6f9fb1af0009d1294a","5","Low Performer Group","5e72ca5b264abb21732427cf","3","Low Performer Group","65c1a6c5977b643d51d32eac","4","High Performer Group","5e9f138c34d3e40326507588","3","High Performer Group","5cf03d69b094d700013e4d54","6","Low Performer Group","650dc4baafc4dc1243a13f13","4","High Performer Group","6549361190dc221dcf738b39","6","High Performer Group","655fdcd5ddf0c9decedc6aa1","6","High Performer Group","5b5c3b266b25590001778ea1","7","Low Performer Group",0
"517","65216acf7bfd070f6ac40717","E",0,0,0,0,0,1,0,1,1,0,"23","Female","Other","Bachelor’s degree","663b3a1748613046cb47c778","1","High Performer Group","5dc47ddd034b45342d3b2e3a","5","Low Performer Group","645139701683d09535202a62","5","High Performer Group","65c10d8000af1af81e3f42ec","5","High Performer Group","6148c0a6e2353cbbac1cd506","5","Low Performer Group","615504bb4a1b3dfd4a773dcd","6","High Performer Group","664618e6f6c113081e97a049","5","Low Performer Group","636166e1694fe8d9ed77dd68","9","High Performer Group","648a20d992b7fa8718009072","6","Low Performer Group","63279085ec65a992cc521187","5","High Performer Group",1
"518","60270b1e704fd249e21b0ae2","None",0,0,0,0,0,0,0,1,0,0,"61","Male","Other","Bachelor’s degree","6010a8d40410bb4361630b89","6","Low Performer Group","65bd6e6d58e4443614dae27b","5","Low Performer Group","5e9f138c34d3e40326507588","3","High Performer Group","5c330cefca23620001b262b1","3","Low Performer Group","65e0bfb71c7004790598da5e","6","Low Performer Group","65c10d8000af1af81e3f42ec","5","High Performer Group","5deadb731aaabf212ed16016","7","Low Performer Group","605f61f6a2529d666698844b","9","Low Performer Group","63d43839677cd9a315302808","4","Low Performer Group","60fb26e75427cb8125f2e4a4","7","High Performer Group",0
"519","5ea7514665002511e3b2da95","E",0,0,0,0,0,0,0,0,0,0,"52","Male","American Indian/Native American or Alaska Native","High school diploma or GED","663508c0cd223a44bc85f5f7","3","High Performer Group","60cbb3a438a8a5ef8d42ee21","4","Low Performer Group","6627e1b9434a2e718ed099c2","6","Low Performer Group","65cb90ace80f886a058024ce","6","Low Performer Group","5f032457e2b9844beff1a2ec","6","High Performer Group","650dc4baafc4dc1243a13f13","4","High Performer Group","5dc592c6aa431440aa755d5b","5","High Performer Group","60fd7cca95936026b622beee","6","High Performer Group","65d137ebe3f907e4ffc01d49","5","Low Performer Group","645139701683d09535202a62","5","High Performer Group",1
"520","6629ad36212b1ff072ad774a","None",0,0,1,0,1,0,1,1,1,0,"52","Female","White or Caucasian","Bachelor’s degree","66463a30baea3318abca0425","3","Low Performer Group","60ba366b3792b3b40b6716bc","8","Low Performer Group","6612bd96ca838588cd93d6c0","6","High Performer Group","663196c1ffc03b67904d0401","4","High Performer Group","60821a94db2dbf765571caf8","9","High Performer Group","64860c8cfd693e6467ad6d15","4","High Performer Group","5a1db2220fff620001a6e209","7","High Performer Group","664595c663d73d4c31647e63","6","Low Performer Group","663e5722b761e95caebf5710","7","Low Performer Group","66462e5a0a965c4190374d88","5","Low Performer Group",0
"521","6569582d6ea276f3fef484d3","E",1,0,0,0,0,0,0,0,0,0,"18","Female","Asian","Some college, but no degree","605ff0746397c26c436b88af","9","High Performer Group","615a246b9484d07bb01d0724","7","High Performer Group","5cf03d69b094d700013e4d54","6","Low Performer Group","5aa9153235237b00011322e9","4","High Performer Group","65e3321b89bd7513faa0cb76","4","Low Performer Group","5b257a0fbee7c80001f4a0c1","5","Low Performer Group","5bf0b1ecaf38d100016bd609","5","Low Performer Group","5e88fe6f9fb1af0009d1294a","5","Low Performer Group","63f77983c22478f8fb1d79a8","7","High Performer Group","5ee561897247c02ad544c299","6","High Performer Group",1
"522","663050f147aa2474876f6d12","E",0,0,1,0,0,1,0,1,1,0,"36","Female","White or Caucasian","Associates or technical degree","63fe455ba7773f34f0382ecc","5","Low Performer Group","5c76714a6b5631000145764f","4","High Performer Group","65cba5290b9dca9291cd76ac","8","Low Performer Group","66463a30baea3318abca0425","3","Low Performer Group","66394a51094e646c0a97d78b","3","Low Performer Group","603586b312863f6333cb8492","9","High Performer Group","63bc83e58f58b8076e7fad9b","2","High Performer Group","5974561734b844000168d1e0","6","Low Performer Group","6434ca569e4ece2d6062bd6b","6","Low Performer Group","614aa4f77490094923069e75","5","High Performer Group",1
"523","6630fe529aafd2ed163cfd25","E",0,0,1,1,1,0,0,0,0,0,"46","Male","White or Caucasian","Associates or technical degree","5ed59b175d4222135fddf229","6","Low Performer Group","65e3321b89bd7513faa0cb76","4","Low Performer Group","655fdcd5ddf0c9decedc6aa1","6","High Performer Group","6622ac5eeb96ef36c7123167","7","High Performer Group","60821a94db2dbf765571caf8","9","High Performer Group","6148c0a6e2353cbbac1cd506","5","Low Performer Group","664618e6f6c113081e97a049","5","Low Performer Group","5a6b580de6cc4a0001b6a06b","3","Low Performer Group","65cc4e01c9d34c613eea95cb","5","Low Performer Group","63d148b2255821a940922c1a","4","High Performer Group",1
"524","660c33f16e986b80e2f2f630","E",0,0,0,1,1,1,0,0,0,1,"41","Female","White or Caucasian","Associates or technical degree","608a0175caaa968e48ae4b6d","5","Low Performer Group","657db19ca4e2e63c2eb7296f","5","Low Performer Group","663b1d689aa0798a42c49d90","4","Low Performer Group","60f942bbd779c8d0f7cc3a99","5","High Performer Group","6148c0a6e2353cbbac1cd506","5","Low Performer Group","653ac482f1c82326343e55f8","8","Low Performer Group","60d3370ae32bc81e9f0c6279","4","High Performer Group","6605f575db29f06270dcdd68","4","High Performer Group","6604567de774a31fa7fcd288","3","Low Performer Group","65d12ecd4cc6c59fac41ac7d","5","Low Performer Group",1
"525","663a5bd55cdea68368e0f2a9","E",0,0,0,0,0,0,0,0,1,0,"36","Female","White or Caucasian","Bachelor’s degree","637e92d12d4fe28339910c84","4","High Performer Group","66462d867fe1025286613561","4","High Performer Group","63f8a056531af02b77961676","4","High Performer Group","663a51dc82447019250dafed","5","Low Performer Group","60cbb3a438a8a5ef8d42ee21","4","Low Performer Group","607fe1df924739a885d805fb","3","Low Performer Group","608a0175caaa968e48ae4b6d","5","Low Performer Group","663196c1ffc03b67904d0401","4","High Performer Group","6549361190dc221dcf738b39","6","High Performer Group","6443e32d9b92b88d2fd504f1","2","High Performer Group",1
"526","5c40e7d99d27f00001159a65","E",0,0,0,1,0,0,1,0,1,1,"42","Male","White or Caucasian","Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)","5d6f332829c25100188a4a27","2","Low Performer Group","6010a8d40410bb4361630b89","6","Low Performer Group","614aa4f77490094923069e75","5","High Performer Group","5cfe0c0b09897800014ff31b","7","High Performer Group","6278856ed61afb01f6e4d0ac","5","Low Performer Group","604db6324496c57afe822770","5","Low Performer Group","66304be4df26f954ad764f52","8","High Performer Group","65958afd5a45f68375c3ec15","5","High Performer Group","62c55056993f53f1e8cf8e30","7","High Performer Group","653ac482f1c82326343e55f8","8","Low Performer Group",1
"527","65707e9db593e1e6c2e7b416","None",1,1,0,0,0,0,0,0,0,0,"26","Female","White or Caucasian","Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)","61030f5dbce8843411a01c3d","8","Low Performer Group","636166e1694fe8d9ed77dd68","9","High Performer Group","60cbb3a438a8a5ef8d42ee21","4","Low Performer Group","5c7ecfbb4243370001ed2f0e","5","High Performer Group","57656f6c2bfddf000125cce5","6","Low Performer Group","5a1db2220fff620001a6e209","7","High Performer Group","65e0bfb71c7004790598da5e","6","Low Performer Group","66463a720c519d1fe8124afb","3","Low Performer Group","65d12ecd4cc6c59fac41ac7d","5","Low Performer Group","63bc83e58f58b8076e7fad9b","2","High Performer Group",0
"528","65b3d92ec18ba703e17977b5","None",1,1,1,0,1,0,1,0,0,1,"51","Male","Black or African American","Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)","62c55056993f53f1e8cf8e30","7","High Performer Group","5dc47ddd034b45342d3b2e3a","5","Low Performer Group","5fc035f6c039c1402117124b","4","Low Performer Group","5d5c59e8ca6a070018fb8c5e","2","Low Performer Group","5ed59b175d4222135fddf229","6","Low Performer Group","663b1d689aa0798a42c49d90","4","Low Performer Group","60fd7cca95936026b622beee","6","High Performer Group","643f385f50c7a5996c445a37","7","High Performer Group","66375415c3c10e7bb36351dc","0","Low Performer Group","60cefee15b44bd17785295f1","3","High Performer Group",0
"529","66469125811cb4b314cd04f4","E",0,0,0,1,0,0,0,0,0,1,"30","Male","Other","Bachelor’s degree","6604567de774a31fa7fcd288","3","Low Performer Group","650dc4baafc4dc1243a13f13","4","High Performer Group","65cba5290b9dca9291cd76ac","8","Low Performer Group","60821a94db2dbf765571caf8","9","High Performer Group","616da8d2898bf561b8c61a05","6","High Performer Group","5ed427e3bcd0c00b58a177c0","7","Low Performer Group","615deb85c655c2768d2b5caa","6","Low Performer Group","6644c703d8e32fd739ab1622","7","Low Performer Group","664595c663d73d4c31647e63","6","Low Performer Group","5ec70d2d62e69c157fde4884","8","High Performer Group",1
"530","566eafd1744e3e0012b5581e","None",0,1,1,0,0,1,1,0,0,1,"32","Female","White or Caucasian","Some college, but no degree","6563879d3bc246c47feefc26","4","Low Performer Group","6577d6144d050ed948328da8","7","High Performer Group","65cbb49693940ca0627dbc8d","7","Low Performer Group","6148c0a6e2353cbbac1cd506","5","Low Performer Group","63c3c2a5f0e42f44a0d68d27","2","High Performer Group","6627e1b9434a2e718ed099c2","6","Low Performer Group","663e5722b761e95caebf5710","7","Low Performer Group","5ceef17d410beb0001e40023","4","Low Performer Group","663765e58d7e3e0edcfb2e9c","2","High Performer Group","6010a8d40410bb4361630b89","6","Low Performer Group",0
"531","661f0f84c45e398234bd5a7a","None",1,0,0,0,0,0,0,1,0,0,"33","Male","White or Caucasian","Bachelor’s degree","62d22695270242b5b620ba4f","7","Low Performer Group","66375415c3c10e7bb36351dc","0","Low Performer Group","6319d10bcb4da9920a69e261","5","High Performer Group","60a2b9a6ad671cebb06f2b0d","6","Low Performer Group","615504bb4a1b3dfd4a773dcd","6","High Performer Group","6638d5cffc98d5e437bd8d99","3","High Performer Group","5e88fe6f9fb1af0009d1294a","5","Low Performer Group","62c55056993f53f1e8cf8e30","7","High Performer Group","604db6324496c57afe822770","5","Low Performer Group","60cbb3a438a8a5ef8d42ee21","4","Low Performer Group",0
"532","663e2edf6a7c9ca5acb9e968","None",0,0,0,1,0,0,0,0,0,0,"21","Female","Asian","Some college, but no degree","5ceef17d410beb0001e40023","4","Low Performer Group","65990b102faa4ff4b116d1d7","3","High Performer Group","5accd8d399835c00015e9cf4","6","Low Performer Group","5ed427e3bcd0c00b58a177c0","7","Low Performer Group","64860c8cfd693e6467ad6d15","4","High Performer Group","61140514150f4cdab3ba1f21","5","Low Performer Group","65b00390ec6477cad19388eb","6","High Performer Group","5c237be889f035000173c96c","6","High Performer Group","5a6b580de6cc4a0001b6a06b","3","Low Performer Group","5edc0b5819fa7f8ba7567231","6","Low Performer Group",0
"533","65c8926a097bd8b7a1d1f29c","None",0,1,0,0,0,0,0,0,1,0,"35","Female","Black or African American","Bachelor’s degree","66463a720c519d1fe8124afb","3","Low Performer Group","5c3eb901ef1d0d0001b2ab29","4","Low Performer Group","5d4c7acd2799110019400b6a","5","High Performer Group","6646048266d840868ce9810f","5","Low Performer Group","605ff0746397c26c436b88af","9","High Performer Group","6612bd96ca838588cd93d6c0","6","High Performer Group","615504bb4a1b3dfd4a773dcd","6","High Performer Group","60d3370ae32bc81e9f0c6279","4","High Performer Group","637e92d12d4fe28339910c84","4","High Performer Group","5fc035f6c039c1402117124b","4","Low Performer Group",0
"534","642e880fcd7287e38beba0b5","E",0,1,0,1,1,1,1,0,0,0,"66","Male","White or Caucasian","Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)","657db19ca4e2e63c2eb7296f","5","Low Performer Group","63d1462855a43c2aa551bda2","8","Low Performer Group","642e10f11d857b6e6bf20522","4","Low Performer Group","664595c663d73d4c31647e63","6","Low Performer Group","604196269c9962199e6dd85c","8","Low Performer Group","66304be4df26f954ad764f52","8","High Performer Group","6612bd96ca838588cd93d6c0","6","High Performer Group","5c330cefca23620001b262b1","3","Low Performer Group","616c1cc2510fe9022f6577f8","6","Low Performer Group","648a20d992b7fa8718009072","6","Low Performer Group",1
"535","5d7fdfd7d8e176001983ffa2","None",1,1,0,0,1,0,1,1,0,1,"43","Male","White or Caucasian","Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)","645139701683d09535202a62","5","High Performer Group","6434ca569e4ece2d6062bd6b","6","Low Performer Group","63bc83e58f58b8076e7fad9b","2","High Performer Group","627bbdcbf1475a64687a8cec","4","High Performer Group","61140514150f4cdab3ba1f21","5","Low Performer Group","65e3321b89bd7513faa0cb76","4","Low Performer Group","65d137ebe3f907e4ffc01d49","5","Low Performer Group","5ec70d2d62e69c157fde4884","8","High Performer Group","5c3eb901ef1d0d0001b2ab29","4","Low Performer Group","5cb128db0d14d3001838eef5","5","Low Performer Group",0
"536","66304e1cd2744501b2b2da4a","None",0,1,1,1,0,1,1,0,0,1,"29","Male","White or Caucasian","Bachelor’s degree","66463a720c519d1fe8124afb","3","Low Performer Group","5ce9be3a7d69950001cd9959","7","Low Performer Group","615a246b9484d07bb01d0724","7","High Performer Group","5dc592c6aa431440aa755d5b","5","High Performer Group","664374cc8a801ccc6c371881","4","High Performer Group","663a5c6e39dfa69f53adf8af","5","High Performer Group","62c55056993f53f1e8cf8e30","7","High Performer Group","65c1a6c5977b643d51d32eac","4","High Performer Group","5e4db97c679288216771f059","4","Low Performer Group","608a0175caaa968e48ae4b6d","5","Low Performer Group",0
"537","657b4e41573c24460b17ef03","E",1,0,0,0,0,0,0,0,0,0,"27","Female","White or Caucasian","Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)","61496cada4d62f06804fa610","7","Low Performer Group","66394a51094e646c0a97d78b","3","Low Performer Group","645139701683d09535202a62","5","High Performer Group","6450fabd114a6b4f090914ed","2","High Performer Group","5f4fef64fd3fc113300fbb44","5","Low Performer Group","62d22695270242b5b620ba4f","7","Low Performer Group","60f942bbd779c8d0f7cc3a99","5","High Performer Group","612c365b952c2a5244a9bee6","5","High Performer Group","5ee561897247c02ad544c299","6","High Performer Group","5e8dd293b7dd310583dd2b41","6","Low Performer Group",1
"538","610e9c38e56e8c8d463ff8d8","E",0,0,0,0,0,0,0,0,0,0,"26","Male","Other","Bachelor’s degree","6623e6a65d7699a9a3f1f751","7","High Performer Group","648a20d992b7fa8718009072","6","Low Performer Group","65d137ebe3f907e4ffc01d49","5","Low Performer Group","614aa4f77490094923069e75","5","High Performer Group","5ed427e3bcd0c00b58a177c0","7","Low Performer Group","615deb85c655c2768d2b5caa","6","Low Performer Group","6047d1d9637a510a06458c85","6","Low Performer Group","65cc4e01c9d34c613eea95cb","5","Low Performer Group","5cb128db0d14d3001838eef5","5","Low Performer Group","636166e1694fe8d9ed77dd68","9","High Performer Group",1
"539","5de197e923a5111f4fda41de","E",0,0,0,1,0,1,1,0,1,0,"67","Male","White or Caucasian","Bachelor’s degree","5b54b7622680970001a9a7c9","5","Low Performer Group","6475d02dd3c77e5a73e63ad7","2","Low Performer Group","5e72ca5b264abb21732427cf","3","Low Performer Group","63f77983c22478f8fb1d79a8","7","High Performer Group","60a2b9a6ad671cebb06f2b0d","6","Low Performer Group","6612bd96ca838588cd93d6c0","6","High Performer Group","5d0fc2558cf933001663c77b","4","High Performer Group","663e5722b761e95caebf5710","7","Low Performer Group","645139701683d09535202a62","5","High Performer Group","5deadb731aaabf212ed16016","7","Low Performer Group",1
