"","Target","Advice","Condition","GiverID","GiverGender","intChoice","Treatment","Score","ExpectedBonus"
"5713","6450fabd114a6b4f090914ed",0,"E","5ef55e2d8840be000b2b0d66","Female",1,"Low",2,0.07
"5714","6450fabd114a6b4f090914ed",0,"E","663ae47e103073abf50ca020","Female",1,"Low",2,0.07
"5715","6450fabd114a6b4f090914ed",0,"None","5d58a7115f36a80016f9982b","Male",1,"Low",2,0.07
"5716","6450fabd114a6b4f090914ed",0,"None","60bd88b8fc436774352f53b9","Female",1,"Low",2,0.07
"5717","6450fabd114a6b4f090914ed",0,"E","66374bc0364a4a054bdd9884","Male",1,"Low",2,0.07
"5718","6450fabd114a6b4f090914ed",0,"None","65fa847677db224052b6ae55","Female",1,"Low",2,0.07
"5719","6450fabd114a6b4f090914ed",0,"E","659d38892b9174e962bbdb4c","Female",1,"Low",2,0.07
"5720","6450fabd114a6b4f090914ed",0,"E","60dc58e913fdfde86caccc77","Female",1,"Low",2,0.07
"5721","6450fabd114a6b4f090914ed",0,"None","662eeeb09572de78ffb440b1","Female",1,"Low",2,0.07
"5722","6450fabd114a6b4f090914ed",0,"E","5aeb33dc329e250001c1f9c3","Female",1,"Low",2,0.07
"5723","6450fabd114a6b4f090914ed",0,"E","6638da81fee06f5d89257d89","Male",1,"Low",2,0.07
"5724","6450fabd114a6b4f090914ed",0,"None","662938ec62f9ac2aad645a17","Male",1,"Low",2,0.07
"5725","6450fabd114a6b4f090914ed",0,"None","663abe859bcc3ea8ef9bbdf3","Female",1,"Low",2,0.07
"5726","645139701683d09535202a62",1,"None","601636f7e8edb47a4e205797","Male",1,"High",5,0
"5727","645139701683d09535202a62",0,"E","65cb938d60f5d003291e89ac","Female",1,"High",5,0.2
"5728","645139701683d09535202a62",0,"None","662e50cf3365a5b0f91e89e5","Female",1,"High",5,0.2
"5729","645139701683d09535202a62",0,"E","65216acf7bfd070f6ac40717","Female",1,"High",5,0.2
"5730","645139701683d09535202a62",1,"E","66293dfe581e19f0c8b56268","Female",1,"High",5,0
"5731","645139701683d09535202a62",0,"E","65f227fd72ee1b23f6640b5f","Female",1,"High",5,0.2
"5732","645139701683d09535202a62",0,"E","6643b7931f0b77de8b540148","Male",1,"High",5,0.2
"5733","645139701683d09535202a62",0,"E","663a618911c9f0864694efd9","Female",1,"High",5,0.2
"5734","645139701683d09535202a62",0,"E","6630da3c3cfcc026ec681c29","Male",1,"High",5,0.2
"5735","645139701683d09535202a62",0,"E","660c28b0eeb115dac604d8c7","Female",1,"High",5,0.2
"5736","645139701683d09535202a62",1,"None","5d7fdfd7d8e176001983ffa2","Male",1,"High",5,0
"5737","645139701683d09535202a62",0,"E","66293c3fed396b633d8d718d","Female",1,"High",5,0.2
"5738","645139701683d09535202a62",0,"None","662feef92fff86ddfb5232a3","Male",1,"High",5,0.2
"5739","645139701683d09535202a62",0,"None","661c00717f3c9c81c132d2b0","Male",1,"High",5,0.2
"5740","645139701683d09535202a62",1,"E","662fae2c903aa4e24fabed3e","Male",1,"High",5,0
"5741","645139701683d09535202a62",0,"E","663a96f1628a39878a9f67b2","Female",1,"High",5,0.2
"5742","645139701683d09535202a62",1,"None","6632ced359cdfc2dc02d07d5","Male",1,"High",5,0
"5743","645139701683d09535202a62",0,"None","641420858e37d13196283812","Male",1,"High",5,0.2
"5744","645139701683d09535202a62",1,"E","6635316958a453da5e2af8b2","Male",1,"High",5,0
"5745","645139701683d09535202a62",1,"E","5a2ddcfde1a26800016bbe2c","Female",1,"High",5,0
"5746","645139701683d09535202a62",0,"None","574821d57fd0ec0006b6270c","Female",1,"High",5,0.2
"5747","645139701683d09535202a62",0,"E","5fe90f1a6a365785d7cb440b","Male",1,"High",5,0.2
"5748","645139701683d09535202a62",1,"E","56ec9fa4f9ffc4000ac1941b","Male",1,"High",5,0
"5749","645139701683d09535202a62",0,"E","653159b776e14d9172042058","Male",1,"High",5,0.2
"5750","645139701683d09535202a62",0,"None","6644cf0a2e641bfd221ac4af","Male",1,"High",5,0.2
"5751","645139701683d09535202a62",1,"E","66201d0846aea327b3a3facb","Female",1,"High",5,0
"5752","645139701683d09535202a62",1,"E","5f3ebd568c429614c0f595e8","Male",1,"High",5,0
"5753","645139701683d09535202a62",0,"None","60f1fa8f73bf9815c88dc8cb","Female",1,"High",5,0.2
"5754","645139701683d09535202a62",0,"E","65d92a0f0df6af58e616b68a","Female",1,"High",5,0.2
"5755","645139701683d09535202a62",0,"None","66329767cb85e95a0d3d9d55","Female",1,"High",5,0.2
"5756","645139701683d09535202a62",0,"E","65cb85708518a954f8158de2","Female",1,"High",5,0.2
"5757","645139701683d09535202a62",1,"E","5c961ee66357fb0001ef4b4a","Male",1,"High",5,0
"5758","645139701683d09535202a62",0,"E","5ea7514665002511e3b2da95","Male",1,"High",5,0.2
"5759","645139701683d09535202a62",1,"E","5de197e923a5111f4fda41de","Male",1,"High",5,0
"5760","645139701683d09535202a62",0,"None","64fa825ca23617b750fdb4c6","Male",1,"High",5,0.2
"5761","645139701683d09535202a62",0,"E","660dd503e5fe51271b447a4c","Male",1,"High",5,0.2
"5762","645139701683d09535202a62",0,"None","60bd88b8fc436774352f53b9","Female",1,"High",5,0.2
"5763","645139701683d09535202a62",1,"None","660c77f86fa6fc386db6049d","Male",1,"High",5,0
"5764","645139701683d09535202a62",0,"E","66187df81f89049906a7415c","Male",1,"High",5,0.2
"5765","645139701683d09535202a62",1,"None","65c110cf2ace1dacd58ce071","Female",1,"High",5,0
"5766","645139701683d09535202a62",0,"E","5beb8419aec9ef0001e9d5fb","Female",1,"High",5,0.2
"5767","645139701683d09535202a62",0,"None","66352deec957227835ae5433","Female",1,"High",5,0.2
"5768","645139701683d09535202a62",0,"None","5ee526f3eca1a22601d187f4","Male",1,"High",5,0.2
"5769","645139701683d09535202a62",0,"E","5dcef809332b34042dcb2189","Female",1,"High",5,0.2
"5770","645139701683d09535202a62",0,"E","5ebb51e14fa5d7123c03615c","Male",1,"High",5,0.2
"5771","645139701683d09535202a62",0,"None","5eaa0cc0fb0fca17a3006d9c","Male",1,"High",5,0.2
"5772","645139701683d09535202a62",0,"None","662ab15e54f31603e997c546","Female",1,"High",5,0.2
"5773","645139701683d09535202a62",0,"E","66441863c6ae7938f0e91254","Female",1,"High",5,0.2
"5774","645139701683d09535202a62",0,"None","64b1fcf39321437ac4ebaa8f","Female",1,"High",5,0.2
"5775","645139701683d09535202a62",0,"None","611183736a78c1e33c3ac725","Female",1,"High",5,0.2
"5776","645139701683d09535202a62",0,"None","5b046fa4f5cda100015c9645","Male",1,"High",5,0.2
"5777","645139701683d09535202a62",0,"E","65c16620506a7378305c47f3","Female",1,"High",5,0.2
"5778","645139701683d09535202a62",0,"E","6633a2721644d51979d8401b","Female",1,"High",5,0.2
"5779","645139701683d09535202a62",1,"None","6631b05fc366d064b4bf27e7","Female",1,"High",5,0
"5780","645139701683d09535202a62",1,"None","662b9c89e310a908e32ba1cd","Male",1,"High",5,0
"5781","645139701683d09535202a62",0,"None","663319ddbb3a83322caa7494","Male",1,"High",5,0.2
"5782","645139701683d09535202a62",0,"None","60ff57cbbbe528d04d3283b8","Female",1,"High",5,0.2
"5783","645139701683d09535202a62",0,"E","662464906fcffd4b73ca8eeb","Female",1,"High",5,0.2
"5784","645139701683d09535202a62",1,"E","65d98e1d84cbeefbb401e815","Male",1,"High",5,0
"5785","645139701683d09535202a62",0,"E","657b4e41573c24460b17ef03","Female",1,"High",5,0.2
"5786","645139701683d09535202a62",0,"E","65fdc444fe056e3293026d76","Female",1,"High",5,0.2
"5787","6474cb4bd6def87a881a5d52",0,"None","663b9428f987ff46c0638ad1","Female",0,"Low",3,0.1
"5788","6474cb4bd6def87a881a5d52",0,"None","662eeeb09572de78ffb440b1","Female",0,"Low",3,0.1
"5789","6474cb4bd6def87a881a5d52",0,"None","65f3fed8b5fa898f0238394d","Male",0,"Low",3,0.1
"5790","6474cb4bd6def87a881a5d52",1,"None","663106f1eed6956df69109f2","Male",0,"Low",3,0
"5791","6474cb4bd6def87a881a5d52",0,"E","5f5a0f0a612008057e58d281","Female",0,"Low",3,0.1
"5792","6474cb4bd6def87a881a5d52",0,"None","6614235eaaa174a7c7ecd102","Female",0,"Low",3,0.1
"5793","6474cb4bd6def87a881a5d52",0,"None","5f0782e4dc62d119f4602438","Male",0,"Low",3,0.1
"5794","6474cb4bd6def87a881a5d52",0,"E","66045bc14aa6416d1f8c516e","Female",0,"Low",3,0.1
"5795","6474cb4bd6def87a881a5d52",0,"E","660c9e8b6b27b532f5743aba","Female",0,"Low",3,0.1
"5796","6474cb4bd6def87a881a5d52",0,"None","663e616133c00f5280212b5d","Female",0,"Low",3,0.1
"5797","6474cb4bd6def87a881a5d52",0,"E","663a5d5b61177a372e6f7452","Female",0,"Low",3,0.1
"5798","6474cb4bd6def87a881a5d52",0,"E","65d62d6afc0dcc5b81ceff41","Female",0,"Low",3,0.1
"5799","6474cb4bd6def87a881a5d52",0,"None","663a4982be179d40fffed555","Male",0,"Low",3,0.1
"5800","6474cb4bd6def87a881a5d52",0,"None","66293ae63c9cc1e48e88d67c","Female",0,"Low",3,0.1
"5801","6474cb4bd6def87a881a5d52",1,"None","65b07b138ce36b551783dd31","Male",0,"Low",3,0
"5802","6474cb4bd6def87a881a5d52",0,"None","6633b8b7f74ed19e489db1f9","Male",0,"Low",3,0.1
"5803","6474cb4bd6def87a881a5d52",0,"None","664111b80f16ecedfa33dc04","Male",0,"Low",3,0.1
"5804","6474cb4bd6def87a881a5d52",0,"None","662c4b36960bb85f6f77fc6e","Male",0,"Low",3,0.1
"5805","6474cb4bd6def87a881a5d52",0,"None","65eae3510acb4a11a0560498","Male",0,"Low",3,0.1
"5806","6474cb4bd6def87a881a5d52",0,"E","663502026e662c1124df1b0b","Female",0,"Low",3,0.1
"5807","6474cb4bd6def87a881a5d52",0,"None","6629442858ac993227d2a95d","Female",0,"Low",3,0.1
"5808","6474cb4bd6def87a881a5d52",0,"E","662a96733dfda240305aa06d","Male",0,"Low",3,0.1
"5809","6474cb4bd6def87a881a5d52",0,"None","663114bcf4289f80fd9f7a4d","Male",0,"Low",3,0.1
"5810","6474cb4bd6def87a881a5d52",0,"None","5ba286e8821f7600011d09f2","Female",0,"Low",3,0.1
"5811","6474cb4bd6def87a881a5d52",0,"None","652007aa8bf93729d6829f67","Female",0,"Low",3,0.1
"5812","6474cb4bd6def87a881a5d52",0,"E","663e4b5deaf50d8cef5ee1cb","Female",0,"Low",3,0.1
"5813","6474cb4bd6def87a881a5d52",1,"None","5b68d45687af3100015849a9","Female",0,"Low",3,0
"5814","6474cb4bd6def87a881a5d52",0,"None","662b9fe71356584e49abbfce","Male",0,"Low",3,0.1
"5815","6474cb4bd6def87a881a5d52",0,"None","5eb8aa2aea17ff80487ac965","Male",0,"Low",3,0.1
"5816","6474cb4bd6def87a881a5d52",0,"E","5ef558cec16df81bb0943005","Female",0,"Low",3,0.1
"5817","6474cb4bd6def87a881a5d52",0,"None","66297c9d5a9dec515aaf4725","Female",0,"Low",3,0.1
"5818","6474cb4bd6def87a881a5d52",0,"None","663f855c7b165c38262a6204","Male",0,"Low",3,0.1
"5819","6474cb4bd6def87a881a5d52",0,"E","6631d9a1abe8f32678cc081c","Female",0,"Low",3,0.1
"5820","6474cb4bd6def87a881a5d52",0,"E","5723c21ca300060009bc6d9d","Female",0,"Low",3,0.1
"5821","6474cb4bd6def87a881a5d52",0,"E","6638da81fee06f5d89257d89","Male",0,"Low",3,0.1
"5822","6474cb4bd6def87a881a5d52",1,"E","6635316958a453da5e2af8b2","Male",0,"Low",3,0
"5823","6474cb4bd6def87a881a5d52",0,"E","661b0064eee23101ae42110f","Female",0,"Low",3,0.1
"5824","6474cb4bd6def87a881a5d52",0,"E","662be2f65ab992be656650b7","Female",0,"Low",3,0.1
"5825","6474cb4bd6def87a881a5d52",0,"E","66414c153e24dde218c204e9","Female",0,"Low",3,0.1
"5826","6474cb4bd6def87a881a5d52",0,"None","5b64848c59a7b80001a62be0","Other",0,"Low",3,0.1
"5827","6474cb4bd6def87a881a5d52",0,"None","66156152af10f815896db0de","Male",0,"Low",3,0.1
"5828","6475d02dd3c77e5a73e63ad7",0,"E","5de197e923a5111f4fda41de","Male",0,"High",2,0.07
"5829","6475d02dd3c77e5a73e63ad7",0,"E","65c15a5b2e5146577fd1bb8c","Female",0,"High",2,0.07
"5830","6475d02dd3c77e5a73e63ad7",0,"E","66311dba5aa1ab2311dbe237","Female",0,"High",2,0.07
"5831","6475d02dd3c77e5a73e63ad7",0,"None","663bed1750f26c425d62f57e","Male",0,"High",2,0.07
"5832","6475d02dd3c77e5a73e63ad7",0,"None","659589bf2ef094a5e3fafa9d","Female",0,"High",2,0.07
"5833","6475d02dd3c77e5a73e63ad7",0,"None","662cf9017b3c4d1b5366c308","Female",0,"High",2,0.07
"5834","6475d02dd3c77e5a73e63ad7",0,"None","663e3dc82c7986c692d9709d","Male",0,"High",2,0.07
"5835","6475d02dd3c77e5a73e63ad7",0,"None","66338ea47f6b47399eb188ca","Female",0,"High",2,0.07
"5836","6475d02dd3c77e5a73e63ad7",0,"None","664050eea2d19f88a542ff9e","Male",0,"High",2,0.07
"5837","6475d02dd3c77e5a73e63ad7",0,"E","5ac4c730f69e940001d977e1","Male",0,"High",2,0.07
"5838","6475d02dd3c77e5a73e63ad7",0,"E","6638da81fee06f5d89257d89","Male",0,"High",2,0.07
"5839","6475d02dd3c77e5a73e63ad7",0,"None","6631149a03a3ef85c0338990","Other",0,"High",2,0.07
"5840","6475d02dd3c77e5a73e63ad7",0,"E","663e3c410b459e5c458c8199","Female",0,"High",2,0.07
"5841","6475d02dd3c77e5a73e63ad7",0,"None","664111b80f16ecedfa33dc04","Male",0,"High",2,0.07
"5842","6475d02dd3c77e5a73e63ad7",0,"None","6632aac5bb29b587a04385ab","Other",0,"High",2,0.07
"5843","6475d02dd3c77e5a73e63ad7",0,"E","663a5d5b61177a372e6f7452","Female",0,"High",2,0.07
"5844","6475d02dd3c77e5a73e63ad7",0,"None","661001002bf7cf76d072aa7d","Female",0,"High",2,0.07
"5845","6475d02dd3c77e5a73e63ad7",0,"None","6579de1b667a958c02aad75a","Female",0,"High",2,0.07
"5846","6475d02dd3c77e5a73e63ad7",0,"None","662940855c0b4811ea38fe71","Female",0,"High",2,0.07
"5847","6475d02dd3c77e5a73e63ad7",0,"None","65f07a7446073902ed31d06d","Female",0,"High",2,0.07
"5848","6475d02dd3c77e5a73e63ad7",0,"E","66465203ff946ef256717ede","Female",0,"High",2,0.07
"5849","6475d02dd3c77e5a73e63ad7",0,"E","61037401e19af28ef3beb85b","Female",0,"High",2,0.07
"5850","6475d02dd3c77e5a73e63ad7",0,"None","5e693502cec9061e5c76525a","Female",0,"High",2,0.07
"5851","6475d02dd3c77e5a73e63ad7",0,"E","5cf804f0c5cf0e00010c02d5","Female",0,"High",2,0.07
"5852","6475d02dd3c77e5a73e63ad7",0,"None","664605bcb2e788a9d11f7b30","Female",0,"High",2,0.07
"5853","6475d02dd3c77e5a73e63ad7",0,"E","65f2fc3e1a8e95ea6507a867","Female",0,"High",2,0.07
"5854","6475d02dd3c77e5a73e63ad7",0,"E","664273bd6b2b677499d5d52c","Male",0,"High",2,0.07
"5855","6475d02dd3c77e5a73e63ad7",0,"None","66456f0c1d8c5235e898f872","Female",0,"High",2,0.07
"5856","6475d02dd3c77e5a73e63ad7",0,"None","6642864514779d1334695e65","Female",0,"High",2,0.07
"5857","6475d02dd3c77e5a73e63ad7",0,"E","5f5a0f0a612008057e58d281","Female",0,"High",2,0.07
"5858","6475d02dd3c77e5a73e63ad7",0,"E","6643ad7ce9a4f6bd109525bc","Female",0,"High",2,0.07
"5859","6475d02dd3c77e5a73e63ad7",0,"None","662bcb797210260b89b83f17","Female",0,"High",2,0.07
"5860","6475d02dd3c77e5a73e63ad7",0,"None","6644d9c828c2c3b63189b419","Male",0,"High",2,0.07
"5861","6475d02dd3c77e5a73e63ad7",0,"E","5e164e81502213c397f0cf39","Male",0,"High",2,0.07
"5862","6475d02dd3c77e5a73e63ad7",0,"None","663ec438560711812fc5ebcc","Female",0,"High",2,0.07
"5863","6476122c3edb0289e7d0efb2",0,"None","663142ec50c6653727d2a17f","Female",0,"Low",2,0.07
"5864","6476122c3edb0289e7d0efb2",0,"E","66294f63f8c6d8b938395572","Female",0,"Low",2,0.07
"5865","6476122c3edb0289e7d0efb2",0,"None","6361b53c44c9c4ebeb619db1","Male",0,"Low",2,0.07
"5866","6476122c3edb0289e7d0efb2",0,"E","664639e0828075ab2e79fef2","Male",0,"Low",2,0.07
"5867","6476122c3edb0289e7d0efb2",0,"None","63239f94b13228f09348c943","Male",0,"Low",2,0.07
"5868","6476122c3edb0289e7d0efb2",0,"E","63d412b04410a6e323b0d343","Female",0,"Low",2,0.07
"5869","6476122c3edb0289e7d0efb2",0,"None","663133691df4d202fc38a997","Male",0,"Low",2,0.07
"5870","6476122c3edb0289e7d0efb2",0,"E","5f0a768d79e052185602759b","Female",0,"Low",2,0.07
"5871","6476122c3edb0289e7d0efb2",0,"None","60ccf8699102ef793a8fd37c","Female",0,"Low",2,0.07
"5872","6476122c3edb0289e7d0efb2",0,"E","65f09f91b5e291fed522a8ba","Female",0,"Low",2,0.07
"5873","6476122c3edb0289e7d0efb2",0,"E","615b76e05c1c5a26e46f1b3e","Other",0,"Low",2,0.07
"5874","6476122c3edb0289e7d0efb2",0,"E","610008383c0a128712403745","Female",0,"Low",2,0.07
"5875","6476122c3edb0289e7d0efb2",0,"None","663e22fd89b82f2fd88b7872","Male",0,"Low",2,0.07
"5876","6476122c3edb0289e7d0efb2",0,"None","6637dcb5afc87b4b36c8f94f","Female",0,"Low",2,0.07
"5877","6476122c3edb0289e7d0efb2",0,"None","66352deec957227835ae5433","Female",0,"Low",2,0.07
"5878","6476122c3edb0289e7d0efb2",0,"E","65f0f53fc90e2366538c6ee3","Female",0,"Low",2,0.07
"5879","6476122c3edb0289e7d0efb2",0,"E","6412285c18716831333d53b3","Male",0,"Low",2,0.07
"5880","6476122c3edb0289e7d0efb2",0,"None","66060f19dda14ccd05dfcef9","Male",0,"Low",2,0.07
"5881","6476122c3edb0289e7d0efb2",0,"E","660457811031756e85deff18","Female",0,"Low",2,0.07
"5882","6476122c3edb0289e7d0efb2",0,"None","5d7cefc73f9ae70018b400f1","Male",0,"Low",2,0.07
"5883","6476122c3edb0289e7d0efb2",0,"E","6629920559f588974e54c73c","Female",0,"Low",2,0.07
"5884","6476122c3edb0289e7d0efb2",1,"None","663c1db6050ff8907df7909a","Male",0,"Low",2,0
"5885","6476122c3edb0289e7d0efb2",0,"None","5f6b87eaa0ac5f097fc2f902","Female",0,"Low",2,0.07
"5886","6476122c3edb0289e7d0efb2",0,"E","5efc1d4ee23e2a011ded073e","Female",0,"Low",2,0.07
"5887","6476122c3edb0289e7d0efb2",0,"None","6643a328878e4f517c10de28","Female",0,"Low",2,0.07
"5888","6476122c3edb0289e7d0efb2",0,"None","656015868e9cfc182d7b5194","Female",0,"Low",2,0.07
"5889","6476122c3edb0289e7d0efb2",1,"None","663daf1f80f735f6b1e483b8","Male",0,"Low",2,0
"5890","6476122c3edb0289e7d0efb2",0,"E","606b4092321de2bfbfa6b719","Female",0,"Low",2,0.07
"5891","6476122c3edb0289e7d0efb2",0,"E","6644b22d79694746ab639c02","Female",0,"Low",2,0.07
"5892","6476122c3edb0289e7d0efb2",0,"E","659f6995496dc58d821a8cfe","Female",0,"Low",2,0.07
"5893","6476122c3edb0289e7d0efb2",0,"None","5e693502cec9061e5c76525a","Female",0,"Low",2,0.07
"5894","6476122c3edb0289e7d0efb2",1,"None","6609e31201eebc9f6a2de74b","Male",0,"Low",2,0
"5895","6476122c3edb0289e7d0efb2",0,"E","65f3cd5743d9b2f3d6fc2c99","Male",0,"Low",2,0.07
"5896","6476122c3edb0289e7d0efb2",0,"E","66464711c6986686ce7a99ec","Female",0,"Low",2,0.07
"5897","6476122c3edb0289e7d0efb2",0,"None","663e7e85449ebc055cb547f1","Male",0,"Low",2,0.07
"5898","6476122c3edb0289e7d0efb2",0,"E","5c32e9588573070001641744","Male",0,"Low",2,0.07
"5899","6476122c3edb0289e7d0efb2",1,"None","664631fc8b6374dea500be09","Female",0,"Low",2,0
"5900","6476122c3edb0289e7d0efb2",0,"E","65cb938d60f5d003291e89ac","Female",0,"Low",2,0.07
"5901","6476122c3edb0289e7d0efb2",0,"E","6234de8ad5788f2ee0bf4b86","Male",0,"Low",2,0.07
"5902","6476122c3edb0289e7d0efb2",0,"E","66414c153e24dde218c204e9","Female",0,"Low",2,0.07
"5903","6476122c3edb0289e7d0efb2",0,"None","6639294aecf47d087656fe71","Female",0,"Low",2,0.07
"5904","6476122c3edb0289e7d0efb2",0,"E","66184d07ef8faa6c0af4d35e","Male",0,"Low",2,0.07
"5905","6476122c3edb0289e7d0efb2",0,"None","5d18251e19c4900016c01035","Female",0,"Low",2,0.07
"5906","6476122c3edb0289e7d0efb2",0,"E","65ca7a78639295e0e7e902ff","Female",0,"Low",2,0.07
"5907","6476122c3edb0289e7d0efb2",0,"E","5be8eb4d40b06b0001372c77","Female",0,"Low",2,0.07
"5908","6476122c3edb0289e7d0efb2",0,"None","6636dc71b4b251298038b8e6","Female",0,"Low",2,0.07
"5909","6476122c3edb0289e7d0efb2",0,"None","6571f52abf0c07aa1ca785e8","Female",0,"Low",2,0.07
"5910","6476122c3edb0289e7d0efb2",0,"None","65e0c2f3c3ffdb6803520a8a","Female",0,"Low",2,0.07
"5911","6476122c3edb0289e7d0efb2",0,"E","63d7c8b24017a56bcc3affe2","Female",0,"Low",2,0.07
"5912","6476122c3edb0289e7d0efb2",0,"None","662b9fe71356584e49abbfce","Male",0,"Low",2,0.07
"5913","6476122c3edb0289e7d0efb2",0,"E","6634fcc04fdb39573179fb61","Female",0,"Low",2,0.07
"5914","6476122c3edb0289e7d0efb2",0,"E","6131ed11a918100d4f4a2452","Female",0,"Low",2,0.07
"5915","6476122c3edb0289e7d0efb2",0,"E","653feb348f4df4e625de5909","Female",0,"Low",2,0.07
"5916","6476122c3edb0289e7d0efb2",0,"E","6078d70bf4ca7cf039229d11","Female",0,"Low",2,0.07
"5917","6476122c3edb0289e7d0efb2",0,"None","6517f127855e8baf0247b2dd","Male",0,"Low",2,0.07
"5918","6476122c3edb0289e7d0efb2",0,"None","5becf98023d2aa00011a5a13","Female",0,"Low",2,0.07
"5919","647b906892173516daadcced",0,"E","64d901edd0bcbd2cf64d560f","Male",1,"High",4,0.2
"5920","647b906892173516daadcced",1,"E","6604279601ae919f45f627ec","Male",1,"High",4,0
"5921","647b906892173516daadcced",0,"None","6643a03cae7b7a08b496f4f3","Female",1,"High",4,0.2
"5922","647b906892173516daadcced",0,"None","66266b2132fdc1414ff343f7","Female",1,"High",4,0.2
"5923","647b906892173516daadcced",0,"E","62ac8d9f8d93291cb9d49d49","Male",1,"High",4,0.2
"5924","647b906892173516daadcced",0,"None","6629497a938b0963356f7002","Female",1,"High",4,0.2
"5925","647b906892173516daadcced",1,"E","65acef185a0cd41c6f37845f","Male",1,"High",4,0
"5926","647b906892173516daadcced",0,"E","5c0b388b9c7b1100015ab55f","Female",1,"High",4,0.2
"5927","647b906892173516daadcced",0,"None","53a690f1fdf99b606761aacb","Male",1,"High",4,0.2
"5928","647b906892173516daadcced",1,"E","65c10ccc76646afc7d043bd3","Female",1,"High",4,0
"5929","647b906892173516daadcced",0,"E","662952a9f41dc5cb2a3ed805","Female",1,"High",4,0.2
"5930","647b906892173516daadcced",0,"E","6631b6550fb9f6392ec6fc4c","Female",1,"High",4,0.2
"5931","647b906892173516daadcced",0,"E","62f4c6e8369ef617166a3b6e","Male",1,"High",4,0.2
"5932","647b906892173516daadcced",0,"None","6634f75473662745cf77ac53","Female",1,"High",4,0.2
"5933","647b906892173516daadcced",0,"None","6638ed323cd2400f1d2b09d4","Female",1,"High",4,0.2
"5934","647b906892173516daadcced",0,"None","66320df0353f9a2d9097f20e","Female",1,"High",4,0.2
"5935","647b906892173516daadcced",0,"E","5fc19cb26abbeb2857247b00","Female",1,"High",4,0.2
"5936","647b906892173516daadcced",0,"None","6112bf5bd0c80ee5f2d67bbe","Female",1,"High",4,0.2
"5937","647b906892173516daadcced",0,"E","65dded1e150e45d6c89ae943","Female",1,"High",4,0.2
"5938","647b906892173516daadcced",0,"E","5a93bb216475f900019fa294","Female",1,"High",4,0.2
"5939","647b906892173516daadcced",0,"None","664502f636c5bc96a3e056cd","Female",1,"High",4,0.2
"5940","647b906892173516daadcced",0,"E","663e3c4a7dd35f43218bee64","Female",1,"High",4,0.2
"5941","647b906892173516daadcced",0,"None","660de869e657b79e01c0a673","Male",1,"High",4,0.2
"5942","647b906892173516daadcced",0,"E","662939c49821886e0246c494","Female",1,"High",4,0.2
"5943","647b906892173516daadcced",0,"None","65df67249b9a26deefa58d75","Male",1,"High",4,0.2
"5944","647b906892173516daadcced",0,"E","6631b0ab30153f0b76483e0a","Female",1,"High",4,0.2
"5945","647b906892173516daadcced",0,"E","66463af0a254385417766539","Female",1,"High",4,0.2
"5946","647b906892173516daadcced",0,"E","6633b252f18033398ce9a02c","Female",1,"High",4,0.2
"5947","647b906892173516daadcced",0,"E","628f827eeb876ed2617881e7","Male",1,"High",4,0.2
"5948","647b906892173516daadcced",0,"None","662ab15e54f31603e997c546","Female",1,"High",4,0.2
"5949","647b906892173516daadcced",0,"None","5ec189f03d870d5ba617fcc4","Female",1,"High",4,0.2
"5950","647b906892173516daadcced",0,"E","653feb348f4df4e625de5909","Female",1,"High",4,0.2
"5951","647b906892173516daadcced",0,"None","65c110cf2ace1dacd58ce071","Female",1,"High",4,0.2
"5952","647b906892173516daadcced",0,"E","6640c6af2fe5d2acae31a0c7","Female",1,"High",4,0.2
"5953","647b906892173516daadcced",0,"None","65d506eb63cfbf1718c20879","Female",1,"High",4,0.2
"5954","647b906892173516daadcced",0,"None","66378406d260753b88b40c92","Male",1,"High",4,0.2
"5955","647b906892173516daadcced",0,"E","6633dba8862600852c44971e","Male",1,"High",4,0.2
"5956","647b906892173516daadcced",0,"None","6631584541e13b0ed2a9be60","Female",1,"High",4,0.2
"5957","647b906892173516daadcced",0,"E","6633cdb6fdd0cfade9a83b06","Female",1,"High",4,0.2
"5958","647b906892173516daadcced",0,"None","65a6be61ac970b4442c15790","Female",1,"High",4,0.2
"5959","647b906892173516daadcced",0,"E","5cf804f0c5cf0e00010c02d5","Female",1,"High",4,0.2
"5960","647b906892173516daadcced",0,"None","6643ac8b5817fd2a43298619","Female",1,"High",4,0.2
"5961","647b906892173516daadcced",0,"None","663a4982be179d40fffed555","Male",1,"High",4,0.2
"5962","647b906892173516daadcced",0,"E","66436e0c091888a5fc85584e","Female",1,"High",4,0.2
"5963","647b906892173516daadcced",0,"E","65fa14080b0a6b8bbaf10a97","Female",1,"High",4,0.2
"5964","647b906892173516daadcced",0,"None","60f1fa8f73bf9815c88dc8cb","Female",1,"High",4,0.2
"5965","647b906892173516daadcced",0,"None","6614a5298c82365421d9b0b9","Male",1,"High",4,0.2
"5966","647b906892173516daadcced",0,"None","657a21547889c89041a48b34","Male",1,"High",4,0.2
"5967","647b906892173516daadcced",0,"None","5d519e714d044f0001b6826c","Female",1,"High",4,0.2
"5968","647b906892173516daadcced",0,"None","663ba3506b0c52be41a62af4","Female",1,"High",4,0.2
"5969","647b906892173516daadcced",0,"None","60ff57cbbbe528d04d3283b8","Female",1,"High",4,0.2
"5970","647b906892173516daadcced",0,"E","608cc945d87a9e15dcf958a5","Male",1,"High",4,0.2
"5971","647bbb93aebd39c3a3c3a400",0,"E","61037401e19af28ef3beb85b","Female",0,"Low",4,0.2
