"","ProlificID","ResponseId","Condition","QID10","QID11","QID12","QID13","QID14","QID15","QID16","QID17","QID18","QID19","Guess","Gender","Age","Ethnicity","Education","count"
"510","63d86d675509ff61463bddcd","R_20OoztB1IjhiJZW","High","108 feet","x = -2","x15","13","2.06",NA,NA,NA,NA,NA,2,"Female",27,"Black or African American","Some college, but no degree",4
"511","6168d307d622b1f522956be7","R_1dzdOz7tVmkjYvW","Low","113 feet","x = -2y","x8","13","5.05","-34","8","63°","-6","4x2 + 32x + 48",6,"Male",45,"White or Caucasian","Associates or technical degree",5
"512","652423321917b76cf71dfbbd","R_1n70I40NwXMDRD5","High","36 feet","x = -2","x15","13","2.06","14","6",NA,NA,NA,3,"Female",70,"White or Caucasian","Associates or technical degree",5
"513","64776e3beba1085215214ec0","R_1Q6lDSKzaaq5g3X","Low","36 feet","x - 2 = y","x15","13","5.05","-22","8","63°","-6","4x2 + 16x + 48",3,"Female",50,"White or Caucasian","Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",3
"514","635407b0f2c5045f78bd9326","R_OjPM0YHGcx5SnDP","High","113 feet","x = -2","x8","13","2.06","-34","6","63°","-3","4x2 + 32x + 48",6,"Male",29,"White or Caucasian","Bachelor’s degree",8
"515","638f8a0121203e0ddbf80e02","R_7VxvkMg7dWw0ECJ","High","108 feet","x = -2y","x15","9","2.07","42","12","117°","-6","2x2 + 7x + 24",4,"Female",59,"White or Caucasian","Some college, but no degree",1
"516","654650713282e9e8d26d0b86","R_3jeZsSJFBCSO8jk","High","113 feet","x = -2","x15","13","2.06","-34","12","63°","3","4x2 + 32x + 48",9,"Male",42,"White or Caucasian","Bachelor’s degree",9
"517","5a4c1ecaefd8df0001d34305","R_2cBhqOBycicF3LG","High","113 feet","x = -2y","x15","13","5.05","14","8","117°","-3","4x2 + 16x + 48",5,"Male",30,"White or Caucasian","High school diploma or GED",3
"518","6562565a6752019f98cf5c76","R_1lc0T0SMasnqPeF","Low","113 feet","y = -2","x15","13","2.07","42","6","117°","-6","4x2 + 16x + 48",3,"Female",58,"Black or African American","Associates or technical degree",4
"519","644a9d92849b27eb99202a91","R_saHk82xsRxUIqfT","Low","54 feet","x = -2y","x15","13","2.06","14","8","180°","6","2x2 + 7x + 24",3,"Female",56,"White or Caucasian","Some college, but no degree",3
"520","652d6ee4ed1a019d898ce377","R_1ohAWxxzaKxTj9p","Low","36 feet","x = -2y","x15","11","2.06","-34","6","63°","6",NA,2,"Male",38,"White or Caucasian","Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",6
"521","61310db855a32fc69c440550","R_23TEbZkYJwRTllz","Low","36 feet","y = -2","x15","13","5.05","-22","8","63°","-6","4x2 + 32x + 48",3,"Female",41,"Black or African American","Bachelor’s degree",4
"522","56a914f0119265000c6e13c5","R_UbvIrQUnckhlAv7","High","36 feet","x - 2 = y","x15","13","2.06","-22","8","63°","-3","4x2 + 16x + 16",0,"Female",39,"White or Caucasian","Bachelor’s degree",4
"523","63fb4b7f05faed13656528f0","R_2PgNhz2of7Htbsj","Low","113 feet","x = -2y","x15","13","5.05","-34","6","63°","3",NA,1,"Male",55,"White or Caucasian","Bachelor’s degree",7
"524","5f485c765324cf1ed7d564cd","R_AnaYvQNN1vh3J85","Low","113 feet","x = -2y","x15","13","2.06",NA,NA,NA,NA,NA,2,"Female",40,"Black or African American","Some college, but no degree",4
"525","59f22a9fd6380600018b2929","R_a5Xz7jalJnxs31D","Low","36 feet","x - 2 = y","x15","11","2.06","42","6","63°","-3","4x2 + 32x + 48",2,"Female",27,"White or Caucasian","Bachelor’s degree",5
"526","5fc7a6aaa7646c0009521161","R_3NVX0J7waCLXVq2","High","113 feet","x - 2 = y","x15","13","2.06","-34","6","63°","-3","4x2 + 32x + 48",9,"Male",52,"White or Caucasian","Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",8
"527","5e3adfc595ff562fbdd130fa","R_2vigTrZQEcPhpPA","Low","54 feet","x - 2 = y","x15","9","2.06","14","12","117°","-6","4x2 + 16x + 16",2,"Male",36,"White or Caucasian","High school diploma or GED",2
"528","567dd32b4f0ef30006dbb718","R_2Ck3gdhswbLBlMO","High","36 feet","x = -2","x15","13","2.06","-34","8","63°","6","4x2 + 32x + 48",5,"Female",57,"Black or African American","Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",7
"529","637058f9e7a26c452d1cc49a","R_2xV67vLwBzV5dUL","High",NA,"x = -2","x15","11","2.07","-34","8","63°",NA,NA,4,"Female",63,"White or Caucasian","Associates or technical degree",4
"530","609449f609ad18c98dba5787","R_8wzyyh8XxbBlUvn","Low","113 feet","x = -2","x15","13","2.060154","-22","6",NA,"-6","4x2 + 16x + 48",2,"Female",32,"White or Caucasian","Bachelor’s degree",5
"531","5fc3d41149c0c8728f07b95b","R_3PufTNrfuArKiJA","High","113 feet","x = -2","x15","13","2.06","-34","6","117°","3","4x2 + 32x + 48",9,"Male",32,"White or Caucasian","High school diploma or GED",9
"532","6082249a001f42155fac637d","R_2q7RtzFW6KPu22P","High","54 feet","x = -2","x15","13","2.06","14","6","117°","-6",NA,2,"Female",57,"White or Caucasian","Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",5
"533","5e42f74f5b772a18434cabf7","R_2dXAwLBBxDC4bmU","Low","108 feet","x - 2 = y",NA,NA,NA,NA,"12","117°",NA,NA,0,"Female",56,"White or Caucasian","High school diploma or GED",0
"534","653fb726d2b45b03e76d0c42","R_eVfG7NhEpvnOW9H","Low","113 feet","x - 2 = y","x15","13","5.05",NA,"6","63°","3","4x2 + 32x + 48",5,"Female",33,"White or Caucasian","Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",7
"535","6272b9dfc470a51d5fa0e6ea","R_sXqJjmInbxrb6Rr","High","113 feet","x = -2y","x25","13","2.07","14","8","180°","3","4x2 + 32x + 48",6,"Male",42,"Asian","Associates or technical degree",4
"536","63d808ea16057197cc58cf6d","R_3CEfwcgm8qw8s7K","Low","113 feet","x - 2 = y","x15","13","2.06","-34","6","63°","3","4x2 + 32x + 48",8,"Male",30,"White or Caucasian","Bachelor’s degree",9
"537","5f5118e954b2e12ef9c52231","R_28MW1gO7cmg4OSi","Low","108 feet","x = -2y","x15","11","2.06","-34","10","63°","-3",NA,2,"Female",49,"White or Caucasian","Bachelor’s degree",4
"538","611bf5c145247a98f2eb23e1","R_3ekna5eh0rNpSBC","High","113 feet","x = -2y","x15","13","2.06","-34","6","63°",NA,NA,6,"Female",26,"White or Caucasian","Bachelor’s degree",7
"539","5be08e69610cba000151f1f7","R_pfpGpAcVPHWRMNb","Low","36 feet","x = -2y","x15","13","5.05","-34","6","63°","3","4x2 + 32x + 48",3,"Male",27,"Other","Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",7
"540","654b9e50dc38506c10831a0b","R_2QJKEbgmB7WKHMt","High","113 feet","x = -2y","x15","13","2.060154","-34","6","117°","-3","4x2 + 32x + 48",7,"Male",36,"Black or African American","Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",6
"541","5df63faaa98a7a45159a9bba","R_2zebKGlMkoKt7Bp","High","54 feet","x - 2 = y","x8","13","5.05","42","12","117°","-3","4x2 + 16x + 48",4,"Male",41,"White or Caucasian","Bachelor’s degree",1
"542","63d569384ae2cf6d4dce7c32","R_10IW4L1Du9PazD2","High","54 feet","x - 2 = y","x15","13","2.06","-34","12","63°",NA,NA,6,"Female",49,"White or Caucasian","Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",5
"543","653d1b8a4739d6bcfc9d9879","R_vD02RrZ43b3Jtst","Low","36 feet","x = -2","x8","11","5.05","42","6","117°","-6","4x2 + 16x + 48",2,"Female",20,"Black or African American","High school diploma or GED",2
"544","650072ae8de93bfe76ee318d","R_3M55POXov0NZQ7Q","High","108 feet","x = -2y","x15","13","5.05",NA,NA,NA,NA,NA,4,"Male",71,"White or Caucasian","Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",2
"545","60d3740f31606cb50e49f00c","R_3MLQy7qtfjSnmfR","Low","113 feet","x = -2","x15","13","2.06","-34","6","180°","3","4x2 + 16x + 48",1,"Male",32,"White or Caucasian","Bachelor’s degree",8
"546","628277d1d5efc2ba7e3f96ed","R_1r0tSFGsqB5w8hw","High","36 feet","x - 2 = y","x15","13","2.060154","-22","6","117°","-3","4x2 + 16x + 48",2,"Male",54,"White or Caucasian","Bachelor’s degree",3
"547","64a826f6220bf56dca731156","R_1i2OEiKke6FjRm9","High","108 feet","x - 2 = y","x15","13","5.05","42","6","180°","-3","4x2 + 16x + 48",2,"Female",65,"White or Caucasian","Bachelor’s degree",3
"548","5ed59b175d4222135fddf229","R_8BzMKb72TF9ZNHb","High","108 feet","x = -2","x15","13","5.05","-34","6","63°","3","4x2 + 32x + 48",5,"Male",51,"White or Caucasian","Bachelor’s degree",8
"549","6564ea3f09ef57b9f200a136","R_5nnxkzGhsUSDv1v","Low","113 feet","y = -2","x8","11","5.05","-34","6","63°","-3","4x2 + 32x + 48",3,"Female",33,"Black or African American","Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",5
"550","5ddee8912e6c77e798b5882f","R_3Dhy9rxt1nbbCnI","High","36 feet","x = -2y","x8","13","2.06","-22","6","297°","-3","4x2 + 16x + 48",5,"Male",24,"White or Caucasian","Bachelor’s degree",3
"551","63b0953847122ffebd8a5991","R_1OPPmujAqygksXb","High","113 feet",NA,NA,"13",NA,NA,NA,NA,NA,NA,2,"Female",60,"White or Caucasian","Bachelor’s degree",2
"552","656b7888c053d63a280abc18","R_2a93gwcD15l3b1e","Low","36 feet","x = -2","2x5","9","2.06","-22","6","63°","-3","2x2 + 7x + 24",1,"Female",54,"White or Caucasian","Bachelor’s degree",4
"553","5f6f738fef894f0dbf9839f8","R_1gdyR16cUWqgmlL","High","113 feet","x = -2","x15","13","2.06","-34","6","63°","3","4x2 + 32x + 48",9,"Male",33,"White or Caucasian","Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",10
"554","606a27ecc448bcda408cee13","R_TvZWRjtoXQsJquZ","Low","108 feet","x = -2","x15","13","2.060154","-34","6","63°","3","4x2 + 32x + 48",9,"Female",20,"White or Caucasian","Some college, but no degree",8
"555","63c13fcab1eda5bbe034a17c","R_3lEo80JMG42XzXC","Low","113 feet","x = -2","x15","13","2.06","-34","6","63°","3","4x2 + 32x + 48",9,"Male",49,"White or Caucasian","Bachelor’s degree",10
"556","60d2cf988de167c9da56eeb0","R_2axe02EGtPVFYAp","Low","113 feet","x - 2 = y","x8","13","2.060154","-34","6","63°","6",NA,4,"Male",49,"White or Caucasian","Bachelor’s degree",6
"557","655ffd03ff0c0fcf0ddcd8ae","R_1BQHLNFQ5sfeOE8","Low","54 feet","x = -2y","x15","13","2.060154","42","12","117°",NA,NA,3,"Female",29,"Black or African American","Associates or technical degree",2
"558","6554d04c73158a94d70192dd","R_qPkXqTyxSh746Kl","Low","113 feet","x = -2y","x15","13","2.060154","-34","12","63°","-6","4x2 + 16x + 16",0,"Female",35,"White or Caucasian","Bachelor’s degree",5
"559","63d7a6a997f03198526a1941","R_ehsMQMe9ByRmrgl","Low","113 feet","x = -2y",NA,"13","5.05","-34","6","180°","3","4x2 + 32x + 48",4,"Male",37,"Black or African American","Bachelor’s degree",6
"560","62dc65fdd3bbfeff289f1500","R_2cbasbo4Ek3hjvR","High","108 feet","x = -2y","x15","9","2.06","-22","12","117°","6","4x2 + 32x + 48",4,"Male",51,"White or Caucasian","Associates or technical degree",3
"561","6446f3b2df3f3274b549bec6","R_BrgtKW0OczV87a9","Low","54 feet","x - 2 = y","x15","11","2.06","42","8","180°","-3","4x2 + 16x + 48",2,"Female",62,"White or Caucasian","Some college, but no degree",2
"562","5bfd83b1a6d6a0000158ecd5","R_23a6iwOQVOXJ780","Low","36 feet","x - 2 = y","x15","13","2.06","42","8","180°","-3","4x2 + 16x + 16",4,"Female",40,"White or Caucasian","Bachelor’s degree",3
"563","655a395e2828d333bae0ea4b","R_Opyd9eh6xrrWnXr","High","108 feet","x - 2 = y","x15","11","2.060154","-22","10","117°","-3","4x2 + 16x + 16",4,"Male",61,"White or Caucasian","High school diploma or GED",1
"564","5f11f98efbaf2b0ef855ec6b","R_riHJ9svnThV7AyZ","High","113 feet","x = -2","x15","13","2.060154","-34","6","63°","3","4x2 + 32x + 48",7,"Female",24,"White or Caucasian","Bachelor’s degree",9
"565","5dd9f0e719eecb97dfab7b48","R_3PG3viHlnWNc2UR","High","108 feet","x - 2 = y","x15","13","2.06","14","10","180°","3","2x2 + 7x + 24",4,"Male",48,"White or Caucasian","Some college, but no degree",4
"566","62bd1d1283b326cde10cf27a","R_3m7P7lTrO67K3bZ","Low","113 feet","x = -2y","x15","13","5.05","-34","6","63°","-6","4x2 + 32x + 48",5,"Male",61,"White or Caucasian","Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",7
"567","61155a7ed7bb8ba7da579301","R_300pq8lQ2gKo9Ai","High","113 feet","x = -2","x15","13","2.06",NA,NA,NA,NA,NA,5,"Female",26,"White or Caucasian","Some college, but no degree",5
"568","5e1fc8d45427912f6143b012","R_210dHYcz8YovO0c","High",NA,NA,"x15","13",NA,"-34",NA,NA,NA,"4x2 + 32x + 48",5,"Female",60,"White or Caucasian","Bachelor’s degree",4
"569","63d6f2705562fd353b7948dc","R_3QGIkkowmUulqKN","Low","36 feet","x = -2y","x8","13","2.06","-22","12","63°","-6","4x2 + 16x + 48",3,"Male",30,"Black or African American","Associates or technical degree",3
"570","58742bf5d53c97000159df8c","R_27HyqqardNUWbHj","High","54 feet","x = -2","x15","9","2.06","-34","6","117°","3","4x2 + 32x + 48",3,"Female",34,"White or Caucasian","Some college, but no degree",7
"571","65465016367e03dfea318b6a","R_2U5cFCbMXTmL5HT","High","113 feet","x = -2y","x15","13",NA,NA,NA,NA,NA,"4x2 + 16x + 16",4,"Male",42,"Asian","Bachelor’s degree",3
"572","58ae37d8e6afe00001d36ac9","R_2tbQTOsCdDQyz7Y","Low","54 feet","x = -2","x15","13","2.06","-34","6","63°","3","4x2 + 32x + 48",9,"Male",34,"Black or African American","Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",9
"573","655011cf71b8b185b7f6cd93","R_xsZQ8uCQQV5s3FT","High","108 feet","x = -2","x8","9","2.06","14","8","63°","-3",NA,3,"Female",22,"Other","High school diploma or GED",3
"574","63d461113c2fbc554ca3816c","R_w5DIBS2oAYn1mpP","Low","108 feet","y = -2","x15","13","2.06","-34","8","63°","-3","4x2 + 16x + 48",4,"Male",66,"White or Caucasian","Bachelor’s degree",5
"575","62cb3dc1aece812831e4c77a","R_dnAGJFRz4vclBdf","Low","113 feet","x = -2","x8","13","2.06","42","6","117°","3","4x2 + 16x + 48",5,"Male",50,"White or Caucasian","Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",6
"576","5ea45eb9abef8a07bcced2bc","R_30fdnu27plb1yrf","Low","108 feet","x - 2 = y","x15","13","5.05","-22","8","63°","-6",NA,4,"Female",76,"White or Caucasian","Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",3
"577","656330bce859fe9d4d59f7cd","R_2CjEr7g5dmHCV7B","High","54 feet","x = -2y","2x5","9","5.05","42","12","180°","-3","4x2 + 16x + 16",2,"Male",43,"White or Caucasian","Bachelor’s degree",0
"578","653d24b26d450d5f684b5011","R_2s1CewmrErY9yP7","Low","54 feet","x - 2 = y","2x5","13","2.07","-22","8","117°","-3","4x2 + 16x + 16",1,"Male",75,"White or Caucasian","Associates or technical degree",1
"579","5f5452df72345118f58d187b","R_3O7ac5sXmgJmRII","High","54 feet","x = -2","x15","15","2.060154","-34","6","63°","-6","4x2 + 32x + 48",8,"Male",59,"White or Caucasian","Some college, but no degree",6
"580","566a3e0e7da0350012b3ec49","R_2YuhKKDrnUr7Nxc","High","113 feet","x - 2 = y","x15","13","5.05","-34","6","63°","6","4x2 + 16x + 16",5,"Male",47,"White or Caucasian","Bachelor’s degree",6
"581","59c41e340c5fc800011940f3","R_2OJwXB3NK8kg0zX","High","36 feet","x = -2y","x15","13",NA,NA,NA,NA,NA,NA,4,"Male",59,"White or Caucasian","Some college, but no degree",2
"582","65363308b033b495d3a43c2e","R_73Np6YxhPOqIMz7","Low","113 feet","x = -2","x8","13","2.06","-34","6","180°","3",NA,8,"Female",64,"Black or African American","Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",7
"583","5f0a1eda5ca59d0e64a83bb9","R_1LgG8ibcotn6PNT","High","36 feet","y = -2","x15","9","2.06","-22","6","117°","3","4x2 + 32x + 48",3,"Female",43,"Black or African American","Some college, but no degree",5
"584","615dd0b0a024ba4f4b4f7c24","R_Rt4U7abAkMoEjsJ","High","36 feet","x = -2","x8","13","2.07","-34","12","63°",NA,NA,6,"Female",44,"White or Caucasian","Bachelor’s degree",4
"585","63bde9862392eebaf64770c2","R_1OUBu90MGi3mI0C","Low","113 feet","x = -2","x15","13","2.06","-34","6",NA,NA,NA,5,"Male",30,"White or Caucasian","Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",7
"586","57ab3f8321e5a50001562cd3","R_BySTR1dTdkdtdWp","Low","36 feet","x = -2","x8","13","2.060154","-34","12","63°","3",NA,3,"Male",31,"White or Caucasian","Some college, but no degree",5
"587","65676fba8308e02bbd3675bf","R_1f72Z0mkkfPjliu","High","113 feet","x = -2y","x15","13","2.06","-34","6","63°",NA,"4x2 + 32x + 48",6,"Male",30,"Other","Bachelor’s degree",8
"588","5ea25b82a46065174c689daa","R_1lhOXpjRjj7Ig0A","Low","113 feet","x = -2y","x15","13","2.06","-34","12","180°","-3","4x2 + 32x + 48",3,"Male",53,"White or Caucasian","High school diploma or GED",6
"589","5d7ff85ffec5620017b07c40","R_ahf59AkqjHOtA1r","High","36 feet","x = -2y","x15","13","5.05","-22","8","63°","-3","4x2 + 16x + 48",5,"Female",46,"Other","Some college, but no degree",3
"590","651090beae417ded35c4ef2f","R_24PiA1u1FG67a3c","Low","113 feet","x - 2 = y","2x5","11","2.06","14",NA,NA,NA,NA,2,"Female",71,"White or Caucasian","Associates or technical degree",2
"591","62dc587c7c0dd665ce6c299c","R_2v7aweFokYldMJS","Low","113 feet",NA,"x15","13","2.06","-34","6","63°","3","4x2 + 32x + 48",9,"Male",30,"White or Caucasian","Bachelor’s degree",9
"592","5fd0ebb69497b30008547502","R_1H0HrTnLmwryvjq","Low","54 feet","x - 2 = y","2x5","11","2.060154","42","8","180°","-3","4x2 + 16x + 48",3,"Female",25,"Black or African American","Bachelor’s degree",0
"593","5fd67cce91f9895969c0edee","R_1eKSXlbemJ1Y6Sg","Low","36 feet","x = -2","x15","11","5.05","14","8","180°","6","4x2 + 16x + 48",4,"Male",32,"Black or African American","Bachelor’s degree",2
"594","5f123d2f9926a1193a114e68","R_Q3RRz4gVEhV9C13","Low","113 feet","x = -2","x25","11","2.06","-22","12","180°","-3","4x2 + 16x + 48",1,"Female",30,"Black or African American","Associates or technical degree",3
"595","5f47c8cc5a01ee1f5050804d","R_3kba7nlG1Hub2fF","High","54 feet","x = -2y","x15","11",NA,"-22",NA,NA,NA,NA,4,"Female",41,"White or Caucasian","Bachelor’s degree",1
"596","650f0d7f288f6e42c03c4835","R_pGj3t1B1a8TVPFv","High","113 feet","x = -2","x15","13","2.06","-34",NA,NA,NA,NA,6,"Female",24,"Black or African American","Bachelor’s degree",6
"597","5d4a6459061e2a000138bad3","R_3nGzrehTYYnzATX","High","113 feet","x = -2","x15","11","2.06","-34","8","63°",NA,"4x2 + 32x + 48",9,"Male",47,"Other","Bachelor’s degree",7
"598","5fac037f8861fb0f18c0b24d","R_9KnyuWXASlKpwcx","High","36 feet","x = -2","x8","13","2.06","14","6","63°","-6","4x2 + 16x + 48",7,"Male",36,"White or Caucasian","Bachelor’s degree",5
"599","5c1a9424a329230001ecaabd","R_2SxARg4tL85pEVC","High","108 feet","x - 2 = y","x15","13","5.05","-34","12","63°","6","4x2 + 32x + 48",4,"Female",38,"White or Caucasian","High school diploma or GED",5
"600","642cfa28b81ed7ff33adcc9f","R_1LRURSZS8hbLVoB","Low","36 feet","x = -2","x15","9","2.06","-34","12",NA,NA,NA,6,"Male",63,"White or Caucasian","Bachelor’s degree",4
"601","6516d5862e627be30bea296f","R_1DBw9OwYaGWPTB0","High","113 feet","x - 2 = y","x15","13","2.06",NA,NA,NA,NA,NA,2,"Male",52,"White or Caucasian","Some college, but no degree",4
"602","65293fa9b73b0edd4fd93b95","R_25A8goFNHTlgW7U","Low","54 feet","x = -2y","x15","13","5.05","-22","12","180°","-6","4x2 + 16x + 48",2,"Female",29,"White or Caucasian","Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",2
"603","6107acfe97c63575a2344e36","R_10HIgWBW5C2QVet","High","54 feet","x = -2y","x15","11","5.05","-22","12","180°","-3","4x2 + 16x + 48",0,"Female",25,"Black or African American","High school diploma or GED",1
"604","6501bb247a918443bb34fc33","R_32W53fA90uA1RMX","Low","113 feet","x = -2","x15",NA,NA,NA,NA,NA,NA,NA,2,"Female",55,"White or Caucasian","Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",3
"605","5fb33154a2f41ea504c25dcf","R_25AcIW3MjqPSdDh","Low","36 feet","x = -2","x15","13","5.05","-22","10","180°","-3","4x2 + 16x + 48",2,"Male",34,"White or Caucasian","Associates or technical degree",3
"606","583b397f54686200010f1d20","R_6rk7Ch7F8DBX0CR","High","36 feet","x = -2","x25","13","5.05","42","6",NA,NA,NA,4,"Female",51,"Black or African American","Associates or technical degree",3
"607","6276d97e209059496d37bf74","R_tWEoCVNWWADkrSN","High","36 feet","x = -2y","x8","13","2.07","-34","8","63°","-3","4x2 + 16x + 16",4,"Female",56,"White or Caucasian","Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",3
"608","64001c3e48013fca28465267","R_2ruOUZiV8pXvvs9","Low","113 feet","x = -2","x15","13","2.06","-34","6","63°","3","4x2 + 32x + 48",10,"Male",49,"Black or African American","Bachelor’s degree",10
"609","65304dd0cfbead1c3e3174b1","R_6L2qn8Fyl3GoKJz","High",NA,NA,NA,NA,"2.06","-34","6","63°","3","4x2 + 32x + 48",4,"Male",50,"White or Caucasian","Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",6
"610","5f6e2f793c9b1032dbe72def","R_BFlWaA5WR9jXB1T","Low","54 feet","x - 2 = y","2x5","15","5.05","-22","8","117°","-6","4x2 + 16x + 48",4,"Male",42,"White or Caucasian","Bachelor’s degree",0
"611","5a8f13595292b80001235e09","R_2uZGQHJL93qhaNg","Low","113 feet","x = -2y","x8","11","5.05","-34","6",NA,"6","4x2 + 16x + 16",4,"Male",37,"Other","Bachelor’s degree",4
"612","630cc9747cb664e8a03c29f0","R_5BhWEQV7BZy1oNb","High","113 feet","x - 2 = y","x15","13","2.060154","-34","6","63°","-3","4x2 + 32x + 48",5,"Male",35,"White or Caucasian","Bachelor’s degree",7
"613","5ba86de49629a90001b3ef5f","R_3fUABlD8yGO78vD","High","113 feet","x - 2 = y","x15","13","2.06","-34","6","63°",NA,NA,3,"Female",36,"White or Caucasian","High school diploma or GED",7
"614","631bf371cafbcf75cee93374","R_8oE4xJIIy5MEzCx","Low","113 feet","x = -2y","x15","13","5.05","-22",NA,NA,NA,NA,3,"Male",24,"White or Caucasian","Associates or technical degree",3
"615","655f8d03e234484afb1c3d51","R_2UaRz1zwf77fqU8","Low","54 feet","x - 2 = y","x15","13","2.07","-34","6","117°","-3","4x2 + 16x + 48",3,"Female",33,"Black or African American","Bachelor’s degree",4
"616","63bed6e176fba857a47fbaff","R_REn42XqnFue9Txf","High","113 feet","y = -2","x15","13","2.06","-34","6","180°","3","4x2 + 32x + 48",8,"Female",61,"Black or African American","Some college, but no degree",8
"617","656550235189b3b8bd39f3b8","R_1l02jkQzxWUqMCw","High","54 feet","x - 2 = y","x8","13","5.05","-34",NA,NA,NA,NA,0,"Female",60,"Black or African American","Bachelor’s degree",2
"618","655e2fc2216f481406e1fcb2","R_9ZxodUjkInclS5X","Low","113 feet","x = -2","x25","13","2.06","42","12","117°",NA,NA,2,"Female",55,"White or Caucasian","High school diploma or GED",4
"619","650b03136ab3d4c832d98b71","R_3suosM68eBrz1lS","High","113 feet","x - 2 = y","x8","13","2.06","-34","6","63°","3",NA,4,"Male",29,"White or Caucasian","Associates or technical degree",7
"620","655fe234ec9086ce2ffd6b02","R_12JcTc4vRUQsMSm","Low","113 feet","x - 2 = y","x15","13","2.060154","-34","8","180°","-6","4x2 + 16x + 48",4,"Female",33,"Black or African American","High school diploma or GED",4
"621","632b947efa9da6a9bde31f94","R_2Yb5UNXP7B7T9qW","High","113 feet","x = -2y","x15","13","5.05","-34","6","180°","3","4x2 + 32x + 48",8,"Male",45,"Black or African American","High school diploma or GED",7
"622","647e0f22b1d466181ae694c4","R_2pVJYU2tMCfjcjU","Low","113 feet","x = -2","x15","13","5.05","-34","6","63°",NA,NA,5,"Female",58,"Asian","Associates or technical degree",7
"623","607cbf385d3202721e3f719f","R_31BCsqv8Er6HvNF","High","54 feet","x - 2 = y","x15","13","2.06",NA,"6","63°","-3",NA,4,"Female",55,"White or Caucasian","Bachelor’s degree",5
"624","5b0d1b8e444cef0001ca66ac","R_2cjav9wABkD7D6P","Low","113 feet","x = -2","x15","13","5.05","42","8","63°","-6","4x2 + 32x + 48",2,"Female",59,"White or Caucasian","Some college, but no degree",6
"625","633b7b6e5d73a6fb05e2e003","R_10pHa9ofxJJXkIj","Low","113 feet","y = -2","2x5","13","2.06","14","12","297°","-3","4x2 + 16x + 16",4,"Male",50,"White or Caucasian","Bachelor’s degree",3
"626","6516f5e83d2a0a005a56d55a","R_3ef5lvTdlSRv2ac","Low","113 feet","x = -2y","x15","13","2.060154","-34","12","180°","3","4x2 + 16x + 48",4,"Female",45,"Asian","Bachelor’s degree",5
"627","645ff03216381bea1acfcc03","R_2lwGYdghkJZvhiF","Low","113 feet","x - 2 = y","x15","13","2.07","-34","12","180°","3","4x2 + 16x + 16",3,"Female",31,"Black or African American","Some college, but no degree",5
"628","5a69f41df10cdb0001b10329","R_1ex8wRCI5rfjqwd","Low","108 feet","x - 2 = y","x8","11","2.06","42","12","63°","6","4x2 + 16x + 16",3,"Male",36,"White or Caucasian","Some college, but no degree",2
"629","61003158268e33dbe5e03efe","R_26bZZROMpgFP7rA","Low","113 feet","x = -2y","x15","13","5.05","-34","6","63°","-3","4x2 + 16x + 48",6,"Female",27,"White or Caucasian","Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",6
"630","5d9373b0e04970001ab482da","R_2qee4q8r3r2pXYZ","Low","54 feet","x = -2y","x8","13","5.05","42","8","63°","-6","4x2 + 16x + 16",1,"Female",63,"White or Caucasian","Bachelor’s degree",2
"631","5bc9f8b677740000016a08b5","R_1kIG7C8VRgIfUeW","High","113 feet","x = -2y","x15","13","2.06","-34","6","117°","3","4x2 + 32x + 48",9,"Female",48,"White or Caucasian","Bachelor’s degree",8
"632","5ace650a436f550001004f87","R_9uDhzrGWKphxxHH","High","108 feet","x = -2y","x8","13","2.060154","-34","12","63°","-3","4x2 + 32x + 48",6,"Female",31,"Asian","Associates or technical degree",4
"633","6516fd1fb91ddee0dffb9185","R_296d3ry1hgOcsZq","High","113 feet","y = -2","x15","13","2.06",NA,NA,NA,NA,NA,4,"Male",52,"White or Caucasian","Bachelor’s degree",4
