"","ProlificID","ResponseId","Bet","Guess","Advice","AdviserID","GiverCondition","CompetitorID","CompetitorScore","AdviseeScore","AdviseeCondition","Gender","Age","win","bonus","ExpectedBonus"
"275","5f931063e3ae1f094b740dff","R_yQQdy6qHjPLkFMd",0,2,"0","6568acedf108b588c26eeaf3",1,"6514d739f7568fe6b2ebbe35",3,1,"High","Male",33,0,0,0.12
"276","5fa07feab55a2a0cb4811aec","R_1gFHmziRbqGIW0Q",0,3,"1","5f5ce7f940a2614f6cb6e747",0,"5e0b87eb58a5c73bdc9aa47b",3,5,"Low","Female",35,1,0.3,0.3
"277","5fa17ddeabc188288bde81c8","R_SIQDJMvJ2F96Umd",1,7,"1","653956505782634d6f0b83fc",0,"60297b279beeb634d8781252",9,7,"High","Male",62,0,0,0.3
"278","5fa62963d5f64b209953d321","R_3scdKuglwXwQC8z",1,5,"1","612bbf7f2777e375241f0f45",1,"65427d665be1a0e0dc28a00b",9,6,"Low","Female",32,0,0,0.25
"279","5fab34d5e971f1617667232e","R_26m9sH859Ptmxlh",0,2,"0","559fa17cfdf99b69c369d364",1,"6514d739f7568fe6b2ebbe35",3,5,"Low","Female",41,1,0.3,0.3
"280","5fab76ecea3019678ca9ef4d","R_2fx68TB4LTDlEjM",0,2,"0","656b72a5777a9eddffb28aba",1,"628270e095732de2fb39cc2a",2,1,"High","Female",22,0,0,0.12
"281","5fac037f8861fb0f18c0b24d","R_2CQw9re2ai7KnPc",0,7,"0","56d1af6521cd29000b973ff2",1,"55ac22cafdf99b6de2fa7ee2",2,5,"High","Male",36,1,0.3,0.3
"282","5fb08ec5ddc19949a58f5a4f","R_3R3AzxWVescbOSk",1,2,"1","655a9262b721bc008ddc8e8c",1,"65427d665be1a0e0dc28a00b",9,3,"Low","Female",48,0,0,0
"283","5fb33154a2f41ea504c25dcf","R_2ClZsMtMoGai1hV",0,2,"0","5edd7c40d20f6ba932ccbb8b",1,"647914722126a6a69e716095",1,3,"Low","Male",34,1,0.3,0.3
"284","5fb84d9d8a35c11bd4896a47","R_2zZRDRd4vFnDWT8",0,2,"0","5ad806b27ef172000161c7f1",1,"6514d739f7568fe6b2ebbe35",3,4,"High","Female",23,1,0.3,0.3
"285","5fb9121bc62f406e59c95c81","R_2wHKYRn7nqF8zMP",0,6,"1","57d6dd8d6598aa000199188b",0,"6514d739f7568fe6b2ebbe35",3,6,"Low","Male",25,1,0.3,0.3
"286","5fbafd1b299177bdcc7aa4ac","R_1OQfJRFw0G6eqZY",0,6,"1","5607080ed7def20012b733c3",0,"62dc597fd77d6332766c29a4",3,7,"High","Female",30,1,0.3,0.3
"287","5fbd42937610c10b8f1059d4","R_3haNaGzAHJXP5cV",1,5,"1","651f06100e2e65e3d03ba613",1,"655ff2e671750240722c7e02",9,6,"High","Female",31,0,0,0.25
"288","5fc035f6c039c1402117124b","R_3pmAYBHR0URZhtP",1,4,"1","63ea5b93d1c6d38e1f57dcfa",1,"654bd5ea8932a978a8a05ad9",9,6,"Low","Male",29,0,0,0.25
"289","5fc134c704e715129eb5d720","R_2scdvfG1fBxaYX4",0,3,"0","654b007b971573e60e72d25c",0,"647914722126a6a69e716095",1,6,"Low","Female",33,1,0.3,0.3
"290","5fc3d41149c0c8728f07b95b","R_2dlKqPbDs5L1V4A",1,9,"1","617378aeffbba11d8971051c",0,"5c1a7f152a85450001a876e0",6,9,"High","Male",32,1,0.5,0.475
"291","5fc5ab0e7bad151445fc8594","R_1DYlFWc0Pi7fvp8",0,3,"0","63ab6d83389963f6848a5990",1,"5ead45a386fbbe3c8eebe510",3,4,"High","Male",31,1,0.3,0.3
"292","5fc6e3a0040c3f0e7cb45c8a","R_3kdezO1JBau4XFp",1,9,"1","5ba4057af0741400010637b9",1,"655ff2e671750240722c7e02",9,7,"Low","Female",33,0,0,0.3
"293","5fc7a6aaa7646c0009521161","R_1HiY86iwjz4xPST",1,9,"1","60e7639e8eca5490df1e412e",0,"5d6a49bc8c253f001c89b637",8,8,"High","Male",52,1,0.5,0.35
"294","5fd0dc0d8dae67016ed65a54","R_21BaCa7BCb8ZYUw",0,5,"1","652907b8e505cfbfff4d26f4",1,"65612a4c740b3ed5ad8cb4c2",3,5,"High","Male",32,1,0.3,0.3
"295","5fd0ebb69497b30008547502","R_1l3NjEUb6IIyYTA",0,3,"0","63d3fbf6aca63e00ed85d00a",1,"628270e095732de2fb39cc2a",2,0,"Low","Female",25,0,0,0.015
"296","5fd18d125e1f92195b1717bc","R_3R8uGNY5coigZBg",0,2,"0","5edd7c40d20f6ba932ccbb8b",1,"628270e095732de2fb39cc2a",2,3,"Low","Male",26,1,0.3,0.3
"297","5fd66ce8aec66457ff73d743","R_24w9pSp4M2i49h8",0,5,"0","6540312a903ea21dcf118e0c",0,"5a6b580de6cc4a0001b6a06b",0,3,"High","Female",57,1,0.3,0.3
"298","5fd67cce91f9895969c0edee","R_3DhhaBlzQnkucPc",0,4,"0","58ef6ad040baf30001228d2c",0,"6109cd6a03dc4d54ad56fa75",1,2,"Low","Male",32,1,0.3,0.165
"299","5fdca41ecb769722e2266d8a","R_2QXIgKIGVQXZRe8",0,0,"0","5c3ed962c2d0b700017cd343",1,"6109cd6a03dc4d54ad56fa75",1,3,"Low","Female",57,1,0.3,0.3
"300","5fe508e86079e12a8a3b2427","R_2TvKqqcXhxY756w",1,8,"1","654f76be00eb83c79f1088f6",0,"5b07b71c68eff50001d1c859",6,8,"Low","Male",31,1,0.5,0.35
"301","5fea37d652b0e25493cd4802","R_3Es4t7avQYKjBeR",0,2,"0","63d13b764f00a53476867c25",1,"61267e282a445af9eb95beae",3,4,"High","Female",33,1,0.3,0.3
"302","5feb8ceb559f43c870488b51","R_2YSxUhfU3eMWhB3",0,6,"0","5c467385f608210001a4d8ee",1,"5ead45a386fbbe3c8eebe510",3,5,"High","Male",31,1,0.3,0.3
"303","5fefefa4c9707d3516361c9c","R_cO1yC55j6E0AXnz",0,6,"0","6569ea62e64b79f3843adcf2",0,"6562141f723ed05c242d7990",1,3,"Low","Female",57,1,0.3,0.3
"304","5ff3dd153986cc9fd8a6ba4f","R_3PM6crrZydlZmkP",0,3,"0","5e0565b6deea2bf9ae411b13",1,"5a6b580de6cc4a0001b6a06b",0,3,"Low","Male",36,1,0.3,0.3
"305","5ffa5b733bd20c42d0b40b87","R_afpwLPVq7BQnv1v",0,7,"0","6553a7fdcb372050cab6035c",0,"647914722126a6a69e716095",1,6,"High","Male",27,1,0.3,0.3
"306","5ffd055afa9eac21f6e8bc6f","R_qIAu3MeGPukxL6p",0,1,"0","5dc42d6bc59f472f5e3004e0",0,"6562141f723ed05c242d7990",1,2,"Low","Female",64,1,0.3,0.165
"307","6015ba06aa02256df4792d15","R_ctNpOcVN3oLqprP",1,4,"0","5e4c6b5f60c37d0cb9df947c",0,"60c0d2e976e12d7d286961d8",5,4,"High","Female",56,0,0,0
"308","60171c9b1a726593103182b3","R_3htgsOWXmwctvyU",1,6,"1","5d423e1ef1006e00016a95e1",0,"65427d665be1a0e0dc28a00b",9,5,"Low","Male",50,0,0,0.15
"309","601aa8b45608d83083ff9211","R_24j8Hzgikjq8ugS",0,4,"0","5be36bc924f70e00018afd68",1,"65633161b61c0afeebad5d0c",3,5,"High","Female",21,1,0.3,0.3
"310","601b28841ca7bb2f8edaa293","R_db2OkIu5Mfg6zap",1,8,"1","62cd6cf82d23617157e0d296",1,"5d7047d764b37b0017ffa710",6,8,"High","Male",32,1,0.5,0.35
"311","601e1253bbecc3279e4fb472","R_3CKmqjQqnJxD63n",1,4,"1","5607080ed7def20012b733c3",0,"654fed758e1ff8096f0e4a9c",5,6,"Low","Male",40,1,0.5,0.25
"312","601e13b872774f263d64acac","R_2hkjYjnfEiZ4PnP",1,10,"1","6564daea142676a69e1f104a",0,"5d6a49bc8c253f001c89b637",8,10,"High","Male",34,1,0.5,0.5
"313","602c42fcd6ab3e5033c45951","R_2uKu3BgbEfUaoDK",0,2,"0","5e2de92d8844873da01af947",0,"61267e282a445af9eb95beae",3,4,"High","Female",41,1,0.3,0.3
"314","603d6ae665fbaacb5621ede2","R_3qjrp0pYNQYisvw",0,4,"0","5cb51c3b8a320c0012b54311",0,"655f8c76605dda3ed0d39d1d",1,3,"High","Male",26,1,0.3,0.3
"315","603ecd847a63f50124aa5822","R_3ET2FEtJHg9wV4A",0,2,"0","65416290c14d86b1f256549e",0,"61267e282a445af9eb95beae",3,2,"Low","Male",28,0,0,0.165
"316","604397dd75ab0c367e5f2604","R_3nowVjM6NbN6UUI",1,8,"1","5fbe98e0e2bc9703bfd640d7",1,"5b07b71c68eff50001d1c859",6,8,"Low","Male",36,1,0.5,0.35
"317","6044dfc230e44b5793804ba6","R_3lEmteebxzUb8OR",0,3,"0","637d85be238af853da68922d",1,"62dc597fd77d6332766c29a4",3,4,"High","Female",42,1,0.3,0.3
"318","6045a06a5ea7976e20f82c1f","R_08qXmJw75gJPBRv",1,9,"1","64947980de05e8ce37b3bc98",1,"6010e0dab98c814912076b27",5,7,"Low","Male",27,1,0.5,0.3
"319","60477705b440ae26c4aaf5bb","R_uyNFM1J5UroiXzb",0,7,"1","63f1b6b09dd844d7802e1682",1,"6175b1093263d977d5f71863",1,8,"High","Male",43,1,0.3,0.3
"320","604bfe99dcaa286218d25fca","R_z9awAL7BaVQhjeV",0,4,"0","61f2aa93a09e72f23cbaf194",1,"65612a4c740b3ed5ad8cb4c2",3,2,"High","Female",28,0,0,0.165
"321","604eb32b7405f25e90f5acce","R_cVkoY9s9ODpFCmJ",1,8,"1","6159fb27b6340dda3fc6a5c3",0,"5c1a7f152a85450001a876e0",6,9,"High","Male",25,1,0.5,0.475
"322","604fc38a4de8e6e1e0e0ea7b","R_1r0TeC9UG1hbHiI",0,1,"0","6525783e89e2d3698ee553a6",0,"55ac22cafdf99b6de2fa7ee2",2,3,"Low","Female",34,1,0.3,0.3
"323","604fe822b095421e07e3f93e","R_rjUqVAnISqW02LT",1,10,"1","656746930fb49202b761490e",1,"5d6a49bc8c253f001c89b637",8,10,"Low","Male",31,1,0.5,0.5
"324","6056bcf1cee7a41435889255","R_2y78B47jQ7gFfQo",0,0,"0","5d3695969749cc00165c222f",1,"65612a4c740b3ed5ad8cb4c2",3,3,"High","Female",30,1,0.3,0.3
"325","605ff0746397c26c436b88af","R_77KxiNiLIjfi2ch",0,7,"0","60b7c559803665ec56ca8b2c",0,"5ead45a386fbbe3c8eebe510",3,4,"High","Female",34,1,0.3,0.3
"326","6068bf5914131f3a1a80a413","R_24f9yQddwmWmiYu",1,3,"1","6294d9e4f3b4f040eb6d7fa1",1,"5f2d95153c1140074cc81b4c",7,5,"Low","Male",68,0,0,0.15
"327","606a27ecc448bcda408cee13","R_2bJnRTGpe9VxSqH",1,9,"1","653941c8d70c010a380302ac",0,"655f8bb245eac61a793444a5",7,8,"Low","Female",20,1,0.5,0.35
"328","606a3cf263a18869ac8ee0ed","R_vZ9daXxBL6YNm5X",1,7,"0","5aed49c2aa05510001ff8131",1,"654dffa85761097ee651c91b",5,5,"High","Female",58,1,0.5,0.15
"329","606f3c95cbb4f981c7a17a9c","R_3syz8SuicGniZc5",0,4,"0","655e1ee9bdeca126d5d31a03",1,"650a2156db81142bbac2ca5d",3,7,"Low","Male",22,1,0.3,0.3
"330","60761d55b4a50fe3b35f12f4","R_2Ygi1YjlV2UMVOT",0,2,"1","5ba596467c0ebe0001269842",1,"5a6b580de6cc4a0001b6a06b",0,5,"Low","Female",49,1,0.3,0.3
"331","607c9f94cc974d4ea1dc22c8","R_2VmgGXhgGgJOTcH",0,1,"0","6558e72fa36af682da465755",1,"6175b1093263d977d5f71863",1,5,"Low","Male",67,1,0.3,0.3
"332","607cbf385d3202721e3f719f","R_1jGOQwwTiA4o4yF",0,4,"0","614e8b8fd294cc8571e9e06e",1,"5ead45a386fbbe3c8eebe510",3,5,"High","Female",55,1,0.3,0.3
"333","607e3f2b4e935b3bd8c828b8","R_3IcQ8BuBVi7WPrN",0,4,"0","60ec601b8525af507f06373d",1,"5ead45a386fbbe3c8eebe510",3,5,"High","Male",30,1,0.3,0.3
"334","6082249a001f42155fac637d","R_3lEMs2pIBgxizKT",0,2,"0","64415b7be32cc28f3d0364a7",1,"65612a4c740b3ed5ad8cb4c2",3,5,"High","Female",57,1,0.3,0.3
"335","608437f0b139060610c9f0c1","R_2sdtnmL9GYNCRaf",0,4,"0","5e0e1f62814bba56ea1a86dd",0,"55ac22cafdf99b6de2fa7ee2",2,5,"High","Female",71,1,0.3,0.3
"336","6085bb66296b0a411198d8fd","R_6DVPrzoM05h1KP7",0,3,"0","64014527b3cff9215591758d",0,"5a6b580de6cc4a0001b6a06b",0,0,"Low","Male",37,1,0.3,0.015
"337","6091ab55ea2e97910519f8e7","R_2tAs8O77d0nlW4u",0,2,"1","5cb5f1e080ba1c0001790399",1,"61267e282a445af9eb95beae",3,5,"High","Female",29,1,0.3,0.3
"338","60928d297fa9f662bf410828","R_2bOe6rAtUMm8gKe",0,4,"0","637ec171840002bcfac0d78f",1,"655f8c76605dda3ed0d39d1d",1,3,"Low","Male",31,1,0.3,0.3
"339","60933bb6e47eb28c880b93d9","R_3O8S8ZiFnHgBJFY",0,5,"0","650dc2def1256066e9516b52",0,"5e0b87eb58a5c73bdc9aa47b",3,4,"High","Female",26,1,0.3,0.3
"340","609a5974625e18ab158c9a3e","R_2Ui2A65huWcawx1",1,6,"1","5e4c6b5f60c37d0cb9df947c",0,"654dffa85761097ee651c91b",5,7,"High","Male",61,1,0.5,0.3
"341","60a2dd0e1d378ad4d982dae3","R_xDb2BWSnRxu4jEB",0,2,"0","58cb138127e23a0001b4fb5d",1,"650a2156db81142bbac2ca5d",3,2,"High","Male",72,0,0,0.165
"342","60b98567e2d17c3d44747f61","R_6rRHvbKDeTJNO1j",0,3,"0","5f4e786b08d145055962a9b8",0,"655728a618181e2ef6f016cc",2,2,"High","Female",33,1,0.3,0.165
"343","60bc2284cfc4b7c2ab9cacdb","R_eKwDiiRYR7pQmbL",0,1,"0","5dd348356d522535afddc44e",0,"6562141f723ed05c242d7990",1,3,"High","Female",48,1,0.3,0.3
"344","60bd4bfc88b646e72d772977","R_3iqeWdgM2C7OMNe",1,6,"1","5b2f2c586d601d0001d5cd73",1,"5d7047d764b37b0017ffa710",6,9,"Low","Female",33,1,0.5,0.475
"345","60bdbf4e2b3c3ca3cf73ae40","R_2w7GqaiQ0IWZWuW",0,3,"0","600ce0f31a766724ae9ef3d2",1,"5ead45a386fbbe3c8eebe510",3,3,"Low","Male",25,1,0.3,0.3
"346","60ca4cfb5c287146cad0695a","R_3Ed9y7nnKxXFrTR",0,2,"0","636900dbc65a1b361be8e82f",0,"6109cd6a03dc4d54ad56fa75",1,3,"High","Male",39,1,0.3,0.3
"347","60cb3c4b9454f7a196355088","R_1cUR0OuZS94WBC2",0,7,"0","60ddff2cd6cb7a81cdfb6a00",0,"62dc597fd77d6332766c29a4",3,4,"High","Male",36,1,0.3,0.3
"348","60cc2df057f885d47d8bfa89","R_vYMQnrBHXTYWHTP",1,9,"1","64727ea9591087aef21f3dcf",0,"654fed758e1ff8096f0e4a9c",5,7,"Low","Male",28,1,0.5,0.3
"349","60d26711dc84670799dac6b8","R_QcDbaSYW7IVD5bH",0,3,"0","6117efedb574017076d5b499",1,"65633161b61c0afeebad5d0c",3,5,"Low","Male",36,1,0.3,0.3
"350","60d2cf988de167c9da56eeb0","R_11ZzcQUBrpqAPVy",1,4,"0","6543af41fa050ffdafe97939",0,"655ff2e671750240722c7e02",9,6,"Low","Male",49,0,0,0.25
"351","60d3740f31606cb50e49f00c","R_3egYlxtQVfSsDBR",1,1,"1","6550de88683355a74699844c",0,"61329758a6a8f07ab3d640cf",8,8,"Low","Male",32,1,0.5,0.35
"352","60d50ceb7c563c73f91d9ec5","R_ctYL2TmkMtfbRQt",0,4,"0","5f2a43a95f057c229165aeed",1,"628270e095732de2fb39cc2a",2,4,"High","Female",36,1,0.3,0.3
"353","60d9e874269237cc2a228006","R_8lgTFlQJEk5GeWZ",0,2,"0","610a0ee712ed8d727ac617f0",0,"655f8c76605dda3ed0d39d1d",1,4,"High","Female",28,1,0.3,0.3
"354","60e2492cefd43293dfa7d74a","R_1PY1sYDnEjLB0hc",1,4,"1","652c4d674f7e8126b2c0f8e4",0,"61329758a6a8f07ab3d640cf",8,5,"High","Male",53,0,0,0.15
"355","60e36e6ecb9f00e7b4dab92e","R_2D7UIJtoP8Uc90T",1,2,"1","5fc58c7da1fb991094624b56",0,"6439d7987b1126efcebc25ac",9,4,"Low","Male",68,0,0,0
"356","60e755dd08b47aac26807cd9","R_2vZekPsAvPl6SDL",0,3,"0","65240d2fa731788bf890470d",0,"5a6b580de6cc4a0001b6a06b",0,3,"Low","Female",40,1,0.3,0.3
"357","60f3c1b003bbf8263f002824","R_SVudFcZfidIjKWR",0,3,"0","5dd2bdc1fbb5733c293e6c6e",1,"5ead45a386fbbe3c8eebe510",3,5,"High","Female",46,1,0.3,0.3
"358","60f728553a37102574b585c4","R_BWL6oDpLt2F8QIV",0,2,"0","61108c76bfe0c650edde817e",0,"61267e282a445af9eb95beae",3,4,"Low","Female",69,1,0.3,0.3
"359","60fb534aa3d839c152fa8f36","R_2UaBQui77s56lZw",0,3,"0","627d0848837a688546a3dfbe",0,"5faa369a7112b63051d70135",3,4,"Low","Male",53,1,0.3,0.3
"360","60fdf01326f76cc0c5be3d2f","R_2tsqE9rYpVrbKoX",1,10,"1","6506462fb5631ff9b1772a4e",0,"64665dc07cc49151869e2d4e",5,8,"High","Female",38,1,0.5,0.35
"361","60fe3a34f7f4d5e48ad56af2","R_zYfwhgFtMIms8IV",0,1,"0","655ccdbf1ab25bcdca0335e4",0,"655fa181e4a69a513fd68aa0",1,1,"Low","Female",37,1,0.3,0.12
"362","60fe3ebe79bcffa30c2aef75","R_zeCjHWsU6OXgJGN",0,3,"0","5e1167247855d382ecf9050f",0,"6175b1093263d977d5f71863",1,4,"High","Female",22,1,0.3,0.3
"363","60ff1981688229d1e3eb43e9","R_788VM7AH4yeBpBL",0,2,"0","656746930fb49202b761490e",1,"6175b1093263d977d5f71863",1,3,"Low","Female",58,1,0.3,0.3
"364","60ff5fb6cbf1bb7de9bf2801","R_1okfWWgo0pGzHOI",1,6,"1","62dc24fa35bc6caa02048e3e",0,"5f2d95153c1140074cc81b4c",7,8,"Low","Female",22,1,0.5,0.35
"365","60ff7c8f4f066ccf6fe05587","R_1pAUUJm71uTXMwr",1,3,"1","5e7d36612c3f693c3e1cf020",1,"60297b279beeb634d8781252",9,8,"Low","Female",26,0,0,0.35
"366","61003158268e33dbe5e03efe","R_3G2PnqJmj5TR6nS",1,6,"0","651ab8cd3ecbad9f2062ab57",1,"5f4c9e74da9c148b0d42ecbd",10,6,"Low","Female",27,0,0,0.25
"367","6102ced1a983f0479d576146","R_26mc3cZbUuq7K8F",0,2,"1","65362dcd7a429cb544f6a581",0,"5a6b580de6cc4a0001b6a06b",0,6,"Low","Female",31,1,0.3,0.3
"368","61034787a79b4a6432034e1e","R_1K2W1KFnmI47h6c",0,2,"0","57ceec6cfd01b20001d0251d",0,"55ac22cafdf99b6de2fa7ee2",2,5,"Low","Female",35,1,0.3,0.3
"369","6103664b32254e61282aaf0f","R_Bs70KQqOecrZiPn",0,8,"0","620bdc9ca922fc3f247f6a6f",1,"628270e095732de2fb39cc2a",2,7,"Low","Female",26,1,0.3,0.3
"370","6107acfe97c63575a2344e36","R_2BA3UCoShruisq5",0,0,"0","60fc65faaad08e9c5457b082",1,"628270e095732de2fb39cc2a",2,1,"High","Female",25,0,0,0.12
"371","61084cf97f6981fb1f90683e","R_1P0scMv5UQMtndC",1,4,"1","5e67f8fbfade0707579a1eab",1,"5f4c9e74da9c148b0d42ecbd",10,7,"Low","Female",24,0,0,0.3
"372","6108649840bf2b927ef3905c","R_ULy77TXldf56Xzr",1,7,"1","6557733b5c53376695c88ad8",1,"59933524f9db7d000189560e",6,8,"Low","Male",35,1,0.5,0.35
"373","61096a016b964e7af149fce3","R_2e4lofeDMnAwOKc",0,2,"0","5eb17aefc2338227ce362731",1,"6562141f723ed05c242d7990",1,3,"High","Female",43,1,0.3,0.3
"374","61099a5c04f32c99f34ce2a8","R_vp4s3TEnIdnpTtn",1,5,"1","614e8b8fd294cc8571e9e06e",1,"5d6a49bc8c253f001c89b637",8,7,"High","Female",67,0,0,0.3
"375","6109b95a3954ea5afdd7add9","R_2tl0QaToG0Aj1iD",1,7,"1","62d38f10654f3fc8a393b551",0,"6439d7987b1126efcebc25ac",9,9,"High","Female",34,1,0.5,0.475
"376","610a81561cb8c17ebce209b3","R_1T9q4TUD2bAUpJn",1,5,"1","632e4ac3a1ed32e0c597aa9d",1,"5f2d95153c1140074cc81b4c",7,8,"Low","Male",31,1,0.5,0.35
"377","610e261185e9ea713c044534","R_5bRPsZ49U16T1Hb",0,9,"1","5b182365316c630001abff4f",0,"6175b1093263d977d5f71863",1,7,"Low","Male",31,1,0.3,0.3
"378","6111a1893c0daa13e23ab15a","R_3Mfn45Tu2OcXni1",1,8,"1","5fb321655c9742a3f8b0fa41",1,"65427d665be1a0e0dc28a00b",9,9,"Low","Male",34,1,0.5,0.475
"379","6111a61a1f00387413cc1321","R_1KliI4GF6weLh37",0,2,"0","6173153923f87c01a847eb5b",0,"5ead45a386fbbe3c8eebe510",3,4,"Low","Female",31,1,0.3,0.3
"380","6111d3aa2e12fb09c474a445","R_32VfpqdhC68IwZ9",0,3,"0","615f7e73c786c379ed1a06c7",1,"55ac22cafdf99b6de2fa7ee2",2,4,"Low","Female",37,1,0.3,0.3
"381","6112c911a83cc494df38b468","R_2SAD0tC50rGiRuk",0,2,"0","5e816bdc285d3884d00d6dcb",0,"5a6b580de6cc4a0001b6a06b",0,5,"Low","Female",28,1,0.3,0.3
"382","611422d77a092e25de5b1bca","R_vBwVRpCuSU1hU6B",0,5,"0","61bb392840db417c1a138dbf",1,"650a2156db81142bbac2ca5d",3,5,"High","Female",63,1,0.3,0.3
"383","61155a7ed7bb8ba7da579301","R_25sBqRnsYig9Vyn",0,5,"0","64a2be5c2053c3002cf8bbfc",1,"65612a4c740b3ed5ad8cb4c2",3,5,"High","Female",26,1,0.3,0.3
"384","61158d62ef1430be1b35a396","R_22qMkyAnqNUxOpu",0,2,"0","654d0bd1f4ba143e0503a02f",1,"6514d739f7568fe6b2ebbe35",3,1,"High","Female",26,0,0,0.12
"385","6119b49f27559993be13f40b","R_25dtBcYqZQxhpQZ",0,3,"0","63efaace5197dda4627d742f",0,"606cf604adbb6982bb382881",1,3,"High","Female",25,1,0.3,0.3
"386","611bf5c145247a98f2eb23e1","R_3NKaHecHoCVoKnM",0,6,"1","581d38509b5b8800014d507e",1,"650a2156db81142bbac2ca5d",3,7,"High","Female",26,1,0.3,0.3
"387","612039d9400fae9545b3c5a8","R_22DOVymvZSahLkb",0,5,"0","60fd60e7587e4f2e860338b4",1,"6175b1093263d977d5f71863",1,5,"High","Male",32,1,0.3,0.3
"388","612547f89bad5437aaecfa66","R_2AYEmNpL5Oq5Pmb",1,7,"1","632d11d55b648b951abc3d32",1,"5d6a49bc8c253f001c89b637",8,7,"High","Male",31,0,0,0.3
"389","61283769a39dd638c256540c","R_2Cjnmt8Y45RHZvY",0,4,"0","6521717a7552adc3d1c173c1",0,"65612a4c740b3ed5ad8cb4c2",3,3,"Low","Male",47,1,0.3,0.3
"390","612944f9b8a68a69978cf645","R_1hZtNnX8VahxVQY",0,7,"0","5f8cff5b20cbd14a4e792ee8",1,"5ead45a386fbbe3c8eebe510",3,5,"High","Male",26,1,0.3,0.3
"391","612962f44f151ddfd0298c52","R_3Gs7BvzDchOpBkf",0,3,"0","5c4e7dcdd3a5e30001836f82",1,"655f8c76605dda3ed0d39d1d",1,4,"High","Male",63,1,0.3,0.3
"392","6129cc7a565c9c03752802fa","R_28OkmY8bogUiIdD",1,8,"1","6547ba02d8a02576605bc678",0,"5b07b71c68eff50001d1c859",6,6,"High","Female",26,1,0.5,0.25
"393","612b86da38f96808af7bb1da","R_2xRFOxliVorMQO9",0,4,"0","63e51e7aecab96d2000c7278",1,"606cf604adbb6982bb382881",1,5,"High","Female",59,1,0.3,0.3
"394","612bb0204ad8e7e8bed041eb","R_2pYSyeQEiGU6kVq",0,1,"0","63e63f77c742a91baf498dd0",0,"65612a4c740b3ed5ad8cb4c2",3,2,"Low","Male",38,0,0,0.165
"395","612fcbbd5386d9edb42da147","R_1PbfCMjDHm0jS4o",0,2,"0","60c2cc653d0c6208fc8899fc",1,"5ead45a386fbbe3c8eebe510",3,1,"Low","Male",34,0,0,0.12
"396","6130948c797e3ff6838513f3","R_3EGu7kAfz79UKA7",0,2,"0","5a0f46bb7542890001aa7503",0,"61267e282a445af9eb95beae",3,6,"High","Female",32,1,0.3,0.3
"397","61310db855a32fc69c440550","R_1FPnAPNnlKDz4mc",0,3,"0","5e8fa37bf594d02a576c7a46",1,"5e0b87eb58a5c73bdc9aa47b",3,4,"Low","Female",41,1,0.3,0.3
"398","613366e345d6b43d9fd2988e","R_10xAl9zMk1ON65r",1,0,"0","5f4d5f9f835880a2aca8b996",0,"61329758a6a8f07ab3d640cf",8,1,"High","Female",42,0,0,0
"399","6134d8a566bc3dffe880e879","R_3qfIOBPux27SyEi",0,2,"0","5df2f2ed4c81b2201c6c782e",0,"628270e095732de2fb39cc2a",2,1,"High","Female",40,0,0,0.12
"400","61356a75a26f82d5cf223390","R_25T7d4lcQFp47Fj",0,3,"1","61029b5dadd1e9cf8ee002ab",0,"62dc597fd77d6332766c29a4",3,7,"High","Female",27,1,0.3,0.3
"401","613c03f2b2bf929a716abfa4","R_TaQxnRC80qJKCUV",0,5,"0","63d18d8eafb7fb418594761a",1,"65612a4c740b3ed5ad8cb4c2",3,6,"High","Male",25,1,0.3,0.3
"402","614e1a28a1851394f80ede61","R_rruYDkZkfTdRkFX",0,6,"0","652c4d674f7e8126b2c0f8e4",0,"62dc597fd77d6332766c29a4",3,3,"High","Male",33,1,0.3,0.3
"403","614e2b2bd900d5f91096ac12","R_2YE3YJY3CTGtkvC",1,9,"1","5c9cffcc54d2830016af565b",1,"654fed758e1ff8096f0e4a9c",5,10,"High","Male",38,1,0.5,0.5
"404","614e7ad7ff5a0d785d5e550a","R_07EYRemKVtmblDj",1,10,"1","628e96b9b7679f5464681a9a",1,"5d6a49bc8c253f001c89b637",8,9,"High","Male",67,1,0.5,0.475
"405","614f3a020b0f8d857c3d5cad","R_9LePwcqQLqmq6dP",0,5,"1","5be48615e995730001c5cced",0,"606cf604adbb6982bb382881",1,9,"Low","Female",43,1,0.3,0.3
"406","61509f6eb3a929e50f33ede1","R_3PZynzq09Ip3kaL",0,3,"0","5d810f6e58a1e20001287382",1,"650a2156db81142bbac2ca5d",3,5,"High","Male",63,1,0.3,0.3
"407","6150cce0c62a1423bf29fc52","R_1Kxr5qMaaCU111J",0,4,"0","6172cf92f2ea6613f717abb6",0,"65633161b61c0afeebad5d0c",3,2,"High","Female",38,0,0,0.165
"408","615252fe3ac6a44f68bdc779","R_1l0ukcoEljqE1Ae",0,3,"0","631b883c9a6d6722114a6eed",0,"55ac22cafdf99b6de2fa7ee2",2,3,"High","Female",28,1,0.3,0.3
"409","61539b3fa541b182c0fadde1","R_uzjAdn7ca6OvUfn",0,2,"1","54849ec4fdf99b0379939d1d",0,"6562141f723ed05c242d7990",1,5,"High","Female",66,1,0.3,0.3
"410","615914a33224dc31f1045612","R_b7mOcApunDZ4r29",0,1,"0","615e420a23219efe3427a367",1,"5e0b87eb58a5c73bdc9aa47b",3,4,"Low","Male",63,1,0.3,0.3
