StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,QID1213411184,QID24_1,age,gender,ethnicity,education,ranking_1,ranking_2,ranking_3,ranking_4,ranking_5,ranking_6,ranking_7,ranking_8,ranking_9,ranking_10,1_advice,2_advice,3_advice,4_advice,5_advice,6_advice,7_advice,8_advice,9_advice,10_advice,comments,PROLIFIC_PID,Condition,groupnr,url.0.URL,url.1.URL,url.2.URL,url.3.URL,url.4.URL,url.5.URL,url.6.URL,url.7.URL,url.8.URL,url.9.URL
2023-05-01 08:54:38,2023-05-01 08:58:04,IP Address,98.114.138.209,100,206,True,2023-05-01 08:58:05,R_3PCbQxFU0mUsTT0,,,,,40.185,-75.0041,anonymous,EN,I agree to participate.,60fdf439667428ddf589f80f,26,Male,White or Caucasian,Bachelor’s degree,4,8,10,1,2,9,7,3,6,5,,,,,,,5th rank,,,,,60fdf439667428ddf589f80f,Likable,10,https://files.dhagmann.com/qualtrics/selfies/F_vAAySSnAcir9QPL.png,https://files.dhagmann.com/qualtrics/selfies/F_rdKZweMde9RAQzD.png,https://files.dhagmann.com/qualtrics/selfies/F_eOPbcWdbr6f9o89.png,https://files.dhagmann.com/qualtrics/selfies/F_xh0FG9fPtcEcNyx.png,https://files.dhagmann.com/qualtrics/selfies/F_pGhLnbwBeXlrfBT.png,https://files.dhagmann.com/qualtrics/selfies/F_zev0nx0Xbza9t7z.png,https://files.dhagmann.com/qualtrics/selfies/F_eeTctm8tZFFu6FX.png,https://files.dhagmann.com/qualtrics/selfies/F_rrquzuXUWb2McPT.png,https://files.dhagmann.com/qualtrics/selfies/F_vTawvGNAM9DTbYR.png,https://files.dhagmann.com/qualtrics/selfies/F_spsKbfkPlT3eM8N.png
2023-05-01 08:55:29,2023-05-01 08:58:07,IP Address,76.183.86.123,100,158,True,2023-05-01 08:58:08,R_p45ltbt3J1FvCnv,,,,,33.0287,-96.6826,anonymous,EN,I agree to participate.,6409f226765c80e737f20aca,30,Male,White or Caucasian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",10,4,3,1,9,8,2,7,5,6,,,,,,,,5th rank,,,,6409f226765c80e737f20aca,Likable,6,https://files.dhagmann.com/qualtrics/selfies/F_3GdFAV4fIewANfW.png,https://files.dhagmann.com/qualtrics/selfies/F_3Gdr9o0jIvHrGWs.png,https://files.dhagmann.com/qualtrics/selfies/F_3PuXIED1rTFJX9h.png,https://files.dhagmann.com/qualtrics/selfies/F_3ESxU6eaq94BEod.png,https://files.dhagmann.com/qualtrics/selfies/F_3J2WiCj4IjCRx9J.png,https://files.dhagmann.com/qualtrics/selfies/F_3QK7h1gq6NJYf86.png,https://files.dhagmann.com/qualtrics/selfies/F_3Rg2AjlBD9J7Epr.png,https://files.dhagmann.com/qualtrics/selfies/F_3EiETVaiV7uiVLw.png,https://files.dhagmann.com/qualtrics/selfies/F_3GpQNZQJOly5LsW.png,https://files.dhagmann.com/qualtrics/selfies/F_3R8Dr7UXmFs86vA.png
2023-05-01 08:53:58,2023-05-01 08:58:11,IP Address,75.81.223.104,100,252,True,2023-05-01 08:58:11,R_cYmMJ8UToXgjOhj,,,,,37.7538,-87.0779,anonymous,EN,I agree to participate.,63a18415816a2a0cbe438f1b,54,Female,White or Caucasian,Bachelor’s degree,5,5,4,4,7,3,4,7,4,7,,,,,4th rank,,,3rd rank,,5th rank,,63a18415816a2a0cbe438f1b,Likable,11,https://files.dhagmann.com/qualtrics/selfies/F_10oejnEV2ERi5HX.png,https://files.dhagmann.com/qualtrics/selfies/F_10YiUUKrh7JgI30.png,https://files.dhagmann.com/qualtrics/selfies/F_1K1t4tjbmrfAK47.png,https://files.dhagmann.com/qualtrics/selfies/F_12awRKxduNjMyEk.png,https://files.dhagmann.com/qualtrics/selfies/F_12r0RshbNJLfE1Z.png,https://files.dhagmann.com/qualtrics/selfies/F_1Fb3bFSft2sboNG.png,https://files.dhagmann.com/qualtrics/selfies/F_1CD74E5ONr28NNw.png,https://files.dhagmann.com/qualtrics/selfies/F_1CecDFT0KKP76GX.png,https://files.dhagmann.com/qualtrics/selfies/F_1IMfBA6RxONJjkS.png,https://files.dhagmann.com/qualtrics/selfies/F_12s9TGUgS0qHAq7.png
2023-05-01 08:55:16,2023-05-01 08:58:13,IP Address,76.6.15.202,100,176,True,2023-05-01 08:58:13,R_DAUwJBHPN75rR1n,,,,,44.867,-91.6752,anonymous,EN,I agree to participate.,643ab9200b81b8a5313adf17,61,Male,White or Caucasian,Bachelor’s degree,9,6,4,4,8,5,5,6,7,5,,,,,,,,,7th rank,,Great survey,643ab9200b81b8a5313adf17,Likable,2,https://files.dhagmann.com/qualtrics/selfies/F_1gcqHGx99dsU613.png,https://files.dhagmann.com/qualtrics/selfies/F_1l4RdX9meeYIQHv.png,https://files.dhagmann.com/qualtrics/selfies/F_216tuE7djcP5pdf.png,https://files.dhagmann.com/qualtrics/selfies/F_22PRBS7sAKesi1e.png,https://files.dhagmann.com/qualtrics/selfies/F_1mrqtqp6pXX5bRw.png,https://files.dhagmann.com/qualtrics/selfies/F_1rcuPXlQG7SB8fx.png,https://files.dhagmann.com/qualtrics/selfies/F_1l45HlWyABVMmUO.png,https://files.dhagmann.com/qualtrics/selfies/F_1pMyxId534OOBIU.png,https://files.dhagmann.com/qualtrics/selfies/F_1cSL5Dlk3so8Qbs.png,https://files.dhagmann.com/qualtrics/selfies/F_1dh5rEyzeewfHUq.png
2023-05-01 08:51:45,2023-05-01 08:58:14,IP Address,72.106.160.25,100,389,True,2023-05-01 08:58:15,R_1d0MpvEXZFkJWgx,,,,,42.5029,-83.1021,anonymous,EN,I agree to participate.,6447c5bcb9daeaff1ab6b56c,54,Female,Black or African American,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",3,5,3,6,2,5,2,6,5,7,,,,,,,,,,7th rank,,6447c5bcb9daeaff1ab6b56c,Accurate,19,https://files.dhagmann.com/qualtrics/selfies/F_SN1CWjSfGlcIMsV.png,https://files.dhagmann.com/qualtrics/selfies/F_SE3qYKxgbtOGDVD.png,https://files.dhagmann.com/qualtrics/selfies/F_DB2MdxBaNy36Zvb.png,https://files.dhagmann.com/qualtrics/selfies/F_9slh31DfkNT7Oh3.png,https://files.dhagmann.com/qualtrics/selfies/F_6mRsw6XyeMbrRuh.png,https://files.dhagmann.com/qualtrics/selfies/F_DcawXnxN2Pu1s6B.png,https://files.dhagmann.com/qualtrics/selfies/F_6n8yU5rvBdx8mWJ.png,https://files.dhagmann.com/qualtrics/selfies/F_Qb9ajJaV29FlfHj.png,https://files.dhagmann.com/qualtrics/selfies/F_C2DFx7l8HSIdpMB.png,https://files.dhagmann.com/qualtrics/selfies/F_DOwPkAjsVUA7pQZ.png
2023-05-01 08:54:40,2023-05-01 08:58:17,IP Address,208.196.96.226,100,216,True,2023-05-01 08:58:17,R_Q9PuKT40NKDAytz,,,,,26.3477,-80.1094,anonymous,EN,I agree to participate.,63e537a4b33c1c72be91da82,25,Male,White or Caucasian,Bachelor’s degree,55,50,40,85,40,30,50,90,48,88,,,,,,,,,,,none,63e537a4b33c1c72be91da82,Likable,6,https://files.dhagmann.com/qualtrics/selfies/F_3Gdr9o0jIvHrGWs.png,https://files.dhagmann.com/qualtrics/selfies/F_3QK7h1gq6NJYf86.png,https://files.dhagmann.com/qualtrics/selfies/F_3GdFAV4fIewANfW.png,https://files.dhagmann.com/qualtrics/selfies/F_3ESxU6eaq94BEod.png,https://files.dhagmann.com/qualtrics/selfies/F_3R8Dr7UXmFs86vA.png,https://files.dhagmann.com/qualtrics/selfies/F_3J2WiCj4IjCRx9J.png,https://files.dhagmann.com/qualtrics/selfies/F_3EiETVaiV7uiVLw.png,https://files.dhagmann.com/qualtrics/selfies/F_3PuXIED1rTFJX9h.png,https://files.dhagmann.com/qualtrics/selfies/F_3Rg2AjlBD9J7Epr.png,https://files.dhagmann.com/qualtrics/selfies/F_3GpQNZQJOly5LsW.png
2023-05-01 08:53:47,2023-05-01 08:58:20,IP Address,107.5.54.11,100,273,True,2023-05-01 08:58:21,R_xxbpMIe7zpbnQDD,,,,,42.6791,-84.5767,anonymous,EN,I agree to participate.,5e6d8c46f93a0c35d1f82335,43,Male,White or Caucasian,Associates or technical degree,8,1,7,4,6,9,10,3,5,2,,,7th rank,,,,,,,,,5e6d8c46f93a0c35d1f82335,Accurate,1,https://files.dhagmann.com/qualtrics/selfies/F_12rLDBLowOuKG2d.png,https://files.dhagmann.com/qualtrics/selfies/F_1N4il3f9nlInp2a.png,https://files.dhagmann.com/qualtrics/selfies/F_1KlmPWco7yo9h1L.png,https://files.dhagmann.com/qualtrics/selfies/F_1EYjR4qjVDKj7mz.png,https://files.dhagmann.com/qualtrics/selfies/F_1IygysIWEzMiCyp.png,https://files.dhagmann.com/qualtrics/selfies/F_1QLxIxugpe3ReV0.png,https://files.dhagmann.com/qualtrics/selfies/F_12JV7zcZsUeAkNI.png,https://files.dhagmann.com/qualtrics/selfies/F_1LcKk6QK4gIlwpS.png,https://files.dhagmann.com/qualtrics/selfies/F_1FnbFkmOxfv1Znv.png,https://files.dhagmann.com/qualtrics/selfies/F_1QsVprSgmipnTXa.png
2023-05-01 08:56:29,2023-05-01 08:58:21,IP Address,23.118.209.185,100,111,True,2023-05-01 08:58:21,R_1o7Rld7vOPD1HF1,,,,,41.5882,-81.5492,anonymous,EN,I agree to participate.,603e370c5ed1c2db2c3bde24,37,Male,White or Caucasian,"Some college, but no degree",6,4,7,8,2,9,5,3,1,10,,,7th rank,,,,,,,,,603e370c5ed1c2db2c3bde24,Likable,8,https://files.dhagmann.com/qualtrics/selfies/F_9Ks7ILke9fUQs7v.png,https://files.dhagmann.com/qualtrics/selfies/F_AjkW0hNtl913rz3.png,https://files.dhagmann.com/qualtrics/selfies/F_RdYd39PfJo9Hdq9.png,https://files.dhagmann.com/qualtrics/selfies/F_BET7hov8aDkiZOx.png,https://files.dhagmann.com/qualtrics/selfies/F_9BQ4IXgnLqB3oRj.png,https://files.dhagmann.com/qualtrics/selfies/F_AczV8tMxnVgiQh3.png,https://files.dhagmann.com/qualtrics/selfies/F_BDFXHQ0dXTUXbq1.png,https://files.dhagmann.com/qualtrics/selfies/F_AATGqTnExreKRi1.png,https://files.dhagmann.com/qualtrics/selfies/F_8j4noxw04iQGn61.png,https://files.dhagmann.com/qualtrics/selfies/F_BFLcss9x2Tvi9IR.png
2023-05-01 08:56:14,2023-05-01 08:58:26,IP Address,131.93.209.40,100,131,True,2023-05-01 08:58:26,R_2TEMUYxqvPTttpo,,,,,43.0334,-89.4512,anonymous,EN,I agree to participate.,59b0106d834a170001d6061c,38,Female,White or Caucasian,Bachelor’s degree,9,3,1,10,2,8,6,7,5,4,,,,,,,,1st rank (most attractive),,,,59b0106d834a170001d6061c,Likable,16,https://files.dhagmann.com/qualtrics/selfies/F_3D2qhuNcusWIpF0.png,https://files.dhagmann.com/qualtrics/selfies/F_3FLPTD3bNguBklU.png,https://files.dhagmann.com/qualtrics/selfies/F_3G0xHm2ntQIYLtA.png,https://files.dhagmann.com/qualtrics/selfies/F_3FLJxK0EXQwispy.png,https://files.dhagmann.com/qualtrics/selfies/F_2zAMGyWpLKzIKIZ.png,https://files.dhagmann.com/qualtrics/selfies/F_3JlAQMDyJYDbkEt.png,https://files.dhagmann.com/qualtrics/selfies/F_3ESy6vi6DegIdJX.png,https://files.dhagmann.com/qualtrics/selfies/F_3CNjf3SLA9bSheU.png,https://files.dhagmann.com/qualtrics/selfies/F_3HudzLjXZAzWqJw.png,https://files.dhagmann.com/qualtrics/selfies/F_2y0ZAHSnXimOSw1.png
2023-05-01 08:55:57,2023-05-01 08:58:28,IP Address,173.91.216.80,100,150,True,2023-05-01 08:58:29,R_6qUQGkuYkzjpjG1,,,,,41.161,-80.6855,anonymous,EN,I agree to participate.,63cff43985317bac287a325f,44,Male,White or Caucasian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",8,2,3,7,5,6,9,4,1,10,,,,3rd rank,,,,,,,,63cff43985317bac287a325f,Likable,4,https://files.dhagmann.com/qualtrics/selfies/F_2qat8eEGitOzdNk.png,https://files.dhagmann.com/qualtrics/selfies/F_2b1WvETvZdlBk9L.png,https://files.dhagmann.com/qualtrics/selfies/F_2aWUU2D0gW9Dtt0.png,https://files.dhagmann.com/qualtrics/selfies/F_2cqQJAkDBvFa7xu.png,https://files.dhagmann.com/qualtrics/selfies/F_2fkbeyEnBnr5OvX.png,https://files.dhagmann.com/qualtrics/selfies/F_2bObhWVEeUX95rB.png,https://files.dhagmann.com/qualtrics/selfies/F_2WP5vO5hQ8fqX32.png,https://files.dhagmann.com/qualtrics/selfies/F_2X0AtHS0T9w4W6p.png,https://files.dhagmann.com/qualtrics/selfies/F_2qDb7rlgGSBrGaB.png,https://files.dhagmann.com/qualtrics/selfies/F_2pVo0aEud3wtOS8.png
2023-05-01 08:56:24,2023-05-01 08:58:30,IP Address,174.192.3.108,100,126,True,2023-05-01 08:58:31,R_3nBLi2WiJpkCWoS,,,,,41.5382,-72.8008,anonymous,EN,I agree to participate.,5ff591cba89e1b000bfb9852,37,Male,White or Caucasian,Associates or technical degree,6,5,7,4,8,1,3,2,9,10,,,7th rank,,,,,,,,,5ff591cba89e1b000bfb9852,Accurate,8,https://files.dhagmann.com/qualtrics/selfies/F_BET7hov8aDkiZOx.png,https://files.dhagmann.com/qualtrics/selfies/F_RdYd39PfJo9Hdq9.png,https://files.dhagmann.com/qualtrics/selfies/F_BDFXHQ0dXTUXbq1.png,https://files.dhagmann.com/qualtrics/selfies/F_AjkW0hNtl913rz3.png,https://files.dhagmann.com/qualtrics/selfies/F_9Ks7ILke9fUQs7v.png,https://files.dhagmann.com/qualtrics/selfies/F_8j4noxw04iQGn61.png,https://files.dhagmann.com/qualtrics/selfies/F_AATGqTnExreKRi1.png,https://files.dhagmann.com/qualtrics/selfies/F_9BQ4IXgnLqB3oRj.png,https://files.dhagmann.com/qualtrics/selfies/F_AczV8tMxnVgiQh3.png,https://files.dhagmann.com/qualtrics/selfies/F_BFLcss9x2Tvi9IR.png
2023-05-01 08:50:21,2023-05-01 08:58:32,IP Address,76.27.236.118,100,490,True,2023-05-01 08:58:32,R_3OqpeJX9pqKpeJT,,,,,44.6279,-123.0592,anonymous,EN,I agree to participate.,5da497568034e40011366267,36,Male,White or Caucasian,Bachelor’s degree,10,4,5,1,8,3,6,2,9,7,,,,,,,,,,5th rank,,5da497568034e40011366267,Likable,7,https://files.dhagmann.com/qualtrics/selfies/F_3nd3SeNdJ4L8Bt8.png,https://files.dhagmann.com/qualtrics/selfies/F_3Rmdi1Wk3hFqlXN.png,https://files.dhagmann.com/qualtrics/selfies/F_3kiaDZn4cpU5p72.png,https://files.dhagmann.com/qualtrics/selfies/F_3fSOlW9p8N8ewto.png,https://files.dhagmann.com/qualtrics/selfies/F_3q8ndAoNJ0R4Wbo.png,https://files.dhagmann.com/qualtrics/selfies/F_3iL4KwJpeNyIPJ6.png,https://files.dhagmann.com/qualtrics/selfies/F_3luxiABX8flWKck.png,https://files.dhagmann.com/qualtrics/selfies/F_3lxitubjKJvf8Yz.png,https://files.dhagmann.com/qualtrics/selfies/F_3rNwdLykFI43rWW.png,https://files.dhagmann.com/qualtrics/selfies/F_3n9mtYUejGwTCKm.png
2023-05-01 08:40:21,2023-05-01 08:58:33,IP Address,209.94.186.250,100,1091,True,2023-05-01 08:58:34,R_1lyppgrNgpDMOwt,,,,,44.0303,-89.4983,anonymous,EN,I agree to participate.,5d6d26703fb106001bed4b6c,61,Female,White or Caucasian,Associates or technical degree,5,2,8,3,5,6,9,10,1,5,,,,,,,,,,,,5d6d26703fb106001bed4b6c,Likable,17,https://files.dhagmann.com/qualtrics/selfies/F_3fjBNr5YrkSrSP3.png,https://files.dhagmann.com/qualtrics/selfies/F_3P7QMxuPXNg4nVd.png,https://files.dhagmann.com/qualtrics/selfies/F_3iR6nmcIs3N6lbZ.png,https://files.dhagmann.com/qualtrics/selfies/F_3MDrkCWqrn20QrE.png,https://files.dhagmann.com/qualtrics/selfies/F_3PBrMZWg2ledS6E.png,https://files.dhagmann.com/qualtrics/selfies/F_3ey3IwDsQAfRZnr.png,https://files.dhagmann.com/qualtrics/selfies/F_3OdjcZTwp85swwu.png,https://files.dhagmann.com/qualtrics/selfies/F_3KNKMtFOl6K5kTQ.png,https://files.dhagmann.com/qualtrics/selfies/F_3fpoQCqhnavxk0V.png,https://files.dhagmann.com/qualtrics/selfies/F_3RxRlY3iivY4cYe.png
2023-05-01 08:55:07,2023-05-01 08:58:38,IP Address,24.194.164.143,100,210,True,2023-05-01 08:58:38,R_1HeMeBDzwvFBsQU,,,,,42.6842,-73.6434,anonymous,EN,I agree to participate.,62cec3cb41e7c7bf53ff6191,58,Female,White or Caucasian,Associates or technical degree,1,7,4,3,2,9,6,10,5,8,,7th rank,,,,,,,,,,62cec3cb41e7c7bf53ff6191,Likable,18,https://files.dhagmann.com/qualtrics/selfies/F_3scAHdnVWjYAWT7.png,https://files.dhagmann.com/qualtrics/selfies/F_3ksP8jpBDlWChAi.png,https://files.dhagmann.com/qualtrics/selfies/F_3kNgtYslBd4bD8U.png,https://files.dhagmann.com/qualtrics/selfies/F_3qJsykkAPnjfcV4.png,https://files.dhagmann.com/qualtrics/selfies/F_3koEac1UPBj367k.png,https://files.dhagmann.com/qualtrics/selfies/F_3lWvSdQYyrXM0Rq.png,https://files.dhagmann.com/qualtrics/selfies/F_3mledP9WHL1nk2Y.png,https://files.dhagmann.com/qualtrics/selfies/F_3qwohznQZAj3hNZ.png,https://files.dhagmann.com/qualtrics/selfies/F_5q1WcRlH1P2gLIt.png,https://files.dhagmann.com/qualtrics/selfies/F_3psWDYGyjG2QLgE.png
2023-05-01 08:57:16,2023-05-01 08:58:39,IP Address,24.19.159.218,100,83,True,2023-05-01 08:58:40,R_1DqdNZShwAH5olN,,,,,47.1435,-122.1678,anonymous,EN,I agree to participate.,63f265ed3f8f2a159b5c793b,55,Male,"White or Caucasian,Black or African American,American Indian/Native American or Alaska Native",Associates or technical degree,2,1,3,9,4,10,5,8,6,7,,,,,,,,,,5th rank,,63f265ed3f8f2a159b5c793b,Accurate,9,https://files.dhagmann.com/qualtrics/selfies/F_aWOW8dtf77NGDUR.png,https://files.dhagmann.com/qualtrics/selfies/F_bDflVSCwQ5T32YV.png,https://files.dhagmann.com/qualtrics/selfies/F_W8a4AC7Hcq5au7n.png,https://files.dhagmann.com/qualtrics/selfies/F_Rldzxw5991JTtdL.png,https://files.dhagmann.com/qualtrics/selfies/F_cGwjIv1Me8Foy6R.png,https://files.dhagmann.com/qualtrics/selfies/F_UaS1pbP6buG9R5v.png,https://files.dhagmann.com/qualtrics/selfies/F_Y084SesxxMFrK1j.png,https://files.dhagmann.com/qualtrics/selfies/F_cu6ncOGl0003Vdf.png,https://files.dhagmann.com/qualtrics/selfies/F_djxWmICEq9IbIgF.png,https://files.dhagmann.com/qualtrics/selfies/F_XsKLe8K7s6v7XFL.png
2023-05-01 08:55:09,2023-05-01 08:58:42,IP Address,138.199.117.238,100,212,True,2023-05-01 08:58:42,R_1l4gBHdZicaG8Y1,,,,,41.601,-93.6729,anonymous,EN,I agree to participate.,6295661fe84d030298cf21f0,33,Male,White or Caucasian,Bachelor’s degree,2,6,9,7,4,3,5,8,10,1,,,,1st rank (most attractive),,,,,,,,6295661fe84d030298cf21f0,Likable,5,https://files.dhagmann.com/qualtrics/selfies/F_2ty4iYYcHhxBDCO.png,https://files.dhagmann.com/qualtrics/selfies/F_2zUPd9YuIKJ6mHG.png,https://files.dhagmann.com/qualtrics/selfies/F_31LNY1ZNgOPHAhT.png,https://files.dhagmann.com/qualtrics/selfies/F_2sbByozzEoFAlYg.png,https://files.dhagmann.com/qualtrics/selfies/F_32UQWIzcYNUchmQ.png,https://files.dhagmann.com/qualtrics/selfies/F_2zNmLuwPqX4SYJF.png,https://files.dhagmann.com/qualtrics/selfies/F_30db916mTyjk39D.png,https://files.dhagmann.com/qualtrics/selfies/F_31vFp1Dx1utyFVT.png,https://files.dhagmann.com/qualtrics/selfies/F_2rqZtB48z8BNpCM.png,https://files.dhagmann.com/qualtrics/selfies/F_2zRRqU6SHcUFaBd.png
2023-05-01 08:55:06,2023-05-01 08:58:42,IP Address,76.31.48.217,100,215,True,2023-05-01 08:58:43,R_Rs32Yv5VlMXkoX7,,,,,29.7646,-95.3657,anonymous,EN,I agree to participate.,6443227b2a451d1c03771012,65,Male,White or Caucasian,Bachelor’s degree,1,19,10,8,2,7,3,4,5,6,,,,,,6th rank,,,,,,6443227b2a451d1c03771012,Likable,4,https://files.dhagmann.com/qualtrics/selfies/F_2bObhWVEeUX95rB.png,https://files.dhagmann.com/qualtrics/selfies/F_2aWUU2D0gW9Dtt0.png,https://files.dhagmann.com/qualtrics/selfies/F_2WP5vO5hQ8fqX32.png,https://files.dhagmann.com/qualtrics/selfies/F_2fkbeyEnBnr5OvX.png,https://files.dhagmann.com/qualtrics/selfies/F_2cqQJAkDBvFa7xu.png,https://files.dhagmann.com/qualtrics/selfies/F_2X0AtHS0T9w4W6p.png,https://files.dhagmann.com/qualtrics/selfies/F_2qDb7rlgGSBrGaB.png,https://files.dhagmann.com/qualtrics/selfies/F_2b1WvETvZdlBk9L.png,https://files.dhagmann.com/qualtrics/selfies/F_2pVo0aEud3wtOS8.png,https://files.dhagmann.com/qualtrics/selfies/F_2qat8eEGitOzdNk.png
2023-05-01 08:55:32,2023-05-01 08:58:59,IP Address,96.36.145.34,100,206,True,2023-05-01 08:58:59,R_3nw2EMqz4KYqAZo,,,,,35.906,-82.0693,anonymous,EN,I agree to participate.,616629da4f4bc576d2286b5b,32,Female,White or Caucasian,"Some college, but no degree",5,10,2,9,1,3,8,7,6,4,,,,,,,,1st rank (most attractive),,,,616629da4f4bc576d2286b5b,Accurate,18,https://files.dhagmann.com/qualtrics/selfies/F_5q1WcRlH1P2gLIt.png,https://files.dhagmann.com/qualtrics/selfies/F_3kNgtYslBd4bD8U.png,https://files.dhagmann.com/qualtrics/selfies/F_3mledP9WHL1nk2Y.png,https://files.dhagmann.com/qualtrics/selfies/F_3ksP8jpBDlWChAi.png,https://files.dhagmann.com/qualtrics/selfies/F_3scAHdnVWjYAWT7.png,https://files.dhagmann.com/qualtrics/selfies/F_3qJsykkAPnjfcV4.png,https://files.dhagmann.com/qualtrics/selfies/F_3koEac1UPBj367k.png,https://files.dhagmann.com/qualtrics/selfies/F_3psWDYGyjG2QLgE.png,https://files.dhagmann.com/qualtrics/selfies/F_3lWvSdQYyrXM0Rq.png,https://files.dhagmann.com/qualtrics/selfies/F_3qwohznQZAj3hNZ.png
2023-05-01 08:55:37,2023-05-01 08:59:00,IP Address,209.6.136.167,100,203,True,2023-05-01 08:59:00,R_3qmTLNWwiKbvtHQ,,,,,42.3399,-71.1245,anonymous,EN,I agree to participate.,642eb72016d0cb14c764dfc6,58,Female,Black or African American,"Some college, but no degree",2,6,5,1,10,9,8,7,4,3,,,,,,,,7th rank,,,,642eb72016d0cb14c764dfc6,Likable,16,https://files.dhagmann.com/qualtrics/selfies/F_3D2qhuNcusWIpF0.png,https://files.dhagmann.com/qualtrics/selfies/F_3CNjf3SLA9bSheU.png,https://files.dhagmann.com/qualtrics/selfies/F_3ESy6vi6DegIdJX.png,https://files.dhagmann.com/qualtrics/selfies/F_3FLJxK0EXQwispy.png,https://files.dhagmann.com/qualtrics/selfies/F_3G0xHm2ntQIYLtA.png,https://files.dhagmann.com/qualtrics/selfies/F_3HudzLjXZAzWqJw.png,https://files.dhagmann.com/qualtrics/selfies/F_2y0ZAHSnXimOSw1.png,https://files.dhagmann.com/qualtrics/selfies/F_3JlAQMDyJYDbkEt.png,https://files.dhagmann.com/qualtrics/selfies/F_2zAMGyWpLKzIKIZ.png,https://files.dhagmann.com/qualtrics/selfies/F_3FLPTD3bNguBklU.png
2023-05-01 08:55:04,2023-05-01 08:59:04,IP Address,69.206.25.245,100,239,True,2023-05-01 08:59:04,R_3abK9c2rAa3H7q1,,,,,41.534,-74.0492,anonymous,EN,I agree to participate.,60b698afe0f0a2098385c27f,34,Female,White or Caucasian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",8,1,6,9,5,4,7,3,2,10,,,,,,,3rd rank,,,,,60b698afe0f0a2098385c27f,Accurate,17,https://files.dhagmann.com/qualtrics/selfies/F_3KNKMtFOl6K5kTQ.png,https://files.dhagmann.com/qualtrics/selfies/F_3fpoQCqhnavxk0V.png,https://files.dhagmann.com/qualtrics/selfies/F_3fjBNr5YrkSrSP3.png,https://files.dhagmann.com/qualtrics/selfies/F_3iR6nmcIs3N6lbZ.png,https://files.dhagmann.com/qualtrics/selfies/F_3PBrMZWg2ledS6E.png,https://files.dhagmann.com/qualtrics/selfies/F_3P7QMxuPXNg4nVd.png,https://files.dhagmann.com/qualtrics/selfies/F_3ey3IwDsQAfRZnr.png,https://files.dhagmann.com/qualtrics/selfies/F_3OdjcZTwp85swwu.png,https://files.dhagmann.com/qualtrics/selfies/F_3MDrkCWqrn20QrE.png,https://files.dhagmann.com/qualtrics/selfies/F_3RxRlY3iivY4cYe.png
2023-05-01 08:54:59,2023-05-01 08:59:04,IP Address,170.76.184.94,100,244,True,2023-05-01 08:59:05,R_1FnDintxVorhVvY,,,,,30.5578,-100.6273,anonymous,EN,I agree to participate.,580670eceee5dc00017584c6,34,Male,White or Caucasian,High school diploma or GED,9,8,7,5,4,3,2,6,1,10,,,7th rank,,,,,,,,,580670eceee5dc00017584c6,Likable,8,https://files.dhagmann.com/qualtrics/selfies/F_BDFXHQ0dXTUXbq1.png,https://files.dhagmann.com/qualtrics/selfies/F_9Ks7ILke9fUQs7v.png,https://files.dhagmann.com/qualtrics/selfies/F_RdYd39PfJo9Hdq9.png,https://files.dhagmann.com/qualtrics/selfies/F_BET7hov8aDkiZOx.png,https://files.dhagmann.com/qualtrics/selfies/F_AATGqTnExreKRi1.png,https://files.dhagmann.com/qualtrics/selfies/F_AjkW0hNtl913rz3.png,https://files.dhagmann.com/qualtrics/selfies/F_9BQ4IXgnLqB3oRj.png,https://files.dhagmann.com/qualtrics/selfies/F_AczV8tMxnVgiQh3.png,https://files.dhagmann.com/qualtrics/selfies/F_8j4noxw04iQGn61.png,https://files.dhagmann.com/qualtrics/selfies/F_BFLcss9x2Tvi9IR.png
